Fecha,TempMax,TempMin,HumedadMax,HumedadMin,VelViento,Radiacion,EtPMon
2023-06-18,32.69,17.57,63.83,19.4,1.535,26.94,6.397567
2023-06-19,30.51,18.5,75.5,31.03,1.888,26.37,6.178341
2023-06-20,27.98,17.84,80.5,29.17,1.403,23.49,5.175626
2023-06-21,28.58,17.57,68.61,30.77,1.126,17.76,4.325528
2023-06-22,31.69,14.53,83.5,25.12,0.945,30.34,5.949451
2023-06-23,36.93,18.1,56.24,14.68,1.389,30.48,7.150278
2023-06-24,38.93,23.42,49.46,18.87,1.844,30.12,8.134543
2023-06-25,41.39,22.82,52.45,13.22,1.874,28.18,8.270764
2023-06-26,40.26,22.69,55.04,10.03,1.488,30.76,7.848155
2023-06-27,36.27,18.43,52.45,15.48,0.931,22.23,5.410415
2023-06-28,37.73,23.15,63.95,15.81,1.339,26.75,6.816638
2023-06-29,36.33,20.63,66.15,14.48,2.266,29.98,8.21956
2023-06-30,33.94,17.44,74.0,17.48,1.649,30.02,7.002849
2023-07-01,36.27,19.83,43.21,17.21,1.213,30.18,6.849872
2023-07-02,37.86,20.89,46.34,19.2,1.407,27.53,6.95097
2023-07-03,37.26,23.55,49.66,18.07,1.961,29.52,7.99333
2023-07-04,35.27,17.05,60.5,9.9,1.75,31.38,7.532169
2023-07-05,35.6,17.84,66.15,10.03,1.618,27.71,7.002147
2023-07-06,34.8,16.45,70.4,15.28,1.212,29.64,6.526326
2023-07-07,34.41,17.9,50.66,16.34,1.91,30.2,7.473274
2023-07-08,32.28,15.86,75.1,20.53,1.618,30.53,6.725899
2023-07-09,34.74,17.04,65.28,9.3,1.234,30.37,6.662911
2023-07-10,40.92,18.7,55.44,13.49,1.105,29.68,7.013624
2023-07-11,38.46,21.56,46.53,9.9,1.615,30.59,7.764413
2023-07-12,34.87,16.91,68.15,11.69,1.512,30.47,7.010909
2023-07-13,36.07,19.5,61.49,17.21,1.332,30.3,6.946774
2023-07-14,36.73,21.16,63.48,15.48,1.849,30.41,7.761332
2023-07-15,30.82,19.7,82.6,22.19,2.194,28.59,6.821542
2023-07-16,33.28,14.13,70.3,14.68,1.096,30.48,6.222089
2023-07-17,39.92,17.37,47.8,12.16,0.995,27.95,6.43419
2023-07-18,37.33,22.42,42.81,20.2,1.375,21.4,6.098817
2023-07-19,38.99,21.96,54.05,17.8,1.444,27.92,7.169884
2023-07-20,33.81,17.64,57.9,12.82,1.949,30.43,7.438179
2023-07-21,30.43,14.99,79.4,22.26,2.136,27.85,6.497766
2023-07-22,33.48,14.73,78.5,18.0,1.25,28.24,6.120474
2023-07-23,36.33,16.65,59.44,13.49,1.606,29.61,7.176099
2023-07-24,31.48,15.98,87.1,30.23,2.544,29.22,6.85227
2023-07-25,31.75,13.87,78.1,17.07,1.354,29.97,6.213493
2023-07-26,37.2,15.72,63.36,12.09,1.344,29.6,6.824159
2023-07-27,32.48,20.56,58.63,22.65,2.017,29.22,7.108003
2023-07-28,33.48,14.33,82.3,14.81,1.258,29.73,6.258819
2023-07-29,35.67,17.84,81.0,25.58,1.6,29.17,6.80028
2023-07-30,36.93,18.23,77.2,16.28,1.502,29.16,6.947166
2023-07-31,35.07,13.93,62.38,17.61,1.59,29.33,6.776934
2023-08-01,36.13,16.71,81.9,18.73,1.925,29.21,7.280831
2023-08-02,34.14,18.43,90.7,26.18,2.42,28.9,7.207532
2023-08-03,33.28,15.32,88.8,10.96,2.258,29.04,7.249023
2023-08-04,32.94,15.92,55.51,11.49,1.76,29.01,6.781497
2023-08-05,35.87,15.79,33.64,10.63,1.666,28.99,6.983413
2023-08-06,40.85,19.56,31.05,9.7,1.176,28.58,6.669498
2023-08-07,42.71,21.82,29.52,9.23,1.363,27.17,7.030796
2023-08-08,41.91,22.49,52.11,16.01,1.291,25.71,6.771746
2023-08-09,38.26,25.2,57.75,20.33,1.232,20.03,5.652801
2023-08-10,37.46,19.43,73.4,10.5,1.285,28.22,6.538987
2023-08-11,40.25,19.03,49.24,9.17,1.279,28.36,6.740642
2023-08-12,38.19,21.23,68.54,13.55,1.789,27.77,7.304441
2023-08-13,35.87,16.51,64.16,10.9,1.346,27.84,6.325274
2023-08-14,35.0,13.73,70.8,12.69,1.192,26.83,5.830911
2023-08-15,35.27,14.2,56.03,13.22,1.376,26.17,6.035716
2023-08-16,34.34,16.12,74.3,15.81,1.369,27.22,6.040298
2023-08-17,34.07,15.79,66.55,18.14,1.368,27.37,6.008886
2023-08-18,34.14,17.31,73.1,20.0,1.266,26.21,5.76747
2023-08-19,37.0,19.9,74.6,22.26,1.141,26.29,5.954312
2023-08-20,38.53,21.82,70.5,15.35,1.061,26.43,6.036788
2023-08-21,41.05,21.96,40.28,8.7,1.015,26.16,5.954489
2023-08-22,41.51,24.74,34.5,11.63,1.579,25.88,7.095544
2023-08-23,40.58,23.15,37.89,13.55,1.994,25.66,7.536273
2023-08-24,40.32,24.54,42.01,14.15,1.437,24.84,6.585643
2023-08-25,38.86,24.34,34.96,12.29,1.33,21.89,5.958738
2023-08-26,31.36,17.3,55.77,16.41,2.052,13.88,5.155223
2023-08-27,28.24,13.73,69.03,17.74,2.696,25.83,6.281812
2023-08-28,30.62,15.26,55.2,17.87,1.454,25.85,5.475616
2023-08-29,31.82,16.98,69.15,17.54,1.921,25.49,6.057124
2023-08-30,31.88,17.17,67.88,17.87,1.528,24.53,5.529902
2023-08-31,35.0,16.71,49.59,15.15,1.308,24.78,5.574027
2023-09-01,33.01,18.3,51.18,23.19,1.562,22.25,5.457862
2023-09-02,27.51,17.04,78.2,36.01,1.798,17.16,4.229743
2023-09-03,20.95,14.26,97.3,63.75,1.694,8.55,2.04124
2023-09-04,26.06,13.86,96.8,39.41,2.674,21.84,4.622116
2023-09-05,27.57,15.39,93.6,36.81,1.429,20.45,4.130804
2023-09-06,31.29,15.78,91.3,27.04,1.184,20.43,4.379652
2023-09-07,30.23,18.43,77.1,36.61,1.524,15.3,4.009842
2023-09-08,30.63,16.71,91.0,30.17,1.621,19.55,4.535728
2023-09-09,28.78,17.44,84.5,36.55,1.91,16.4,4.208568
2023-09-10,29.83,15.25,91.4,34.29,1.669,21.24,4.565401
2023-09-11,27.31,15.72,94.2,36.95,1.15,19.51,3.765196
2023-09-12,28.51,17.05,88.4,34.42,1.096,21.82,4.129287
2023-09-13,31.56,17.31,77.3,25.65,1.035,19.85,4.170805
2023-09-14,31.36,18.9,84.3,33.16,1.461,19.03,4.383367
2023-09-15,27.99,18.3,92.4,43.66,1.592,13.02,3.300612
2023-09-16,23.01,15.33,88.6,55.37,2.235,8.71,2.561661
2023-09-17,25.06,15.79,90.0,33.83,2.738,17.42,4.256994
2023-09-18,23.2,16.05,82.4,52.5,1.519,15.77,3.098894
2023-09-19,26.99,14.66,93.1,33.1,0.961,20.02,3.555036
2023-09-20,27.19,14.86,80.9,26.65,1.494,21.11,4.174799
2023-09-21,21.62,13.67,96.9,61.43,2.7,10.12,2.403823
2023-09-22,21.81,11.21,97.0,39.41,1.708,19.58,3.321665
2023-09-23,27.92,11.35,81.9,21.0,1.029,21.38,3.746417
2023-09-24,31.57,12.08,66.97,18.61,1.4,21.16,4.498511
2023-09-25,33.5,14.66,60.52,19.74,1.19,20.8,4.388878
2023-09-26,32.1,15.93,61.98,21.13,1.246,20.26,4.266473
2023-09-27,31.51,16.46,67.5,27.18,1.114,19.77,3.97871
2023-09-28,32.64,15.73,61.71,22.4,0.875,20.1,3.764402
2023-09-29,35.02,16.19,51.07,17.47,1.276,19.88,4.491494
2023-09-30,35.55,18.7,49.2,18.8,1.84,19.65,5.332049
2023-10-01,35.42,17.78,47.21,11.89,1.777,19.85,5.28899
2023-10-02,35.88,17.12,43.56,13.16,1.351,19.26,4.630143
2023-10-03,33.82,17.78,57.91,21.4,0.787,18.53,3.492805
2023-10-04,34.49,17.97,46.14,19.8,1.004,18.05,3.801703
2023-10-05,34.29,16.79,49.34,17.54,1.006,18.46,3.78474
2023-10-06,34.83,17.7,46.87,14.15,1.991,15.75,5.206677
2023-10-07,34.94,16.06,42.29,10.3,1.73,16.71,4.90606
2023-10-08,33.42,15.53,47.61,15.02,1.169,18.16,3.859641
2023-10-09,32.83,15.86,41.16,17.01,1.27,17.83,3.950393
2023-10-10,31.64,14.86,53.53,14.42,1.092,17.8,3.5513
2023-10-11,31.57,14.93,50.34,16.08,1.141,17.52,3.582429
2023-10-12,32.29,14.66,44.95,14.82,1.357,17.38,3.889761
2023-10-13,28.72,15.33,84.7,24.99,1.174,10.51,2.789266
2023-10-14,25.46,16.19,85.4,36.55,1.615,13.2,2.949291
2023-10-15,25.86,13.73,83.2,40.34,1.687,10.54,2.759394
2023-10-16,24.53,15.13,95.2,48.18,1.863,8.7,2.347566
2023-10-17,23.54,17.44,96.1,62.28,4.365,9.49,2.658012
2023-10-18,21.63,16.38,97.8,64.42,2.986,11.71,2.281687
2023-10-19,21.96,13.38,98.8,74.2,4.93,3.831,1.700966
2023-10-20,17.84,11.08,91.4,56.84,2.901,10.92,2.177856
2023-10-21,19.17,9.29,95.5,43.94,1.231,13.96,2.024245
2023-10-22,14.33,10.35,98.5,69.89,2.21,2.178,1.056765
2023-10-23,17.04,9.69,98.0,69.74,1.729,6.369,1.293643
2023-10-24,17.7,7.56,95.9,62.49,3.025,10.17,1.88473
2023-10-25,21.08,14.91,97.8,61.66,2.912,9.462,2.075346
2023-10-26,20.55,14.55,99.8,67.76,4.76,5.313,1.858533
2023-10-27,19.01,13.09,98.0,59.41,3.551,11.158,2.165567
2023-10-28,19.37,14.24,95.7,59.34,2.176,10.415,1.902393
2023-10-29,20.37,15.66,96.0,60.88,2.501,6.296,1.790794
2023-10-30,17.74,12.76,100.0,47.89,3.369,13.192,2.336914
2023-10-31,15.62,10.37,100.0,74.1,0.876,4.774,0.9240751
