Fecha,TempMax,TempMin,HumedadMax,HumedadMin,VelViento,Radiacion,EtPMon
2023-06-18,25.245,19.562,84.69,57.486,3.743,17.76,4.469151
2023-06-19,26.81,19.238,91.0,57.56,2.89,25.08,5.148663
2023-06-20,25.74,18.76,90.6,59.71,2.124,22.81,4.55855
2023-06-21,26.683,16.77,89.3,55.471,2.352,22.262,4.692006
2023-08-02,24.16,20.007,90.5,75.5,5.63,15.34,3.412742
2023-08-03,24.48,20.25,95.3,73.6,6.577,18.48,3.705635
2023-11-14,,,,,,,
2023-11-15,32.88,18.11,100.0,15.21,1.944,14.7,
2023-11-16,25.95,15.71,100.0,57.71,2.227,16.07,2.882223
2023-11-17,24.94,16.04,100.0,75.0,1.579,15.76,2.325077
2023-11-18,28.89,16.02,100.0,34.58,1.545,15.6,3.225279
2023-11-19,28.95,12.63,100.0,22.25,1.857,16.21,3.64162
2023-11-20,28.89,17.36,100.0,18.03,3.597,15.69,4.965336
2023-11-21,28.54,17.1,100.0,17.82,2.229,10.49,3.671134
2023-11-22,21.88,16.37,100.0,79.1,4.034,14.62,2.076526
2023-11-23,21.35,16.1,93.9,75.9,3.92,13.0,2.167732
2023-11-24,21.01,16.17,97.4,67.19,3.212,8.97,1.988335
2023-11-25,21.21,15.64,95.3,62.03,3.182,10.8,2.285671
2023-11-26,22.07,10.63,100.0,54.91,1.233,13.66,2.015582
2023-11-27,22.22,11.9,100.0,58.93,1.023,10.22,1.694647
2023-11-28,21.67,11.29,100.0,65.49,1.346,14.82,1.966881
2023-11-29,21.68,11.09,100.0,64.97,1.039,8.57,1.493214
2023-11-30,24.57,13.56,100.0,29.77,3.146,11.93,3.537284
2023-12-01,23.36,17.04,100.0,81.1,2.78,10.66,1.73389
2023-12-02,21.02,12.63,100.0,80.7,2.005,8.48,1.392293
2023-12-03,21.41,12.97,100.0,67.32,2.001,11.88,1.874928
2023-12-04,22.07,10.23,100.0,68.85,1.297,11.31,1.679648
2023-12-05,21.42,13.23,100.0,74.0,1.477,6.137,1.29647
2023-12-06,21.89,14.23,100.0,88.4,2.056,8.99,1.312891
2023-12-07,20.23,14.09,100.0,77.9,2.419,8.04,1.421549
2023-12-08,23.28,15.83,100.0,71.9,3.451,14.72,2.284736
2023-12-09,23.08,14.56,100.0,82.3,3.9,14.4,1.924112
2023-12-10,27.56,14.1,100.0,27.41,2.777,13.9,3.780506
2023-12-11,24.09,15.75,85.2,20.4,3.143,13.828,3.919055
2023-12-12,23.87,15.03,87.097,24.787,2.705,13.18,3.478065
2023-12-13,25.87,15.91,78.458,27.422,3.064,12.58,3.999837
2023-12-14,20.34,15.79,83.2,55.124,4.48,11.46,2.97752
2023-12-15,22.8,14.3,85.8,31.039,2.722,13.19,3.243334
2023-12-16,21.28,16.77,68.06,34.92,5.081,13.34,4.469152
2023-12-17,19.88,10.96,67.134,41.11,2.721,12.43,2.87469
2023-12-18,20.41,9.7,74.86,39.6,1.546,13.78,2.292439
