Fecha,TempMax,TempMin,HumedadMax,HumedadMin,VelViento,Radiacion,EtPMon
2023-06-18,27.44,15.79,90.0,35.97,1.558,11.41,3.493821
2023-06-19,28.86,16.46,93.8,32.31,3.295,25.55,6.34572
2023-06-20,30.12,16.0,86.4,37.56,1.592,25.32,5.535578
2023-06-21,30.12,18.28,91.8,48.24,1.728,20.37,4.742823
2023-06-22,31.81,15.19,92.5,30.67,1.266,24.61,5.432095
2023-06-23,29.32,14.58,94.1,42.36,1.718,28.02,5.720115
2023-06-24,31.68,14.12,92.5,30.27,1.339,28.37,5.948381
2023-06-25,34.35,14.79,90.3,27.55,1.209,28.16,6.149376
2023-06-26,32.35,19.69,77.2,32.16,1.786,24.149,6.012032
2023-06-27,32.35,17.67,74.1,23.78,1.758,26.33,6.37819
2023-06-28,33.23,15.03,97.4,20.4,1.535,26.819,6.206724
2023-06-29,32.08,15.53,93.7,36.55,1.673,27.26,6.014243
2023-06-30,29.45,18.35,87.5,45.74,2.517,24.09,5.630742
2023-07-01,30.39,17.54,91.4,39.66,1.282,28.71,5.830303
2023-07-02,31.2,16.46,96.1,33.85,1.518,28.49,6.036919
2023-07-03,30.93,16.86,85.5,39.81,2.052,27.43,6.148934
2023-07-04,34.83,18.62,93.4,23.7,1.466,27.12,6.411266
2023-07-05,30.8,18.89,93.6,52.42,1.655,26.22,5.537655
2023-07-06,31.74,18.96,91.7,33.98,1.435,25.64,5.718139
2023-07-07,33.02,19.16,91.5,43.16,2.122,26.46,6.230649
2023-07-08,33.75,18.22,95.7,31.61,1.494,28.06,6.30933
2023-07-09,34.89,18.89,90.3,32.62,1.405,27.71,6.347579
2023-07-10,35.84,20.31,94.3,33.29,1.65,26.7,6.50643
2023-07-11,40.26,18.89,95.1,11.21,1.843,22.8,7.132736
2023-07-12,40.88,19.97,91.8,15.66,1.624,27.39,7.519154
2023-07-13,32.55,21.51,95.1,48.24,2.474,27.62,6.377358
2023-07-14,33.68,18.55,92.6,39.04,1.884,28.97,6.576944
2023-07-15,35.23,18.55,94.0,26.74,1.597,28.26,6.645926
2023-07-16,33.22,18.96,86.9,40.12,2.157,25.87,6.27714
2023-07-17,35.57,20.77,94.1,30.93,1.371,28.2,6.495073
2023-07-18,37.99,20.29,98.3,23.3,1.487,27.6,6.843235
2023-07-19,40.68,19.97,82.0,16.88,1.329,24.09,6.599618
2023-07-20,34.44,20.44,86.4,37.7,1.413,15.81,4.52939
2023-07-21,35.37,16.12,94.8,15.53,1.712,26.2,6.610234
2023-07-22,32.75,20.44,91.5,38.36,1.874,24.29,5.847431
2023-07-23,34.35,20.04,94.7,33.7,1.515,22.57,5.573878
2023-07-24,38.27,21.72,92.8,11.89,1.561,19.7,6.038373
2023-07-25,34.18,16.81,84.6,15.88,1.997,28.58,7.042982
2023-07-26,30.19,20.58,91.4,48.84,1.978,25.86,5.624768
2023-07-27,31.61,17.4,94.5,44.79,1.671,25.51,5.541957
2023-07-28,33.63,17.0,94.9,34.65,1.865,27.95,6.377225
2023-07-29,35.43,16.8,97.0,22.62,1.459,27.38,6.349083
2023-07-30,33.69,17.2,93.6,40.86,1.769,27.61,6.173275
2023-07-31,33.09,20.44,94.6,42.69,1.619,27.21,6.019602
2023-08-01,37.64,18.55,95.0,17.89,1.454,27.61,6.726826
2023-08-02,38.33,15.73,89.7,13.91,1.391,27.57,6.690162
2023-08-03,35.57,20.84,84.4,22.02,1.932,22.99,6.421057
2023-08-04,31.34,17.41,81.4,13.31,2.856,27.68,7.373872
2023-08-05,33.55,12.77,90.0,12.09,1.357,27.83,6.085721
2023-08-06,32.76,13.71,92.7,31.01,1.556,27.32,5.902804
2023-08-07,30.53,15.79,93.8,33.91,1.856,26.95,5.785322
2023-08-08,32.27,19.5,91.6,38.23,1.644,24.54,5.570757
2023-08-09,34.42,18.69,94.2,37.82,1.561,23.7,5.591389
2023-08-10,42.68,20.3,84.0,15.66,1.312,23.06,6.512692
2023-08-11,35.16,22.19,89.9,38.9,1.804,25.9,6.253432
2023-08-12,32.69,17.47,95.0,39.66,1.68,25.95,5.702647
2023-08-13,32.35,16.27,95.8,32.16,1.513,25.79,5.596977
2023-08-14,33.1,15.93,96.2,29.32,1.486,26.05,5.709056
2023-08-15,34.49,18.49,96.6,32.48,1.447,24.3,5.607641
2023-08-16,34.35,19.37,95.0,26.14,1.312,24.3,5.567269
2023-08-17,34.76,20.3,93.7,34.37,1.358,25.26,5.716053
2023-08-18,36.1,17.95,94.6,22.35,1.238,25.1,5.750966
2023-08-19,37.77,17.08,88.7,15.05,1.429,25.21,6.228599
2023-08-20,35.23,18.49,93.0,36.4,1.147,24.49,5.389538
2023-08-21,35.03,19.43,97.8,29.31,1.223,24.73,5.522987
2023-08-22,35.97,16.54,88.6,24.52,1.173,24.66,5.531186
2023-08-23,35.77,16.27,91.4,19.45,1.295,24.75,5.67573
2023-08-24,36.36,14.18,82.8,18.97,1.351,24.76,5.786236
