Fecha,TempMax,TempMin,HumedadMax,HumedadMin,VelViento,Radiacion,EtPMon
2023-06-18,28.66,19.93,78.9,47.98,2.635,24.9,5.775323
2023-06-19,27.4,20.13,85.6,54.42,2.435,22.28,4.971331
2023-06-20,26.67,20.13,84.8,52.01,2.359,20.1,4.672179
2023-06-21,27.34,18.93,85.2,58.7,2.274,16.36,4.016626
2023-06-22,27.87,21.0,82.6,55.96,3.323,27.74,5.987864
2023-06-23,29.28,19.66,81.2,49.19,3.211,27.65,6.316228
2023-06-24,27.94,20.93,76.1,50.8,3.951,29.03,6.640533
2023-06-25,29.74,22.0,80.8,53.87,3.13,23.2,5.745948
2023-06-26,30.41,21.6,83.8,55.61,3.168,27.74,6.288222
2023-06-27,36.02,23.07,83.0,31.25,3.673,27.25,8.50773
2023-06-28,39.1,23.68,84.4,16.13,3.83,27.6,10.11409
2023-06-29,31.01,22.47,86.4,19.41,3.242,25.35,7.283372
2023-06-30,31.42,21.06,83.8,41.1,4.601,28.45,7.624352
2023-07-01,28.74,20.93,73.4,45.52,3.307,27.12,6.555708
2023-07-02,28.34,19.99,78.2,53.48,3.137,26.04,5.905797
2023-07-03,28.81,22.0,80.1,56.43,3.365,24.69,5.820415
2023-07-04,29.01,22.0,83.2,56.63,3.624,25.84,5.974048
2023-07-05,31.42,21.33,84.5,43.04,3.79,26.78,6.989953
2023-07-06,27.94,21.27,81.2,50.4,4.836,27.92,6.64023
2023-07-07,28.47,20.93,72.2,44.38,2.84,24.07,5.999076
2023-07-08,29.21,21.06,71.2,43.98,2.804,27.55,6.525532
2023-07-09,28.81,21.27,76.5,52.88,3.115,28.31,6.342136
2023-07-10,31.08,20.93,85.0,42.77,3.089,27.99,6.750421
2023-07-11,31.68,23.68,69.17,28.25,5.152,26.06,8.737309
2023-07-12,31.81,25.61,55.16,21.08,5.739,25.07,10.01009
2023-07-13,34.28,27.81,55.22,27.04,7.55,25.75,11.71805
2023-07-14,32.95,22.94,77.5,22.16,6.661,26.6,9.865642
2023-07-15,29.87,21.8,79.1,49.28,3.683,28.49,6.784248
2023-07-16,28.07,22.0,71.2,50.54,3.368,21.86,5.789574
2023-07-17,27.67,22.27,72.0,50.6,3.26,23.64,5.905173
2023-07-18,28.27,20.93,80.0,57.76,2.912,26.23,5.721774
2023-07-19,28.93,21.06,85.8,56.56,3.309,26.56,5.862416
2023-07-20,28.67,21.94,77.4,54.95,2.984,26.82,6.035563
2023-07-21,28.8,22.07,74.3,53.34,3.574,27.02,6.394688
2023-07-22,28.94,22.27,74.1,51.74,3.431,26.64,6.389997
2023-07-23,29.87,21.8,71.7,42.9,3.212,27.99,6.90256
2023-07-24,27.94,21.33,72.2,49.6,3.265,27.37,6.338639
2023-07-25,28.07,21.87,76.6,54.22,4.029,26.3,6.243007
2023-07-26,28.41,22.2,74.7,53.82,3.904,26.49,6.357386
2023-07-27,29.41,21.6,69.37,41.1,3.193,27.3,6.835361
2023-07-28,28.14,22.14,70.8,49.8,3.41,24.02,6.093383
2023-07-29,28.94,21.6,80.0,54.22,3.262,27.61,6.179094
2023-07-30,29.61,21.13,80.3,46.92,2.861,25.57,6.069719
2023-07-31,34.62,22.74,77.1,28.24,4.263,27.33,8.715058
2023-08-01,31.48,23.61,69.5,40.5,5.802,26.26,8.348174
2023-08-02,27.2,22.07,80.1,50.02,3.899,22.21,5.675504
2023-08-03,28.14,22.4,80.8,60.11,4.165,26.45,5.963103
2023-08-04,29.54,22.07,81.4,47.19,3.795,25.43,6.411791
2023-08-05,27.67,21.13,73.5,52.01,4.719,27.94,6.663256
2023-08-06,28.27,22.14,77.3,54.89,3.635,26.84,6.158767
2023-08-07,29.07,21.4,81.2,48.33,3.507,27.45,6.394833
