Fecha,TempMax,TempMin,HumedadMax,HumedadMin,VelViento,Radiacion,EtPMon
2023-06-18,27.23,13.11,100.0,29.86,1.776,20.96,4.787081
2023-06-19,26.49,13.37,100.0,44.73,1.503,21.23,4.346251
2023-06-20,23.89,12.1,100.0,53.44,1.092,17.16,3.358821
2023-06-21,24.95,13.64,100.0,52.43,1.579,16.85,3.549189
2023-06-22,24.76,10.84,100.0,48.21,1.076,22.25,4.107515
2023-06-23,28.1,13.25,100.0,34.22,1.239,28.73,5.501096
2023-06-24,32.59,11.77,99.3,24.98,1.059,29.36,5.93308
2023-06-25,35.07,13.05,98.7,23.91,1.765,27.87,6.726439
2023-06-26,24.75,14.91,91.7,55.91,3.636,25.46,5.012439
2023-06-27,24.15,13.84,87.9,51.69,3.241,23.99,4.889336
2023-06-28,26.29,14.31,89.1,47.94,2.719,26.8,5.430616
2023-06-29,23.41,11.97,94.8,49.48,3.13,26.69,4.95891
2023-06-30,21.34,10.37,83.5,42.25,2.444,25.09,4.703185
2023-07-01,26.56,11.77,92.6,38.77,1.812,26.66,5.273734
2023-07-02,27.76,12.84,96.7,39.97,2.059,28.71,5.71836
2023-07-03,27.63,13.44,94.6,40.38,2.297,24.15,5.270508
2023-07-04,28.97,12.71,93.3,18.48,2.13,29.18,6.435055
2023-07-05,28.16,13.24,93.0,33.95,2.036,24.93,5.458636
2023-07-06,28.3,14.38,92.6,39.91,2.132,25.8,5.51955
2023-07-07,33.12,13.64,93.7,14.86,2.355,25.85,6.971262
2023-07-08,28.1,9.83,95.6,18.88,1.415,20.01,4.683634
2023-07-09,30.64,8.56,91.7,17.81,1.673,29.1,6.22593
2023-07-10,34.99,13.84,98.1,13.26,1.503,29.38,6.756797
2023-07-11,34.79,14.98,87.5,16.34,2.347,28.66,7.596274
2023-07-12,29.23,13.64,90.8,24.1,2.276,23.49,5.86114
2023-07-13,29.43,15.05,91.9,29.93,1.648,26.71,5.692504
2023-07-14,33.25,10.29,98.1,19.89,2.189,28.41,6.890982
2023-07-15,26.69,13.57,91.9,29.73,2.624,24.7,5.637989
2023-07-16,28.5,11.57,88.3,19.95,2.386,27.87,6.369456
2023-07-17,32.72,13.98,89.6,25.98,2.25,25.51,6.513239
2023-07-18,35.26,15.45,94.6,20.35,2.18,23.92,6.731198
2023-07-19,29.77,15.04,88.7,29.19,2.742,27.78,6.568245
2023-07-20,28.97,11.83,91.3,21.76,2.587,27.25,6.421347
2023-07-21,24.35,11.97,90.1,40.78,2.43,26.77,5.157855
2023-07-22,29.97,10.69,93.2,24.1,1.821,26.66,5.846869
2023-07-23,31.64,10.43,95.1,16.94,2.239,27.66,6.638518
2023-07-24,26.49,9.96,93.8,25.58,2.101,21.99,5.041241
