Fecha,TempMax,TempMin,HumedadMax,HumedadMin,VelViento,Radiacion,EtPMon
2023-06-18,27.98,14.8,88.6,30.8,0.873,17.98,3.948314
2023-06-19,25.77,13.0,93.3,43.22,0.658,11.87,2.73104
2023-06-20,26.78,14.2,99.9,37.85,0.966,13.47,3.208067
2023-06-21,24.23,12.93,99.9,46.11,0.847,9.2,2.351207
2023-06-22,27.44,11.18,99.9,38.99,0.793,27.74,5.005627
2023-06-23,30.11,13.4,99.9,31.2,0.6,29.58,5.441393
2023-06-24,32.73,13.47,99.9,30.53,0.499,30.13,5.640987
2023-06-25,34.34,14.27,99.8,21.0,0.796,28.56,5.800282
2023-06-26,31.25,16.15,99.9,27.51,0.529,22.29,4.500417
2023-06-27,32.59,14.74,99.9,29.05,0.883,26.73,5.488245
2023-06-28,33.4,15.27,99.9,20.6,0.941,25.81,5.520166
2023-06-29,33.0,16.08,99.9,20.73,1.388,25.06,5.829915
2023-06-30,24.23,13.47,80.1,38.46,1.653,25.26,4.935701
2023-07-01,28.5,10.25,91.2,35.69,1.368,30.19,5.712891
2023-07-02,31.72,13.2,95.1,27.11,0.795,28.41,5.516023
2023-07-03,27.92,15.5,99.9,45.43,0.702,12.39,2.873725
2023-07-04,30.65,14.8,99.9,29.46,0.555,24.68,4.752547
2023-07-05,28.58,15.94,99.9,45.57,0.837,22.16,4.386104
2023-07-06,28.99,17.95,99.8,41.74,0.89,23.73,4.757116
2023-07-07,27.18,15.67,99.9,44.16,0.759,17.64,3.66792
2023-07-08,32.66,15.14,99.9,22.95,0.746,27.84,5.534994
2023-07-09,35.01,15.74,99.9,27.71,0.75,28.53,5.847062
2023-07-10,35.75,17.29,99.8,28.85,0.754,28.55,5.973459
2023-07-11,38.97,17.89,97.7,15.43,1.636,27.77,7.202557
2023-07-12,34.01,13.94,78.7,12.34,1.411,21.04,5.562599
2023-07-13,33.13,13.94,91.2,30.33,1.02,29.16,5.922867
2023-07-14,35.34,17.69,99.9,18.25,1.296,28.42,6.449445
2023-07-15,34.0,16.41,99.9,17.04,1.451,29.48,6.566314
2023-07-16,32.86,13.6,91.5,30.53,1.119,28.91,5.938476
2023-07-17,36.55,19.76,98.6,26.7,0.798,22.46,5.179955
2023-07-18,40.11,16.82,81.7,10.67,1.216,29.27,6.940194
2023-07-19,37.49,16.28,66.29,15.1,1.176,25.92,6.187629
2023-07-20,36.62,16.62,77.0,11.81,1.77,28.09,7.170624
2023-07-21,34.27,14.21,83.8,14.09,1.392,28.63,6.436054
2023-07-22,32.46,13.67,82.6,26.17,0.988,26.03,5.400728
2023-07-23,36.82,17.42,99.9,17.31,1.509,27.97,6.725809
2023-07-24,35.95,16.75,99.8,9.93,1.668,29.38,7.059861
2023-07-25,29.11,12.46,88.5,25.43,1.289,28.86,5.615574
2023-07-26,31.18,11.39,80.1,24.96,0.841,28.77,5.384171
2023-07-27,32.13,15.94,96.8,17.79,1.326,24.06,5.48055
2023-07-28,35.14,11.79,87.9,10.67,1.102,29.06,6.097935
2023-07-29,36.28,15.94,99.9,14.02,1.05,28.12,6.102919
2023-07-30,37.42,15.68,92.3,15.03,1.039,28.4,6.230706
2023-07-31,36.75,20.03,97.4,18.58,0.83,25.71,5.644364
2023-08-01,34.14,17.48,96.6,16.37,1.063,28.11,5.931707
2023-08-02,36.55,15.21,87.9,16.1,1.09,28.08,6.114077
2023-08-03,29.57,13.93,79.7,28.25,1.671,26.38,5.643008
