Fecha,TempMax,TempMin,HumedadMax,HumedadMin,VelViento,Radiacion,EtPMon
2023-06-18,22.55,13.9,100.0,69.14,1.155,15.382,2.872997
2023-06-19,20.98,13.38,100.0,73.01,1.102,9.69,2.022145
2023-06-20,23.38,9.97,100.0,54.14,0.889,18.91,3.388609
2023-06-21,23.35,11.85,100.0,60.94,1.052,21.8,3.770315
2023-06-22,26.9,11.46,100.0,40.55,0.811,26.02,4.650668
2023-06-23,29.86,12.29,100.0,42.34,0.9,26.89,5.113729
2023-06-24,32.65,16.55,100.0,43.64,1.456,26.48,5.704167
2023-06-25,25.81,13.5,100.0,57.26,1.372,24.4,4.435448
2023-06-26,24.26,14.35,100.0,55.64,1.251,21.7,4.00746
2023-06-27,26.75,13.93,99.9,48.73,1.365,25.53,4.791701
2023-06-28,25.57,11.52,100.0,51.13,1.36,24.04,4.400147
2023-06-29,19.64,11.07,100.0,56.46,1.302,11.61,2.420142
2023-06-30,22.34,9.8,99.9,46.25,1.307,25.108,4.2695
2023-07-01,24.53,15.39,100.0,49.79,1.335,22.99,4.280263
2023-07-02,25.8,14.86,100.0,56.9,1.59,25.34,4.660851
2023-07-03,25.31,13.84,100.0,64.46,1.28,22.71,4.064531
2023-07-04,24.92,12.95,100.0,59.0,0.954,17.84,3.369393
2023-07-05,25.4,13.61,100.0,57.5,0.93,17.67,3.385674
2023-07-06,26.97,13.12,100.0,45.25,0.845,25.11,4.506166
2023-07-07,25.83,10.64,100.0,45.21,1.536,25.69,4.75276
2023-07-08,24.11,13.26,100.0,52.81,1.342,22.61,4.098307
2023-07-09,24.85,12.08,100.0,48.63,0.948,21.83,3.930836
2023-07-10,28.56,10.55,100.0,31.37,0.812,27.6,4.973184
2023-07-11,26.72,12.73,100.0,51.64,0.785,18.65,3.582119
2023-07-12,23.33,12.53,100.0,60.7,0.927,17.72,3.238744
2023-07-13,28.5,9.36,100.0,27.22,0.622,26.38,4.665623
2023-07-14,23.39,14.39,100.0,43.24,1.727,10.69,2.919918
2023-07-15,22.81,10.73,100.0,42.38,1.325,19.24,3.658549
2023-07-16,23.1,7.1,100.0,46.71,0.897,22.88,3.798218
2023-07-17,27.56,9.74,100.0,43.54,0.861,26.72,4.692652
2023-07-18,26.29,12.18,100.0,56.18,0.964,21.256,3.880634
2023-07-19,25.55,10.77,100.0,55.0,0.929,25.06,4.293774
2023-07-20,24.44,11.69,100.0,53.47,0.873,20.28,3.621128
2023-07-21,24.86,10.37,100.0,46.48,0.874,21.9,3.873603
2023-07-22,22.68,11.53,100.0,62.51,1.112,22.28,3.701514
2023-07-23,23.65,11.64,100.0,62.02,0.89,12.23,2.486368
2023-07-24,20.23,13.02,100.0,65.88,0.834,10.8,2.134135
2023-07-25,21.74,11.16,100.0,54.54,0.768,17.08,3.003287
2023-07-26,28.11,12.68,100.0,44.22,0.899,24.231,4.44135
2023-07-27,27.49,15.38,100.0,51.4,0.988,18.72,3.691359
2023-07-28,23.13,16.2,100.0,78.38,1.37,8.95,1.952848
2023-07-29,25.86,14.82,100.0,56.89,0.99,13.98,2.919117
2023-07-30,27.42,12.04,100.0,43.82,0.743,25.09,4.368608
2023-07-31,28.17,9.28,100.0,50.2,0.862,22.33,4.048933
2023-08-01,28.09,17.12,100.0,52.05,1.162,18.86,3.857725
2023-08-02,23.52,12.09,100.0,54.69,1.44,15.374,3.108189
2023-08-03,21.15,11.43,100.0,52.65,1.03,17.95,3.110312
2023-08-04,23.78,9.87,100.0,44.51,0.903,22.107,3.755638
2023-08-05,25.74,9.02,100.0,40.0,1.043,23.6,4.16521
2023-08-06,26.39,13.62,93.8,34.91,1.238,24.42,4.561717
2023-08-07,29.73,13.41,82.1,35.0,1.224,24.43,4.913981
2023-08-08,36.87,15.13,87.1,22.02,0.793,24.25,5.182177
2023-08-09,27.69,15.28,100.0,54.32,1.036,17.86,3.547439
2023-08-10,29.54,16.73,95.4,43.92,1.085,19.84,4.12963
2023-08-11,28.99,14.59,100.0,55.21,0.812,14.54,3.075935
2023-08-12,25.32,13.8,100.0,45.9,0.937,21.74,3.874085
2023-08-13,26.13,11.69,100.0,45.02,0.81,21.12,3.704081
2023-08-14,26.71,13.15,100.0,49.28,0.719,17.55,3.268036
2023-08-15,25.09,12.42,100.0,55.33,0.876,18.52,3.30742
2023-08-16,28.5,13.83,100.0,40.58,0.775,19.86,3.760392
2023-08-17,28.05,12.37,100.0,29.91,0.889,16.65,3.490402
2023-08-18,26.52,17.23,100.0,55.1,1.735,12.184,2.980312
2023-08-19,23.4,15.89,100.0,73.26,0.554,6.341,1.520958
2023-08-20,26.35,16.01,100.0,57.59,0.795,18.65,3.402501
2023-08-21,30.66,16.28,100.0,49.52,0.7,21.51,4.067333
2023-08-22,37.39,16.53,100.0,30.49,0.661,20.31,4.39002
2023-08-23,39.09,19.89,97.2,29.45,0.715,19.86,4.584992
2023-08-24,27.69,16.66,100.0,55.01,0.958,20.44,3.77892
2023-08-25,20.48,12.08,100.0,67.78,0.961,8.26,1.764012
2023-08-26,21.09,9.15,100.0,54.6,0.925,15.46,2.595773
2023-08-27,21.11,9.13,100.0,49.85,0.789,14.47,2.498437
2023-08-28,21.18,12.82,100.0,71.99,0.851,,
2023-08-29,22.33,14.32,100.0,60.04,0.783,11.21,2.169819
2023-08-30,23.39,13.15,100.0,50.19,0.825,19.25,3.180712
2023-08-31,26.35,13.34,100.0,53.9,0.696,17.54,3.061324
2023-09-01,21.34,12.93,100.0,68.36,0.674,6.981,1.541205
2023-09-02,20.91,12.3,100.0,65.19,0.997,13.01,2.277052
2023-09-03,26.47,15.83,95.8,49.54,0.862,11.42,2.515834
2023-09-04,26.2,17.11,96.7,40.8,1.344,13.41,3.103602
2023-09-05,24.72,16.17,99.9,59.09,1.567,12.56,2.662161
2023-09-06,28.74,16.85,97.0,45.55,1.108,15.81,3.31659
2023-09-07,29.37,14.58,100.0,50.27,0.873,16.77,3.22444
2023-09-08,29.82,13.73,100.0,49.23,0.653,15.48,2.929662
2023-09-09,24.82,14.09,100.0,64.77,0.678,10.243,1.993538
2023-09-10,26.73,13.56,100.0,55.3,0.751,17.66,3.009705
2023-09-11,25.94,13.66,100.0,56.73,0.488,14.17,2.426676
2023-09-12,24.42,11.69,100.0,54.42,0.708,16.5,2.686371
2023-09-13,25.01,12.39,100.0,53.77,0.802,18.89,3.014876
2023-09-14,29.73,15.05,99.0,37.01,0.741,19.37,3.436302
2023-09-15,26.42,14.18,100.0,53.22,0.78,16.24,2.816731
2023-09-16,23.71,14.29,100.0,56.27,1.248,11.98,2.366729
2023-09-17,19.38,13.67,100.0,58.0,2.3,8.78,2.076166
2023-09-18,23.28,14.42,100.0,62.32,0.991,12.5,2.205478
2023-09-19,23.36,11.58,100.0,51.04,0.615,16.07,2.447928
2023-09-20,19.51,13.59,100.0,64.84,2.202,7.625,1.807207
2023-09-21,18.43,10.98,100.0,64.35,1.284,12.86,1.98828
2023-09-22,18.85,8.97,100.0,64.77,0.804,9.84,1.623205
