Fecha,TempMax,TempMin,HumedadMax,HumedadMin,VelViento,Radiacion,EtPMon
2023-06-18,31.06,20.52,85.5,27.86,1.088,24.97,5.457804
2023-06-19,29.4,20.45,86.9,49.0,0.864,28.04,5.480736
2023-06-20,28.14,21.05,89.5,56.97,0.9,28.61,5.458013
2023-06-21,27.74,21.25,87.1,54.78,0.822,28.31,5.404237
2023-06-22,28.01,20.12,90.4,50.83,0.681,29.53,5.538895
2023-06-23,34.03,24.95,66.06,26.09,2.225,29.47,7.727767
2023-06-24,34.03,22.5,69.02,24.75,1.608,29.73,7.051412
2023-06-25,31.57,20.18,74.9,29.12,0.532,29.67,5.671624
2023-06-26,31.38,20.25,78.8,31.52,0.664,28.77,5.679586
2023-06-27,34.1,22.3,87.1,23.84,0.781,28.88,6.077965
2023-06-28,36.23,23.76,89.5,20.81,1.156,28.24,6.605908
2023-06-29,28.01,21.85,94.8,73.2,0.704,25.89,4.993847
2023-06-30,33.3,21.91,94.9,46.45,1.195,28.54,6.100992
2023-07-01,30.65,23.96,87.8,55.27,0.969,27.42,5.660076
2023-07-02,29.92,22.7,87.0,55.12,0.891,29.1,5.811224
2023-07-03,29.92,22.24,90.0,54.06,0.717,29.73,5.841457
2023-07-04,30.59,22.24,91.1,55.2,0.995,29.85,5.969492
2023-07-05,32.17,23.56,93.7,54.34,0.834,28.49,5.881299
2023-07-06,30.06,24.56,84.7,60.27,1.037,26.63,5.534742
2023-07-07,32.84,24.23,84.5,46.8,1.314,28.44,6.255018
2023-07-08,29.99,24.09,88.3,49.91,0.772,27.61,5.598807
2023-07-09,30.78,23.96,88.5,55.12,0.732,26.59,5.455641
2023-07-10,35.83,24.56,89.8,45.97,0.902,27.23,6.084531
2023-07-11,33.3,26.15,91.6,53.99,1.166,26.38,5.86937
2023-07-12,35.97,25.42,93.0,26.45,1.083,27.0,6.306394
2023-07-13,33.97,23.04,88.2,56.31,1.117,28.32,6.119218
2023-07-14,31.46,26.08,84.2,61.82,1.124,24.65,5.396292
2023-07-15,33.19,25.16,86.6,38.57,1.267,27.64,6.212928
2023-07-16,34.3,24.69,86.6,50.61,0.812,23.49,5.241779
2023-07-17,38.22,26.28,86.7,37.86,1.771,28.89,7.392253
2023-07-18,32.91,26.54,89.0,24.83,1.177,28.32,6.387719
2023-07-19,31.73,24.63,95.5,61.68,0.676,26.01,5.416862
2023-07-20,32.91,26.01,90.8,57.25,0.824,26.34,5.667418
2023-07-21,34.57,23.18,86.8,34.62,0.913,21.99,5.109604
2023-07-22,32.51,22.04,88.2,50.49,0.755,19.45,4.338297
