Fecha,TempMax,TempMin,HumedadMax,HumedadMin,VelViento,Radiacion,EtPMon
2023-06-18,28.98,18.5,86.4,35.75,3.125,15.59,5.186897
2023-06-19,27.99,14.26,89.6,42.11,1.343,10.78,3.183482
2023-06-20,34.59,16.77,87.1,31.9,0.961,18.56,4.599036
2023-06-21,30.04,17.5,99.4,47.73,1.402,14.87,3.737024
2023-06-22,29.98,16.64,99.4,34.09,2.651,29.3,6.535738
2023-06-23,33.33,16.31,92.3,22.83,1.861,30.4,6.986117
2023-06-24,36.77,15.25,89.2,22.77,1.325,30.63,6.928767
2023-06-25,39.15,17.83,95.2,19.52,1.208,30.27,7.096162
2023-06-26,36.04,21.66,65.96,27.0,2.302,29.09,7.898658
2023-06-27,34.06,20.73,72.0,33.69,2.042,28.1,7.020785
2023-06-28,33.4,19.42,84.0,36.8,1.686,22.44,5.672442
2023-06-29,33.4,18.94,99.3,36.47,2.782,21.39,6.12327
2023-06-30,26.47,17.7,78.9,30.92,4.572,27.45,7.059631
2023-07-01,30.96,16.58,67.51,36.21,3.806,29.91,7.742898
2023-07-02,32.6,19.56,69.63,29.19,3.427,30.85,8.246482
2023-07-03,29.38,19.08,94.2,34.09,1.638,19.98,4.837176
2023-07-04,34.12,17.17,99.4,37.19,1.418,24.84,5.707358
2023-07-05,32.42,19.0,94.8,31.24,2.33,26.99,6.612952
2023-07-06,28.32,17.61,99.7,61.7,3.09,15.58,3.857718
2023-07-07,29.12,17.5,100.0,50.32,2.789,16.31,4.345893
2023-07-08,35.25,15.78,97.1,32.89,2.16,29.47,7.08674
2023-07-09,36.64,18.1,95.4,31.7,1.828,28.74,7.010796
2023-07-10,34.85,21.32,85.8,40.37,2.136,28.12,6.88938
2023-07-11,35.78,22.19,91.4,46.59,2.32,26.24,6.64361
2023-07-12,33.0,20.15,72.1,33.29,2.148,23.85,6.359099
2023-07-13,35.31,20.27,85.0,27.93,2.268,29.42,7.513276
2023-07-14,34.32,21.13,94.8,43.68,3.316,28.75,7.263117
2023-07-15,34.12,21.99,90.9,41.16,3.197,28.94,7.382823
2023-07-16,30.9,16.97,89.2,42.24,2.918,26.31,6.273097
2023-07-17,31.35,21.46,96.1,52.1,2.467,18.67,4.81703
2023-07-18,42.93,23.05,92.8,17.8,2.036,25.97,8.239868
2023-07-19,38.62,22.65,69.27,26.67,2.257,25.83,7.77944
2023-07-20,33.26,19.68,85.6,43.56,2.904,27.06,6.781376
2023-07-21,33.86,19.42,69.36,29.72,2.691,29.03,7.65624
2023-07-22,31.68,17.37,94.0,40.25,2.263,25.21,5.914655
2023-07-23,34.45,21.59,98.7,49.77,2.956,27.5,6.657674
2023-07-24,36.51,20.79,97.8,20.25,2.864,24.25,7.649012
