Fecha,TempMax,TempMin,HumedadMax,HumedadMin,VelViento,Radiacion,EtPMon
2023-06-18,30.1,16.12,75.3,25.6,1.036,18.62,4.453284
2023-06-19,27.29,16.92,87.6,31.74,1.407,26.07,5.366003
2023-06-20,28.89,16.99,87.9,33.35,1.477,28.6,5.858997
2023-06-21,28.03,17.66,82.1,40.75,1.152,22.81,4.794239
2023-06-22,28.89,15.12,90.3,31.87,1.083,28.56,5.561759
2023-06-23,28.17,15.52,80.7,32.58,1.413,28.73,5.767731
2023-06-24,29.23,15.86,78.4,24.19,1.226,29.28,5.892823
2023-06-25,32.11,17.33,76.2,26.8,1.197,29.12,6.163033
2023-06-26,31.84,17.62,90.1,31.19,1.31,22.98,5.308526
2023-06-27,30.97,17.26,72.6,25.95,1.188,26.51,5.719775
2023-06-28,32.04,17.86,61.7,23.49,1.221,27.1,5.985491
2023-06-29,32.72,20.35,84.4,20.74,1.143,26.21,5.880327
2023-06-30,27.83,18.6,93.7,36.75,1.549,24.65,5.23563
2023-07-01,28.56,18.0,94.8,46.24,1.287,25.28,5.10569
2023-07-02,29.97,16.79,93.4,34.62,1.126,27.84,5.611174
2023-07-03,30.97,18.0,81.4,32.92,1.073,27.53,5.705885
2023-07-04,36.2,16.65,94.3,13.84,0.724,28.46,5.890704
2023-07-05,29.84,18.94,93.8,21.67,1.253,26.93,5.720306
2023-07-06,29.24,19.0,95.1,47.01,1.491,26.38,5.428638
2023-07-07,30.5,19.54,92.5,36.87,1.579,26.22,5.740048
2023-07-08,31.57,19.27,90.2,38.77,1.421,26.9,5.85145
2023-07-09,32.78,18.8,73.0,31.44,1.076,25.55,5.631492
2023-07-10,34.59,19.14,92.2,35.04,1.142,26.2,5.861455
2023-07-11,38.02,19.94,94.3,9.4,1.197,17.65,5.282392
2023-07-12,41.44,24.2,35.44,9.65,1.12,25.65,6.673269
2023-07-13,32.31,19.74,90.9,14.19,1.535,27.69,6.375983
2023-07-14,32.11,17.53,94.3,44.9,1.162,26.83,5.586474
2023-07-15,35.13,17.73,93.0,14.26,1.285,27.32,6.29672
2023-07-16,32.18,20.21,92.9,27.72,1.535,21.74,5.384316
2023-07-17,34.26,18.06,95.5,31.44,1.444,26.82,6.12671
2023-07-18,36.54,19.0,95.1,14.33,1.111,25.68,6.026318
2023-07-19,39.89,20.32,90.5,12.71,1.257,22.82,6.210582
2023-07-20,37.14,21.28,93.8,20.1,1.015,14.58,4.436192
2023-07-21,33.39,18.47,70.2,12.85,1.096,19.03,4.961705
2023-07-22,29.71,18.06,94.4,26.18,1.258,21.1,4.813609
2023-07-23,30.18,18.53,95.5,34.27,0.848,15.7,3.716214
2023-07-24,36.2,20.95,73.3,12.92,1.679,23.35,6.472154
2023-07-25,32.65,19.67,50.84,19.77,1.028,27.28,5.820421
2023-07-26,29.78,18.06,88.2,23.29,1.45,26.69,5.731101
2023-07-27,30.58,17.93,94.5,34.55,1.209,24.79,5.228798
2023-07-28,31.44,17.66,80.1,32.72,1.29,26.2,5.631153
2023-07-29,33.45,18.47,70.5,14.83,1.223,25.99,5.878969
2023-07-30,36.34,20.75,63.32,14.4,1.41,26.2,6.504058
2023-07-31,32.73,19.0,73.3,17.29,1.217,26.72,5.88661
