dates,temp,rh,wind,solar_rad
2023-06-17 00:00:00,23.65,39.0,2.6925824,0.0
2023-06-17 01:00:00,22.95,41.0,2.2135942,0.0
2023-06-17 02:00:00,22.35,42.0,2.1540658,0.0
2023-06-17 03:00:00,22.05,42.0,2.404163,0.0
2023-06-17 04:00:00,21.65,43.0,2.4698179,0.0
2023-06-17 05:00:00,21.25,43.0,2.4166093,0.0
2023-06-17 06:00:00,22.25,44.0,2.1954498,50.0
2023-06-17 07:00:00,24.75,37.0,1.5811387,225.0
2023-06-17 08:00:00,26.65,33.0,1.0,424.0
2023-06-17 09:00:00,28.55,31.0,0.50990194,615.0
2023-06-17 10:00:00,30.45,26.0,1.3928387,782.0
2023-06-17 11:00:00,32.25,22.0,2.863564,907.0
2023-06-17 12:00:00,33.05,20.0,3.176476,980.0
2023-06-17 13:00:00,33.75,19.0,3.0083218,994.0
2023-06-17 14:00:00,34.45,18.0,4.14367,950.0
2023-06-17 15:00:00,34.35,18.0,5.1195703,833.0
2023-06-17 16:00:00,33.35,20.0,6.26099,641.0
2023-06-17 17:00:00,31.75,23.0,5.8830266,379.0
2023-06-17 18:00:00,29.95,26.0,4.4204073,185.0
2023-06-17 19:00:00,27.25,35.0,2.5495098,72.0
2023-06-17 20:00:00,25.75,40.0,2.6019223,10.0
2023-06-17 21:00:00,25.35,40.0,2.886174,0.0
2023-06-17 22:00:00,24.45,43.0,2.886174,0.0
2023-06-17 23:00:00,22.95,48.0,2.3345234,0.0
2023-06-18 00:00:00,22.25,51.0,2.34094,0.0
2023-06-18 01:00:00,21.65,53.0,1.811077,0.0
2023-06-18 02:00:00,20.9,55.0,2.0615528,0.0
2023-06-18 03:00:00,19.45,64.0,0.8062258,0.0
2023-06-18 04:00:00,19.25,66.0,3.1256998,0.0
2023-06-18 05:00:00,20.25,60.0,2.84605,0.0
2023-06-18 06:00:00,21.25,55.0,1.7029386,37.0
2023-06-18 07:00:00,22.75,50.0,2.570992,175.0
2023-06-18 08:00:00,23.75,46.0,0.53851646,332.0
2023-06-18 09:00:00,24.35,44.0,0.8062258,382.0
2023-06-18 10:00:00,24.45,46.0,1.868154,442.0
2023-06-18 11:00:00,26.55,40.0,0.42426407,655.0
2023-06-18 12:00:00,28.85,34.0,2.6683328,798.0
2023-06-18 13:00:00,30.15,30.0,4.119466,860.0
2023-06-18 14:00:00,30.05,29.0,4.440721,699.0
2023-06-18 15:00:00,29.75,27.0,4.4102154,485.0
2023-06-18 16:00:00,29.25,26.0,4.0447497,318.0
2023-06-18 17:00:00,28.75,28.0,2.408319,359.0
2023-06-18 18:00:00,28.15,31.0,2.404163,307.0
2023-06-18 19:00:00,24.85,46.0,0.7,87.0
2023-06-18 20:00:00,24.85,45.0,0.92195445,10.0
2023-06-18 21:00:00,24.15,47.0,1.8439089,0.0
2023-06-18 22:00:00,23.55,48.0,1.7691805,0.0
2023-06-18 23:00:00,22.85,51.0,1.56205,0.0
2023-06-19 00:00:00,21.95,56.0,1.2041595,0.0
2023-06-19 01:00:00,21.75,57.0,0.6324555,0.0
2023-06-19 02:00:00,21.15,59.0,0.36055514,0.0
2023-06-19 03:00:00,21.25,59.0,0.22360681,0.0
2023-06-19 04:00:00,20.55,60.0,0.94868326,0.0
2023-06-19 05:00:00,20.45,61.0,2.2472203,0.0
2023-06-19 06:00:00,20.05,66.0,1.9209373,16.0
2023-06-19 07:00:00,20.75,61.0,2.0223749,153.0
2023-06-19 08:00:00,21.55,57.0,1.5524175,354.0
2023-06-19 09:00:00,23.15,51.0,1.264911,579.0
2023-06-19 10:00:00,24.95,46.0,1.5033296,763.0
2023-06-19 11:00:00,27.25,38.0,2.4738634,877.0
2023-06-19 12:00:00,28.75,31.0,2.8231187,878.0
2023-06-19 13:00:00,29.45,29.0,4.1617303,900.0
2023-06-19 14:00:00,30.05,27.0,3.4885528,908.0
2023-06-19 15:00:00,30.15,26.0,3.748333,737.0
2023-06-19 16:00:00,29.85,27.0,4.1303754,554.0
2023-06-19 17:00:00,29.25,28.0,4.8373547,342.0
2023-06-19 18:00:00,27.15,34.0,6.4,213.0
2023-06-19 19:00:00,24.95,39.0,4.2755113,93.0
2023-06-19 20:00:00,22.95,44.0,2.505993,12.0
2023-06-19 21:00:00,21.75,49.0,2.1095023,0.0
2023-06-19 22:00:00,21.15,51.0,1.6763055,0.0
2023-06-19 23:00:00,20.75,54.0,1.4317821,0.0
2023-06-20 00:00:00,20.45,56.0,1.5297059,0.0
2023-06-20 01:00:00,19.85,61.0,1.9,0.0
2023-06-20 02:00:00,19.35,65.0,1.2806249,0.0
2023-06-20 03:00:00,18.75,69.0,1.7888545,0.0
2023-06-20 04:00:00,17.75,76.0,1.1313709,0.0
2023-06-20 05:00:00,17.15,79.0,1.2806249,0.0
2023-06-20 06:00:00,17.55,78.0,1.3892444,43.0
2023-06-20 07:00:00,18.15,74.0,1.3152945,186.0
2023-06-20 08:00:00,19.35,68.0,1.8867962,383.0
