dates,temp,rh,wind,solar_rad
2023-06-17 00:00:00,22.2485,52.0,1.5033296,0.0
2023-06-17 01:00:00,22.1485,51.0,1.6124516,0.0
2023-06-17 02:00:00,21.9985,50.0,1.4035668,0.0
2023-06-17 03:00:00,21.7485,50.0,1.2369317,0.0
2023-06-17 04:00:00,21.4485,51.0,1.2369317,0.0
2023-06-17 05:00:00,21.5485,52.0,1.118034,3.0
2023-06-17 06:00:00,23.5485,48.0,0.50990194,95.0
2023-06-17 07:00:00,25.2485,43.0,1.4035668,273.0
2023-06-17 08:00:00,26.7485,41.0,2.5,465.0
2023-06-17 09:00:00,28.2485,39.0,2.8178005,644.0
2023-06-17 10:00:00,29.9485,36.0,3.2649658,795.0
2023-06-17 11:00:00,31.6485,32.0,4.0706263,903.0
2023-06-17 12:00:00,32.8485,32.0,5.5036354,961.0
2023-06-17 13:00:00,32.6485,33.0,6.705222,961.0
2023-06-17 14:00:00,31.7485,35.0,6.628725,906.0
2023-06-17 15:00:00,30.3485,36.0,5.846366,791.0
2023-06-17 16:00:00,29.6485,35.0,5.2630787,653.0
2023-06-17 17:00:00,28.7485,35.0,4.6173587,466.0
2023-06-17 18:00:00,26.8485,40.0,4.368066,290.0
2023-06-17 19:00:00,24.2485,49.0,3.2202485,100.0
2023-06-17 20:00:00,22.4485,55.0,1.5,7.0
2023-06-17 21:00:00,22.2485,55.0,0.31622776,0.0
2023-06-17 22:00:00,22.0485,54.0,0.7211103,0.0
2023-06-17 23:00:00,22.1485,52.0,0.22360681,0.0
2023-06-18 00:00:00,21.5485,51.0,1.555635,0.0
2023-06-18 01:00:00,21.0485,53.0,1.0,0.0
2023-06-18 02:00:00,20.4985,56.0,0.86023253,0.0
2023-06-18 03:00:00,19.6485,62.0,0.50990194,0.0
2023-06-18 04:00:00,18.8485,68.0,0.50990194,0.0
2023-06-18 05:00:00,19.1485,69.0,1.4422206,2.0
2023-06-18 06:00:00,19.9485,68.0,3.0016663,66.0
2023-06-18 07:00:00,21.0485,60.0,0.8062258,138.0
2023-06-18 08:00:00,21.1485,61.0,0.36055514,133.0
