dates,temp,rh,wind,solar_rad
2023-06-17 00:00:00,20.8615,76.0,3.1144822,0.0
2023-06-17 01:00:00,20.5615,79.0,3.0066593,0.0
2023-06-17 02:00:00,20.1615,82.0,2.8017852,0.0
2023-06-17 03:00:00,19.761501,84.0,2.8,0.0
2023-06-17 04:00:00,19.4615,85.0,2.915476,0.0
2023-06-17 05:00:00,19.1615,86.0,3.1064448,0.0
2023-06-17 06:00:00,18.761501,88.0,3.2015622,0.0
2023-06-17 07:00:00,19.761501,81.0,3.1256998,54.0
2023-06-17 08:00:00,22.1615,65.0,2.9274564,254.0
2023-06-17 09:00:00,24.4615,52.0,2.3086793,475.0
2023-06-17 10:00:00,26.761501,40.0,1.811077,682.0
2023-06-17 11:00:00,27.9615,38.0,0.94868326,853.0
2023-06-17 12:00:00,28.6615,38.0,1.9697715,973.0
2023-06-17 13:00:00,29.1615,38.0,3.04795,1032.0
2023-06-17 14:00:00,28.761501,39.0,1.3928387,1026.0
2023-06-17 15:00:00,28.761501,39.0,2.0124612,958.0
2023-06-17 16:00:00,28.261501,39.0,1.7492856,835.0
2023-06-17 17:00:00,27.0615,43.0,2.0,663.0
2023-06-17 18:00:00,25.6615,49.0,3.5735137,455.0
2023-06-17 19:00:00,24.3615,54.0,4.016217,234.0
2023-06-17 20:00:00,22.6615,63.0,4.2296567,43.0
2023-06-17 21:00:00,20.9615,74.0,4.110961,0.0
2023-06-17 22:00:00,20.261501,83.0,4.2107005,0.0
2023-06-17 23:00:00,20.3615,83.0,3.733631,0.0
2023-06-18 00:00:00,20.1615,84.0,3.1144822,0.0
2023-06-18 01:00:00,19.8615,85.0,2.7073975,0.0
2023-06-18 02:00:00,19.4615,88.0,2.4186773,0.0
2023-06-18 03:00:00,19.1615,90.0,2.4186773,0.0
2023-06-18 04:00:00,18.9615,90.0,2.8017852,0.0
2023-06-18 05:00:00,18.6615,91.0,2.5019991,0.0
2023-06-18 06:00:00,18.4615,91.0,2.5179358,0.0
2023-06-18 07:00:00,19.3615,84.0,2.630589,51.0
2023-06-18 08:00:00,21.1615,73.0,2.915476,248.0
2023-06-18 09:00:00,22.9615,64.0,3.3376637,467.0
2023-06-18 10:00:00,24.3615,58.0,3.613862,672.0
2023-06-18 11:00:00,25.3615,53.0,3.0413814,841.0
2023-06-18 12:00:00,26.0615,50.0,1.3341664,960.0
2023-06-18 13:00:00,26.9615,48.0,2.1400933,1018.0
2023-06-18 14:00:00,27.5615,48.0,3.4985712,1013.0
2023-06-18 15:00:00,26.9615,51.0,1.118034,923.0
2023-06-18 16:00:00,26.8615,51.0,1.2727922,804.0
2023-06-18 17:00:00,25.9615,54.0,1.5132746,642.0
2023-06-18 18:00:00,24.8615,58.0,1.3038405,443.0
2023-06-18 19:00:00,23.761501,62.0,1.0770329,227.0
2023-06-18 20:00:00,22.4615,68.0,1.8,41.0
2023-06-18 21:00:00,21.5615,72.0,2.915476,0.0
2023-06-18 22:00:00,20.8615,75.0,3.1016126,0.0
2023-06-18 23:00:00,20.4615,77.0,2.9068885,0.0
2023-06-19 00:00:00,20.261501,78.0,2.3537204,0.0
2023-06-19 01:00:00,20.1615,79.0,2.376973,0.0
2023-06-19 02:00:00,19.9615,81.0,2.2561028,0.0
2023-06-19 03:00:00,19.761501,83.0,2.2135942,0.0
2023-06-19 04:00:00,19.4615,85.0,2.1377556,0.0
2023-06-19 05:00:00,19.1615,88.0,2.236068,0.0
2023-06-19 06:00:00,19.0615,89.0,1.868154,0.0
2023-06-19 07:00:00,19.761501,84.0,1.8439089,50.0
2023-06-19 08:00:00,21.1615,74.0,2.0880613,244.0
2023-06-19 09:00:00,22.761501,64.0,2.863564,461.0
2023-06-19 10:00:00,24.0615,58.0,3.2449963,664.0
2023-06-19 11:00:00,25.261501,54.0,3.2015622,831.0
2023-06-19 12:00:00,26.261501,51.0,2.86007,950.0
2023-06-19 13:00:00,26.761501,51.0,3.5608988,1010.0
2023-06-19 14:00:00,26.9615,52.0,5.672742,988.0
2023-06-19 15:00:00,26.261501,55.0,8.840815,869.0
2023-06-19 16:00:00,25.8615,57.0,7.829432,696.0
2023-06-19 17:00:00,25.1615,60.0,3.4481878,550.0
2023-06-19 18:00:00,24.761501,62.0,3.4669871,431.0
2023-06-19 19:00:00,23.9615,67.0,4.1629314,211.0
2023-06-19 20:00:00,22.4615,76.0,3.905125,40.0
2023-06-19 21:00:00,21.6615,79.0,3.224903,0.0
2023-06-19 22:00:00,21.3615,80.0,3.0594118,0.0
2023-06-19 23:00:00,21.0615,80.0,2.9832869,0.0
2023-06-20 00:00:00,20.8615,80.0,2.184033,0.0
2023-06-20 01:00:00,20.6615,80.0,2.4351592,0.0
2023-06-20 02:00:00,20.3615,81.0,2.184033,0.0
2023-06-20 03:00:00,19.9615,82.0,2.0880613,0.0
2023-06-20 04:00:00,19.6615,83.0,1.9646883,0.0
2023-06-20 05:00:00,19.261501,85.0,2.158703,0.0
2023-06-20 06:00:00,18.9615,86.0,2.236068,0.0
2023-06-20 07:00:00,19.8615,80.0,2.1213202,50.0
2023-06-20 08:00:00,21.261501,70.0,2.158703,242.0
2023-06-20 09:00:00,22.761501,60.0,2.184033,459.0
2023-06-20 10:00:00,24.1615,53.0,1.6643317,661.0
2023-06-20 11:00:00,25.261501,50.0,1.1313709,829.0
2023-06-20 12:00:00,26.1615,49.0,0.41231057,948.0
2023-06-20 13:00:00,26.261501,52.0,0.50990194,1006.0
2023-06-20 14:00:00,25.9615,55.0,0.4,898.0
2023-06-20 15:00:00,25.4615,58.0,1.1,801.0
2023-06-20 16:00:00,25.4615,58.0,2.3430748,693.0
2023-06-20 17:00:00,25.4615,57.0,3.405877,589.0
2023-06-20 18:00:00,24.9615,58.0,3.8078866,439.0
2023-06-20 19:00:00,23.6615,63.0,4.1303754,226.0
2023-06-20 20:00:00,22.1615,70.0,2.8017852,41.0
2023-06-20 21:00:00,21.4615,75.0,2.408319,0.0
2023-06-20 22:00:00,21.261501,75.0,2.2135942,0.0
2023-06-20 23:00:00,21.261501,75.0,2.2472203,0.0
2023-06-21 00:00:00,21.0615,75.0,2.3537204,0.0
2023-06-21 01:00:00,20.6615,77.0,2.3,0.0
2023-06-21 02:00:00,20.3615,79.0,1.7117243,0.0
2023-06-21 03:00:00,20.0615,80.0,1.4035668,0.0
2023-06-21 04:00:00,19.8615,81.0,1.811077,0.0
2023-06-21 05:00:00,19.6615,82.0,1.9235383,0.0
2023-06-21 06:00:00,19.3615,85.0,1.7029387,0.0
2023-06-21 07:00:00,20.261501,80.0,1.6763055,49.0
2023-06-21 08:00:00,21.761501,71.0,1.3416408,240.0
2023-06-21 09:00:00,23.3615,63.0,0.60827625,455.0
2023-06-21 10:00:00,24.5615,60.0,0.86023253,655.0
2023-06-21 11:00:00,25.3615,59.0,2.1213202,724.0
