dates,temp,rh,wind,solar_rad
2023-06-17 00:00:00,21.75,85.0,6.4381676,0.0
2023-06-17 01:00:00,21.65,84.0,6.477654,0.0
2023-06-17 02:00:00,21.5,85.0,6.4938436,0.0
2023-06-17 03:00:00,21.45,86.0,6.4132676,0.0
2023-06-17 04:00:00,21.35,86.0,6.2289643,0.0
2023-06-17 05:00:00,21.35,86.0,5.7218876,0.0
2023-06-17 06:00:00,21.25,86.0,5.8,0.0
2023-06-17 07:00:00,21.25,85.0,6.1032777,63.0
2023-06-17 08:00:00,21.35,84.0,5.7428217,264.0
2023-06-17 09:00:00,21.35,84.0,5.1971145,481.0
2023-06-17 10:00:00,21.45,84.0,5.2469034,684.0
2023-06-17 11:00:00,21.45,84.0,5.2153616,852.0
2023-06-17 12:00:00,21.55,84.0,5.10392,970.0
2023-06-17 13:00:00,21.65,84.0,5.5145264,1028.0
2023-06-17 14:00:00,21.75,84.0,6.0406957,1022.0
2023-06-17 15:00:00,21.85,84.0,5.8034477,954.0
2023-06-17 16:00:00,21.85,84.0,6.1032777,828.0
2023-06-17 17:00:00,21.95,84.0,6.3007936,654.0
2023-06-17 18:00:00,21.85,85.0,6.307139,449.0
2023-06-17 19:00:00,21.85,85.0,6.312686,232.0
2023-06-17 20:00:00,21.65,87.0,6.400781,43.0
2023-06-17 21:00:00,21.65,86.0,6.61211,0.0
2023-06-17 22:00:00,21.65,85.0,6.264982,0.0
2023-06-17 23:00:00,21.55,84.0,5.846366,0.0
2023-06-18 00:00:00,21.45,85.0,5.842089,0.0
2023-06-18 01:00:00,21.35,85.0,5.4451814,0.0
2023-06-18 02:00:00,21.25,85.0,5.5,0.0
2023-06-18 03:00:00,21.25,86.0,5.3,0.0
2023-06-18 04:00:00,21.15,86.0,4.816638,0.0
2023-06-18 05:00:00,21.15,86.0,5.346027,0.0
2023-06-18 06:00:00,21.25,85.0,5.308484,0.0
2023-06-18 07:00:00,21.35,82.0,4.909175,52.0
2023-06-18 08:00:00,21.35,83.0,4.8259716,168.0
2023-06-18 09:00:00,21.25,84.0,4.6389656,472.0
2023-06-18 10:00:00,21.35,84.0,4.6173587,669.0
2023-06-18 11:00:00,21.45,82.0,4.3931766,795.0
2023-06-18 12:00:00,21.65,79.0,4.4384685,838.0
2023-06-18 13:00:00,21.55,81.0,3.733631,962.0
2023-06-18 14:00:00,21.65,81.0,3.8013155,996.0
2023-06-18 15:00:00,21.85,79.0,4.565085,886.0
2023-06-18 16:00:00,21.85,79.0,4.428318,434.0
2023-06-18 17:00:00,21.95,78.0,4.9193497,347.0
2023-06-18 18:00:00,22.05,77.0,4.830114,180.0
2023-06-18 19:00:00,22.05,77.0,4.7423625,96.0
2023-06-18 20:00:00,22.15,76.0,4.2953463,21.0
2023-06-18 21:00:00,22.15,76.0,4.2544093,0.0
2023-06-18 22:00:00,22.05,77.0,4.438468,0.0
2023-06-18 23:00:00,22.05,78.0,4.2953463,0.0
2023-06-19 00:00:00,21.55,84.0,4.0706263,0.0
2023-06-19 01:00:00,21.55,84.0,4.248529,0.0
2023-06-19 02:00:00,21.45,85.0,3.8948684,0.0
2023-06-19 03:00:00,21.35,85.0,4.1880784,0.0
2023-06-19 04:00:00,21.35,85.0,3.9661064,0.0
2023-06-19 05:00:00,21.45,84.0,3.4999998,0.0
2023-06-19 06:00:00,21.45,84.0,3.720215,0.0
2023-06-19 07:00:00,21.45,84.0,3.7802117,59.0
2023-06-19 08:00:00,21.55,83.0,3.3421547,254.0
2023-06-19 09:00:00,21.65,82.0,2.624881,466.0
2023-06-19 10:00:00,21.75,82.0,2.3323808,663.0
2023-06-19 11:00:00,21.85,81.0,2.2472203,826.0
2023-06-19 12:00:00,21.95,82.0,2.3086793,942.0
2023-06-19 13:00:00,22.15,82.0,2.8071337,999.0
2023-06-19 14:00:00,22.25,83.0,3.4132097,993.0
2023-06-19 15:00:00,22.45,84.0,3.9623227,924.0
2023-06-19 16:00:00,22.35,84.0,4.031129,799.0
2023-06-19 17:00:00,22.45,83.0,4.4944406,630.0
2023-06-19 18:00:00,22.65,82.0,5.0447993,432.0
2023-06-19 19:00:00,22.45,82.0,5.6435804,222.0
2023-06-19 20:00:00,22.25,85.0,5.2325897,42.0
2023-06-19 21:00:00,22.05,86.0,4.368066,0.0
2023-06-19 22:00:00,21.95,85.0,4.004997,0.0
2023-06-19 23:00:00,21.85,83.0,3.8327534,0.0
2023-06-20 00:00:00,21.95,79.0,3.535534,0.0
2023-06-20 01:00:00,21.85,78.0,3.0149627,0.0
2023-06-20 02:00:00,21.8,78.0,2.8,0.0
2023-06-20 03:00:00,21.75,78.0,2.7166157,0.0
2023-06-20 04:00:00,21.65,79.0,2.5179358,0.0
2023-06-20 05:00:00,21.65,78.0,2.404163,0.0
2023-06-20 06:00:00,21.55,79.0,2.6476402,0.0
2023-06-20 07:00:00,21.55,78.0,2.8442926,58.0
2023-06-20 08:00:00,21.55,78.0,2.3086793,252.0
2023-06-20 09:00:00,21.55,78.0,2.209072,465.0
2023-06-20 10:00:00,21.55,77.0,1.8027756,663.0
2023-06-20 11:00:00,21.65,76.0,1.8027756,827.0
2023-06-20 12:00:00,21.75,75.0,1.811077,943.0
2023-06-20 13:00:00,21.85,74.0,1.6124516,1002.0
2023-06-20 14:00:00,22.05,73.0,1.8248286,999.0
2023-06-20 15:00:00,22.15,73.0,1.868154,934.0
2023-06-20 16:00:00,22.35,72.0,1.8439089,812.0
2023-06-20 17:00:00,22.45,71.0,2.209072,643.0
2023-06-20 18:00:00,22.55,72.0,1.8027756,442.0
2023-06-20 19:00:00,22.55,72.0,1.746425,230.0
2023-06-20 20:00:00,22.55,73.0,1.9313208,44.0
2023-06-20 21:00:00,22.45,75.0,1.8973665,0.0
2023-06-20 22:00:00,22.35,78.0,2.529822,0.0
2023-06-20 23:00:00,22.25,79.0,2.34094,0.0
2023-06-21 00:00:00,22.45,75.0,2.3323808,0.0
2023-06-21 01:00:00,22.35,75.0,1.8357561,0.0
2023-06-21 02:00:00,22.25,75.0,1.5,0.0
2023-06-21 03:00:00,22.25,75.0,1.0770329,0.0
2023-06-21 04:00:00,22.15,76.0,1.1401755,0.0
2023-06-21 05:00:00,22.15,76.0,1.17047,0.0
2023-06-21 06:00:00,22.05,79.0,1.17047,0.0
2023-06-21 07:00:00,22.05,80.0,0.6324555,58.0
2023-06-21 08:00:00,22.05,81.0,0.94868326,252.0
2023-06-21 09:00:00,22.05,82.0,1.5132746,463.0
2023-06-21 10:00:00,22.25,83.0,2.0099752,662.0
2023-06-21 11:00:00,22.45,83.0,2.4186773,827.0
2023-06-21 12:00:00,22.55,84.0,3.1064448,943.0
2023-06-21 13:00:00,22.65,83.0,4.88467,1002.0
2023-06-21 14:00:00,22.65,81.0,5.5108986,999.0
2023-06-21 15:00:00,22.55,79.0,4.5891175,930.0
2023-06-21 16:00:00,22.55,78.0,3.748333,815.0
2023-06-21 17:00:00,22.65,77.0,3.6124783,647.0
2023-06-21 18:00:00,22.65,77.0,3.905125,445.0
2023-06-21 19:00:00,22.65,78.0,4.3011627,232.0
2023-06-21 20:00:00,22.65,78.0,4.3289723,45.0
2023-06-21 21:00:00,22.55,79.0,4.5891175,0.0
2023-06-21 22:00:00,22.45,80.0,4.838388,0.0
2023-06-21 23:00:00,22.45,79.0,4.8332186,0.0
2023-06-22 00:00:00,22.55,76.0,4.8332186,0.0
2023-06-22 01:00:00,22.45,75.0,4.8764744,0.0
2023-06-22 02:00:00,22.35,76.0,4.7010636,0.0
2023-06-22 03:00:00,22.35,76.0,4.8259716,0.0
2023-06-22 04:00:00,22.25,77.0,5.2009616,0.0
2023-06-22 05:00:00,22.15,79.0,5.940539,0.0
2023-06-22 06:00:00,22.15,79.0,6.046487,0.0
2023-06-22 07:00:00,22.25,77.0,6.268173,57.0
2023-06-22 08:00:00,22.25,77.0,6.3820057,106.0
2023-06-22 09:00:00,22.05,80.0,6.080296,146.0
2023-06-22 10:00:00,21.95,81.0,5.9076223,239.0
2023-06-22 11:00:00,22.05,80.0,6.0415235,389.0
2023-06-22 12:00:00,22.25,78.0,5.9506307,642.0
2023-06-22 13:00:00,22.35,76.0,5.565968,1010.0
2023-06-22 14:00:00,22.35,74.0,5.4341516,1008.0
2023-06-22 15:00:00,22.25,75.0,5.772348,943.0
2023-06-22 16:00:00,22.25,75.0,6.236986,820.0
2023-06-22 17:00:00,22.35,74.0,6.6910386,651.0
2023-06-22 18:00:00,22.35,76.0,7.236712,449.0
2023-06-22 19:00:00,22.25,77.0,7.334848,234.0
2023-06-22 20:00:00,22.25,76.0,7.4732857,45.0
2023-06-22 21:00:00,22.25,77.0,7.569016,0.0
2023-06-22 22:00:00,22.25,77.0,7.151223,0.0
