dates,temp,rh,wind,solar_rad
2023-06-17 00:00:00,16.774,84.0,1.9416488,0.0
2023-06-17 01:00:00,17.074001,81.0,0.64031243,0.0
2023-06-17 02:00:00,17.274,79.0,1.118034,0.0
2023-06-17 03:00:00,16.974,80.0,0.42426407,0.0
2023-06-17 04:00:00,17.274,79.0,1.3453624,0.0
2023-06-17 05:00:00,17.774,78.0,0.86023253,2.0
2023-06-17 06:00:00,19.074001,74.0,0.22360681,68.0
2023-06-17 07:00:00,20.774,67.0,0.50990194,193.0
2023-06-17 08:00:00,23.074001,59.0,1.0,336.0
2023-06-17 09:00:00,25.774,49.0,1.7029387,549.0
2023-06-17 10:00:00,27.874,40.0,2.5632012,715.0
2023-06-17 11:00:00,29.374,36.0,2.7294688,843.0
2023-06-17 12:00:00,30.774,35.0,3.1400635,932.0
2023-06-17 13:00:00,28.774,42.0,2.7018511,119.0
2023-06-17 14:00:00,27.874,44.0,2.8301945,120.0
2023-06-17 15:00:00,19.174,86.0,12.020815,219.0
2023-06-17 16:00:00,17.574001,90.0,1.3416408,61.0
2023-06-17 17:00:00,17.174,92.0,1.746425,19.0
2023-06-17 18:00:00,18.074001,89.0,2.404163,107.0
2023-06-17 19:00:00,17.374,94.0,2.86007,16.0
2023-06-17 20:00:00,17.074001,96.0,3.001666,5.0
2023-06-17 21:00:00,15.974,96.0,1.0,0.0
2023-06-17 22:00:00,15.874,96.0,1.7029386,0.0
2023-06-17 23:00:00,15.273999,95.0,1.0816654,0.0
2023-06-18 00:00:00,15.374,95.0,1.0,0.0
2023-06-18 01:00:00,15.573999,96.0,1.4142135,0.0
2023-06-18 02:00:00,15.523999,97.0,1.0198039,0.0
2023-06-18 03:00:00,15.573999,98.0,0.7615773,0.0
2023-06-18 04:00:00,15.573999,98.0,1.6643317,0.0
2023-06-18 05:00:00,16.774,95.0,4.4944406,3.0
2023-06-18 06:00:00,17.074001,96.0,4.002499,19.0
2023-06-18 07:00:00,17.474,94.0,3.6055512,92.0
2023-06-18 08:00:00,18.074001,90.0,3.0,181.0
2023-06-18 09:00:00,19.074001,86.0,1.9849433,242.0
2023-06-18 10:00:00,20.274,82.0,3.7443287,272.0
2023-06-18 11:00:00,22.474,71.0,4.8764744,500.0
2023-06-18 12:00:00,25.274,59.0,4.365776,808.0
2023-06-18 13:00:00,25.374,63.0,2.5,905.0
2023-06-18 14:00:00,27.074001,51.0,2.0615528,885.0
2023-06-18 15:00:00,27.674,46.0,2.9154758,539.0
2023-06-18 16:00:00,28.474,43.0,5.1429563,679.0
2023-06-18 17:00:00,18.574001,92.0,4.5343137,56.0
2023-06-18 18:00:00,17.274,92.0,2.7313,12.0
2023-06-18 19:00:00,17.074001,93.0,1.9313208,21.0
2023-06-18 20:00:00,17.074001,91.0,0.53851646,5.0
2023-06-18 21:00:00,16.074,92.0,0.1,0.0
2023-06-18 22:00:00,15.773999,92.0,0.60827625,0.0
2023-06-18 23:00:00,15.174,93.0,0.9433981,0.0
2023-06-19 00:00:00,15.874,96.0,1.3453624,0.0
2023-06-19 01:00:00,16.174,98.0,1.9026297,0.0
2023-06-19 02:00:00,16.174,99.0,0.8062258,0.0
2023-06-19 03:00:00,16.274,99.0,0.8062258,0.0
2023-06-19 04:00:00,16.374,98.0,0.94868326,0.0
2023-06-19 05:00:00,16.474,97.0,1.431782,2.0
2023-06-19 06:00:00,17.474,94.0,2.280351,54.0
2023-06-19 07:00:00,17.774,89.0,4.4922156,122.0
2023-06-19 08:00:00,18.874,84.0,5.1078367,355.0
2023-06-19 09:00:00,19.974,78.0,5.2325897,480.0
2023-06-19 10:00:00,21.674,69.0,5.59017,648.0
2023-06-19 11:00:00,23.374,64.0,5.571355,813.0
2023-06-19 12:00:00,23.574001,64.0,5.700877,867.0
2023-06-19 13:00:00,24.374,61.0,5.414795,928.0
2023-06-19 14:00:00,24.074001,59.0,6.648308,539.0
2023-06-19 15:00:00,25.474,53.0,4.197618,442.0
2023-06-19 16:00:00,18.074001,92.0,5.5461698,25.0
2023-06-19 17:00:00,17.174,96.0,0.6324555,22.0
2023-06-19 18:00:00,17.774,93.0,0.64031243,46.0
2023-06-19 19:00:00,18.274,90.0,0.60827625,113.0
2023-06-19 20:00:00,16.674,93.0,2.2135942,20.0
2023-06-19 21:00:00,17.274,91.0,1.2165525,0.0
2023-06-19 22:00:00,17.274,90.0,1.5264337,0.0
2023-06-19 23:00:00,17.074001,91.0,1.421267,0.0
2023-06-20 00:00:00,15.974,94.0,1.7117243,0.0
2023-06-20 01:00:00,15.374,95.0,1.1661904,0.0
