dates,temp,rh,wind,solar_rad
2023-06-17 00:00:00,16.7395,79.0,4.707441,0.0
2023-06-17 01:00:00,16.439499,81.0,4.3289723,0.0
2023-06-17 02:00:00,15.8895,84.0,3.8327537,0.0
2023-06-17 03:00:00,15.539499,85.0,2.745906,0.0
2023-06-17 04:00:00,15.039499,87.0,2.3706539,0.0
2023-06-17 05:00:00,15.039499,87.0,2.86007,1.0
2023-06-17 06:00:00,16.2395,83.0,3.4132097,48.0
2023-06-17 07:00:00,17.5395,77.0,2.570992,175.0
2023-06-17 08:00:00,19.2395,70.0,2.3086793,378.0
2023-06-17 09:00:00,21.2395,60.0,1.5264337,539.0
2023-06-17 10:00:00,23.439499,51.0,2.404163,695.0
2023-06-17 11:00:00,25.439499,45.0,3.5846896,847.0
2023-06-17 12:00:00,26.7395,41.0,5.728001,901.0
2023-06-17 13:00:00,28.0395,34.0,5.188449,934.0
2023-06-17 14:00:00,29.0395,27.0,9.900505,897.0
2023-06-17 15:00:00,28.7395,27.0,9.709789,855.0
2023-06-17 16:00:00,28.439499,26.0,9.843272,729.0
2023-06-17 17:00:00,27.439499,28.0,9.330058,564.0
2023-06-17 18:00:00,26.0395,33.0,7.826238,305.0
2023-06-17 19:00:00,23.939499,40.0,4.976947,189.0
2023-06-17 20:00:00,20.8395,55.0,4.5891175,33.0
2023-06-17 21:00:00,19.0395,60.0,3.1953092,0.0
2023-06-17 22:00:00,17.2395,70.0,5.0039983,0.0
2023-06-17 23:00:00,15.539499,85.0,6.8066144,0.0
2023-06-18 00:00:00,15.2395,86.0,4.9030604,0.0
2023-06-18 01:00:00,15.1395,85.0,4.4,0.0
2023-06-18 02:00:00,15.2395,84.0,4.9030604,0.0
2023-06-18 03:00:00,15.339499,82.0,4.3462625,0.0
2023-06-18 04:00:00,15.6395,79.0,3.1241,0.0
2023-06-18 05:00:00,15.539499,77.0,1.7492856,1.0
2023-06-18 06:00:00,16.3395,74.0,1.4560219,30.0
2023-06-18 07:00:00,17.7395,66.0,1.3000001,90.0
2023-06-18 08:00:00,19.7395,50.0,4.1012197,424.0
