dates,temp,rh,wind,solar_rad
2023-06-17 00:00:00,20.8485,74.0,1.7029387,0.0
2023-06-17 01:00:00,20.6485,74.0,1.4035668,0.0
2023-06-17 02:00:00,20.5485,74.0,1.3152945,0.0
2023-06-17 03:00:00,20.6485,73.0,1.431782,0.0
2023-06-17 04:00:00,20.6485,72.0,1.8027756,0.0
2023-06-17 05:00:00,21.0485,71.0,1.8439089,7.0
2023-06-17 06:00:00,22.9485,63.0,1.9209373,86.0
2023-06-17 07:00:00,24.9485,50.0,2.624881,299.0
2023-06-17 08:00:00,26.0485,46.0,4.0,493.0
2023-06-17 09:00:00,26.8485,42.0,4.494441,672.0
2023-06-17 10:00:00,27.5485,40.0,5.1107726,821.0
2023-06-17 11:00:00,27.9485,38.0,5.507268,926.0
2023-06-17 12:00:00,28.0485,39.0,5.6938567,978.0
2023-06-17 13:00:00,28.0485,39.0,5.660389,974.0
2023-06-17 14:00:00,27.6485,41.0,5.9076223,914.0
2023-06-17 15:00:00,27.1485,44.0,5.966573,803.0
2023-06-17 16:00:00,26.3485,48.0,6.224147,651.0
2023-06-17 17:00:00,25.3485,53.0,6.506919,468.0
2023-06-17 18:00:00,24.3485,59.0,6.155485,273.0
2023-06-17 19:00:00,23.0485,70.0,4.9406476,90.0
2023-06-17 20:00:00,22.1485,74.0,4.5221677,3.0
2023-06-17 21:00:00,22.0485,75.0,5.021952,0.0
2023-06-17 22:00:00,22.0485,75.0,5.283938,0.0
2023-06-17 23:00:00,21.9485,74.0,5.2325897,0.0
2023-06-18 00:00:00,21.8485,73.0,5.0921507,0.0
2023-06-18 01:00:00,21.6485,72.0,4.6173587,0.0
2023-06-18 02:00:00,21.0985,74.0,3.956008,0.0
2023-06-18 03:00:00,20.6485,78.0,4.1785164,0.0
2023-06-18 04:00:00,20.6485,79.0,3.0413814,0.0
2023-06-18 05:00:00,20.8485,79.0,4.360046,7.0
2023-06-18 06:00:00,22.7485,68.0,5.5973206,72.0
2023-06-18 07:00:00,24.0485,55.0,6.9354167,174.0
2023-06-18 08:00:00,24.8485,49.0,2.9410882,286.0
2023-06-18 09:00:00,27.1485,37.0,3.5510561,604.0
2023-06-18 10:00:00,27.6485,36.0,7.647876,664.0
2023-06-18 11:00:00,25.4485,44.0,9.8234415,513.0
2023-06-18 12:00:00,25.7485,43.0,7.6902537,455.0
2023-06-18 13:00:00,26.8485,43.0,8.5,794.0
2023-06-18 14:00:00,26.2485,47.0,7.5239615,578.0
2023-06-18 15:00:00,26.0485,46.0,8.319857,557.0
2023-06-18 16:00:00,25.7485,49.0,7.3979726,492.0
2023-06-18 17:00:00,25.4485,51.0,6.0033326,363.0
2023-06-18 18:00:00,24.2485,60.0,4.8093657,153.0
2023-06-18 19:00:00,23.2485,63.0,3.0675724,77.0
2023-06-18 20:00:00,21.4485,75.0,3.0413814,3.0
2023-06-18 21:00:00,21.2485,79.0,3.2649658,0.0
2023-06-18 22:00:00,21.7485,78.0,4.7413077,0.0
2023-06-18 23:00:00,22.5485,72.0,5.8249464,0.0
2023-06-19 00:00:00,22.3485,73.0,4.4553337,0.0
2023-06-19 01:00:00,21.2485,79.0,4.3931766,0.0
2023-06-19 02:00:00,20.6485,81.0,4.101219,0.0
2023-06-19 03:00:00,20.6485,78.0,3.354102,0.0
2023-06-19 04:00:00,20.4485,79.0,2.9274564,0.0
2023-06-19 05:00:00,20.7485,78.0,2.7166157,6.0
2023-06-19 06:00:00,22.7485,73.0,2.915476,83.0
2023-06-19 07:00:00,25.1485,58.0,3.4999998,227.0
2023-06-19 08:00:00,26.2485,53.0,4.743417,374.0
2023-06-19 09:00:00,26.5485,56.0,5.940539,534.0
2023-06-19 10:00:00,27.9485,52.0,4.5,737.0
2023-06-19 11:00:00,29.0485,49.0,4.6173587,766.0
2023-06-19 12:00:00,29.0485,50.0,5.001,786.0
2023-06-19 13:00:00,28.8485,50.0,3.206244,810.0
2023-06-19 14:00:00,29.6485,49.0,3.5171013,812.0
2023-06-19 15:00:00,29.6485,50.0,3.992493,793.0
2023-06-19 16:00:00,28.9485,53.0,3.720215,640.0
2023-06-19 17:00:00,27.8485,55.0,2.280351,436.0
2023-06-19 18:00:00,27.2485,56.0,0.64031243,196.0
2023-06-19 19:00:00,25.7485,64.0,2.109502,70.0
2023-06-19 20:00:00,23.6485,77.0,2.828427,3.0
2023-06-19 21:00:00,22.1485,90.0,2.3537204,0.0
2023-06-19 22:00:00,21.5485,96.0,2.8999999,0.0
2023-06-19 23:00:00,21.4485,97.0,3.405877,0.0
2023-06-20 00:00:00,21.4485,97.0,4.1231055,0.0
2023-06-20 01:00:00,21.3485,97.0,3.1906114,0.0
2023-06-20 02:00:00,21.1485,96.0,2.640076,0.0
2023-06-20 03:00:00,21.2485,95.0,3.4,0.0
2023-06-20 04:00:00,22.2485,87.0,5.056679,0.0
2023-06-20 05:00:00,22.3485,85.0,5.95399,4.0
2023-06-20 06:00:00,23.1485,80.0,5.020956,58.0
2023-06-20 07:00:00,24.8485,71.0,3.3600597,262.0
2023-06-20 08:00:00,26.6485,61.0,2.5942245,465.0
2023-06-20 09:00:00,27.8485,54.0,0.22360681,658.0
2023-06-20 10:00:00,29.3485,51.0,3.436568,760.0
2023-06-20 11:00:00,28.4485,58.0,5.239275,835.0
2023-06-20 12:00:00,27.8485,62.0,4.5793014,889.0
2023-06-20 13:00:00,28.7485,56.0,3.8209944,897.0
2023-06-20 14:00:00,29.6485,51.0,3.3970575,799.0
2023-06-20 15:00:00,29.8485,49.0,3.2984846,731.0
2023-06-20 16:00:00,29.3485,51.0,1.7888545,600.0
2023-06-20 17:00:00,28.7485,55.0,1.118034,443.0
2023-06-20 18:00:00,27.6485,61.0,1.2041595,270.0
2023-06-20 19:00:00,25.2485,73.0,1.3,91.0
2023-06-20 20:00:00,22.8485,85.0,0.60827625,3.0
2023-06-20 21:00:00,22.2485,88.0,0.5,0.0
2023-06-20 22:00:00,22.1485,89.0,1.868154,0.0
2023-06-20 23:00:00,21.7485,92.0,1.6278821,0.0
2023-06-21 00:00:00,21.7485,95.0,2.209072,0.0
2023-06-21 01:00:00,21.5485,95.0,1.9416487,0.0
2023-06-21 02:00:00,21.5485,96.0,1.7117243,0.0
2023-06-21 03:00:00,21.5485,96.0,1.5231546,0.0
2023-06-21 04:00:00,21.3485,96.0,1.2041595,0.0
2023-06-21 05:00:00,21.6485,96.0,1.2806249,6.0
2023-06-21 06:00:00,22.9485,89.0,1.6278821,79.0
2023-06-21 07:00:00,24.3485,79.0,1.9104972,242.0
2023-06-21 08:00:00,26.4485,67.0,2.607681,401.0
2023-06-21 09:00:00,28.1485,59.0,3.758989,547.0
2023-06-21 10:00:00,28.8485,57.0,5.10392,696.0
2023-06-21 11:00:00,29.4485,54.0,5.4451814,814.0
2023-06-21 12:00:00,30.3485,49.0,3.940812,880.0
2023-06-21 13:00:00,29.8485,51.0,1.868154,866.0
2023-06-21 14:00:00,28.9485,56.0,0.8062258,824.0
2023-06-21 15:00:00,28.8485,59.0,2.236068,752.0
2023-06-21 16:00:00,27.6485,65.0,3.4014702,635.0
2023-06-21 17:00:00,25.6485,74.0,2.6000001,456.0
2023-06-21 18:00:00,26.6485,68.0,3.0805843,200.0
2023-06-21 19:00:00,25.3485,73.0,4.482187,89.0
2023-06-21 20:00:00,22.5485,88.0,5.7384667,3.0
2023-06-21 21:00:00,22.4485,86.0,4.609772,0.0
2023-06-21 22:00:00,21.8485,88.0,2.3323808,0.0
2023-06-21 23:00:00,21.6485,88.0,3.0,0.0
2023-06-22 00:00:00,22.0485,77.0,3.405877,0.0
2023-06-22 01:00:00,21.6485,76.0,3.1144822,0.0
2023-06-22 02:00:00,21.2485,79.0,3.1906114,0.0
2023-06-22 03:00:00,21.4485,79.0,3.3241541,0.0
2023-06-22 04:00:00,21.4485,88.0,3.6249137,0.0
2023-06-22 05:00:00,22.0485,87.0,3.8832977,6.0
2023-06-22 06:00:00,23.8485,73.0,4.7169905,108.0
2023-06-22 07:00:00,25.5485,63.0,5.7384667,287.0
2023-06-22 08:00:00,26.9485,57.0,6.063827,473.0
2023-06-22 09:00:00,28.2485,52.0,6.363961,654.0
2023-06-22 10:00:00,29.3485,47.0,6.6,802.0
2023-06-22 11:00:00,30.2485,43.0,6.5276337,907.0
2023-06-22 12:00:00,31.3485,37.0,5.9093146,960.0
2023-06-22 13:00:00,31.4485,34.0,5.1739736,958.0
2023-06-22 14:00:00,31.0485,33.0,3.2984846,901.0
2023-06-22 15:00:00,30.5485,36.0,2.570992,794.0
2023-06-22 16:00:00,30.2485,37.0,2.8792362,643.0
2023-06-22 17:00:00,29.5485,39.0,2.4698176,464.0
2023-06-22 18:00:00,27.9485,48.0,1.9723083,274.0
2023-06-22 19:00:00,25.6485,59.0,1.0770329,94.0
