dates,temp,rh,wind,solar_rad
2023-06-17 00:00:00,22.088999,44.0,1.6970563,0.0
2023-06-17 01:00:00,20.989,48.0,0.53851646,0.0
2023-06-17 02:00:00,19.889,52.0,1.3,0.0
2023-06-17 03:00:00,18.389,62.0,1.0198039,0.0
2023-06-17 04:00:00,18.588999,60.0,1.7117243,0.0
2023-06-17 05:00:00,18.389,61.0,2.0099752,1.0
2023-06-17 06:00:00,19.989,57.0,1.603122,70.0
2023-06-17 07:00:00,22.588999,47.0,1.4,235.0
2023-06-17 08:00:00,25.189,40.0,1.7117243,431.0
2023-06-17 09:00:00,28.088999,33.0,3.1953092,613.0
2023-06-17 10:00:00,30.588999,26.0,4.5343137,768.0
2023-06-17 11:00:00,31.588999,23.0,5.249762,887.0
2023-06-17 12:00:00,31.789,23.0,5.0249376,895.0
2023-06-17 13:00:00,29.689,27.0,3.8600519,160.0
2023-06-17 14:00:00,28.088999,29.0,5.508176,83.0
2023-06-17 15:00:00,31.189,25.0,3.8470767,749.0
2023-06-17 16:00:00,27.689,30.0,6.5276337,142.0
2023-06-17 17:00:00,31.189,23.0,6.8183575,527.0
2023-06-17 18:00:00,28.389,30.0,4.753946,273.0
2023-06-17 19:00:00,25.689,40.0,3.535534,143.0
2023-06-17 20:00:00,22.088999,55.0,5.0249376,8.0
2023-06-17 21:00:00,19.588999,68.0,4.7265205,0.0
2023-06-17 22:00:00,19.088999,67.0,2.6,0.0
2023-06-17 23:00:00,19.289,63.0,1.7029387,0.0
2023-06-18 00:00:00,18.789,65.0,3.231099,0.0
2023-06-18 01:00:00,17.889,68.0,2.5179358,0.0
2023-06-18 02:00:00,17.739,68.0,1.6124516,0.0
2023-06-18 03:00:00,17.489,71.0,2.385372,0.0
2023-06-18 04:00:00,17.189,72.0,2.5942245,0.0
2023-06-18 05:00:00,16.989,69.0,2.624881,1.0
2023-06-18 06:00:00,17.989,63.0,3.2,49.0
2023-06-18 07:00:00,19.289,56.0,3.2695565,166.0
2023-06-18 08:00:00,20.889,50.0,0.8062258,346.0
2023-06-18 09:00:00,22.389,46.0,2.1931713,552.0
2023-06-18 10:00:00,24.289,42.0,2.7856774,763.0
2023-06-18 11:00:00,26.088999,37.0,2.8442926,873.0
2023-06-18 12:00:00,27.189,34.0,2.9068882,951.0
2023-06-18 13:00:00,28.489,30.0,4.0112343,916.0
2023-06-18 14:00:00,27.389,32.0,4.9010205,408.0
2023-06-18 15:00:00,28.889,28.0,4.8548946,830.0
2023-06-18 16:00:00,26.989,30.0,5.507268,163.0
2023-06-18 17:00:00,26.689,28.0,4.850773,361.0
2023-06-18 18:00:00,26.189,28.0,4.0804415,259.0
2023-06-18 19:00:00,24.789,31.0,3.905125,95.0
2023-06-18 20:00:00,21.789,40.0,3.6359317,17.0
2023-06-18 21:00:00,20.689,44.0,2.376973,0.0
2023-06-18 22:00:00,19.889,47.0,1.746425,0.0
2023-06-18 23:00:00,19.789,48.0,2.0024984,0.0
2023-06-19 00:00:00,19.389,49.0,2.2627418,0.0
2023-06-19 01:00:00,18.989,52.0,2.1095023,0.0
2023-06-19 02:00:00,18.489,57.0,2.4020824,0.0
2023-06-19 03:00:00,18.088999,61.0,1.746425,0.0
2023-06-19 04:00:00,17.489,63.0,1.17047,0.0
2023-06-19 05:00:00,16.588999,70.0,1.0816654,1.0
