Fecha,TempMax,TempMin,HumedadMax,HumedadMin,VelViento,Radiacion,EtPMon
2017-01-01,12.48,2.73,90.2,50.02,0.46,136.34259259259258,0.67
2017-01-02,16.34,3.12,91.7,34.94,0.5,135.53240740740742,0.8
2017-01-03,16.02,5.98,89.1,32.01,0.58,94.44444444444444,0.92
2017-01-04,14.22,8.18,98.0,74.2,0.62,67.36111111111111,0.71
2017-01-05,14.15,5.51,100.0,57.49,0.75,101.9675925925926,0.83
2017-01-06,14.74,4.66,89.2,51.95,0.68,142.59259259259258,0.88
2017-01-07,12.83,4.53,93.1,52.84,0.64,142.01388888888889,0.81
2017-01-08,13.08,3.66,86.0,41.61,0.76,147.56944444444443,0.92
2017-01-09,13.22,3.07,73.3,35.75,0.92,150.69444444444443,1.07
2017-01-10,10.37,2.6,83.8,46.45,0.81,99.65277777777777,0.88
2017-01-11,15.21,3.86,88.2,42.34,0.89,145.71759259259258,1.08
2017-01-12,15.27,4.53,88.5,52.47,0.87,146.875,1.04
2017-01-13,10.77,4.26,96.7,58.64,0.97,103.81944444444444,0.86
2017-01-14,10.37,0.74,96.2,32.96,1.06,153.9351851851852,1.04
2017-01-15,10.43,0.8,63.95,38.69,0.92,153.125,1.04
2017-01-16,12.48,1.94,70.5,38.95,0.98,154.39814814814815,1.15
2017-01-17,13.15,2.66,74.8,21.76,1.2,155.09259259259258,1.4
2017-01-18,7.05,-5.4,72.3,17.49,1.1,145.25462962962962,1.12
2017-01-19,5.98,-0.13,97.0,54.25,1.25,71.18055555555556,0.81
2017-01-20,6.25,-0.2,99.2,73.3,0.55,68.98148148148148,0.6
2017-01-21,9.63,0.27,98.0,59.84,0.93,101.85185185185185,0.85
2017-01-22,11.42,1.34,92.4,45.42,0.95,148.49537037037035,1.08
2017-01-23,10.63,1.2,93.6,48.62,0.92,150.34722222222223,1.04
2017-01-24,11.55,1.47,86.0,39.08,0.93,158.21759259259258,1.16
2017-01-25,11.42,1.07,82.9,41.01,0.84,164.58333333333334,1.13
2017-01-26,12.82,2.27,94.7,40.89,0.8,93.28703703703704,1.07
2017-01-27,9.91,5.51,99.6,61.38,1.66,47.453703703703695,0.95
2017-01-28,10.7,3.72,95.9,59.77,1.33,110.06944444444444,1.07
2017-01-29,13.48,4.66,97.1,57.29,0.75,125.81018518518518,1.08
2017-01-30,17.6,5.19,90.9,46.2,0.72,168.63425925925927,1.39
2017-01-31,20.85,7.71,82.0,22.33,0.78,169.21296296296293,1.69
2017-02-01,14.95,7.18,90.3,51.99,0.8,109.49074074074075,1.22
2017-02-02,12.57,8.18,100.0,69.45,0.69,30.902777777777775,0.76
2017-02-03,14.42,9.11,98.6,55.69,1.19,83.56481481481481,1.22
2017-02-04,14.09,9.7,98.9,59.82,1.32,52.54629629629629,1.1
2017-02-05,12.76,6.58,100.0,47.49,2.7,124.30555555555556,1.7
2017-02-06,14.21,3.59,85.7,43.14,0.83,173.84259259259258,1.46
2017-02-07,15.74,6.45,86.8,44.28,1.07,124.18981481481481,1.53
2017-02-08,12.55,3.19,97.8,26.02,1.23,183.91203703703704,1.69
2017-02-09,17.53,2.27,60.76,20.87,0.53,166.7824074074074,1.47
2017-02-10,9.38,4.25,100.0,41.37,0.67,30.324074074074073,0.86
2017-02-11,13.43,5.05,91.5,51.12,0.54,60.41666666666666,0.99
2017-02-12,16.48,9.44,100.0,45.81,1.44,100.11574074074073,1.62
2017-02-13,13.3,5.72,100.0,53.84,1.05,65.16203703703704,1.15
2017-02-14,15.75,4.73,97.7,41.21,0.64,146.52777777777777,1.47
2017-02-15,17.47,5.26,74.9,37.41,0.76,181.71296296296293,1.81
2017-02-16,17.16,4.99,75.1,34.49,0.86,153.9351851851852,1.79
2017-02-17,16.0,7.25,91.8,52.07,0.75,183.21759259259258,1.73
2017-02-18,14.88,5.46,100.0,52.61,0.85,164.12037037037035,1.61
2017-02-19,16.14,6.45,100.0,43.47,0.7,139.2361111111111,1.54
