Fecha,TempMax,TempMin,HumedadMax,HumedadMin,VelViento,Radiacion,EtPMon
2017-01-01,7.34,-4.36,99.9,63.19,0.42,68.98148148148148,0.42
2017-01-02,10.23,-6.92,95.9,37.0,0.35,90.85648148148147,0.45
2017-01-03,12.51,-4.3,94.6,36.46,0.31,76.1574074074074,0.5
2017-01-04,13.1,-1.69,98.2,44.3,0.79,105.20833333333333,0.71
2017-01-05,11.96,-4.9,98.2,29.0,0.92,109.83796296296296,0.85
2017-01-06,12.49,-7.58,90.4,21.15,0.29,112.5,0.42
2017-01-07,12.89,-7.98,90.3,22.02,0.3,113.42592592592592,0.45
2017-01-08,11.23,-8.59,88.0,18.73,0.66,110.76388888888889,0.74
2017-01-09,9.75,-6.25,93.7,37.13,0.48,112.73148148148148,0.53
2017-01-10,6.28,-3.49,93.6,76.6,1.52,43.05555555555556,0.58
2017-01-11,10.5,3.27,96.7,76.2,2.09,50.46296296296296,0.73
2017-01-12,15.11,-2.36,99.7,45.85,0.54,87.73148148148148,0.71
2017-01-13,7.48,-1.75,96.1,42.31,1.9,77.31481481481481,1.02
2017-01-14,5.07,-1.42,80.9,47.62,2.69,102.89351851851852,1.12
2017-01-16,6.95,2.8,90.4,71.4,2.91,48.84259259259259,0.87
2017-01-17,5.27,-6.58,93.0,26.13,3.45,121.18055555555556,1.48
2017-01-18,0.99,-9.93,82.1,33.19,1.22,108.44907407407406,0.73
2017-01-19,2.67,-6.31,93.3,54.16,2.7,44.56018518518518,0.87
2017-01-20,3.54,-0.28,97.3,78.0,1.72,47.56944444444444,0.55
2017-01-21,6.15,1.32,89.8,65.76,2.06,46.64351851851852,0.84
2017-01-22,6.21,-0.88,92.1,57.36,1.94,77.77777777777777,0.89
2017-01-23,6.42,-1.48,93.2,56.42,1.28,84.02777777777777,0.78
2017-01-24,8.21,-4.57,90.0,34.51,0.84,118.1712962962963,0.84
2017-01-25,10.55,-7.32,92.6,24.57,0.5,131.25,0.75
2017-01-26,7.09,-6.85,94.6,49.56,0.74,81.36574074074073,0.71
2017-01-27,8.83,1.06,98.8,70.1,0.92,44.44444444444444,0.66
2017-01-28,8.28,-0.34,98.7,49.76,1.9,105.90277777777777,1.07
2017-01-29,10.5,-2.56,97.7,48.95,0.42,94.32870370370371,0.72
2017-01-30,13.84,2.2,98.6,61.63,0.4,73.26388888888889,0.74
