Season,R2,MAE,MAPE,RMSE,Station,Model,TLPercentage
Spring,0.9883828497789654,0.2526883057020243,5.293570351772492,0.2955558930739392,AL41,M4,0.99
Summer,0.9803313367764594,0.2958177669566989,6.318606884628743,0.38454893642333154,AL41,M4,0.99
Autumn,0.9602119948186953,0.16236665005114542,9.415138718109581,0.21808931673791343,AL41,M4,0.99
Winter,0.968382928714104,0.22793229650115965,10.455058416554342,0.28499830061110565,AL41,M4,0.99
Spring,0.962399239402215,0.23323557340615503,6.074124475614956,0.27130002396697384,CA73,M4,0.99
Summer,0.9747578412884256,0.2790450140872848,7.985186673663984,0.3450651019269211,CA73,M4,0.99
Autumn,0.9048337672161627,0.2659030578341301,17.42426344607795,0.329680002992898,CA73,M4,0.99
Winter,0.8949567194678859,0.33049788298430266,16.48329260639863,0.4097255932706836,CA73,M4,0.99
Spring,0.9859063680722621,0.25107795015496404,6.224838742966181,0.284237118840471,CA91,M4,0.99
Summer,0.9849002372205031,0.1584303855895996,4.299048858024464,0.2016063385594253,CA91,M4,0.99
Autumn,0.9463072968106097,0.2729506863784079,23.45920895664099,0.3098726355526314,CA91,M4,0.99
Winter,0.9235703827285164,0.1986071923594623,11.588053631339944,0.26243728919685355,CA91,M4,0.99
Spring,0.9860228367591525,0.2334807926518811,5.675122121992416,0.27887720523851306,CR12,M4,0.99
Summer,0.9781088346545213,0.2055652750135574,5.039026543388168,0.2474078913784052,CR12,M4,0.99
Autumn,0.9393103388437156,0.15869288021546823,11.622193050820782,0.1955810117186407,CR12,M4,0.99
Winter,0.9496876946118559,0.35123316168593743,19.875193204298697,0.4083923994389552,CR12,M4,0.99
Spring,0.9900574532670945,0.21239770554416001,4.849884402648173,0.24675336420168456,JU71,M4,0.99
Summer,0.9863093018472869,0.19524781772319008,3.9722999380082937,0.23449532669366485,JU71,M4,0.99
Autumn,0.9648114251774615,0.12411756569550285,7.1477719265716155,0.1670988530175032,JU71,M4,0.99
Winter,0.971042589282685,0.15614055938720703,7.2436650622796055,0.20658812031937154,JU71,M4,0.99
Spring,0.9872513188252391,0.21502839775918753,4.70975422895437,0.26077135902092874,LO51,M4,0.99
Summer,0.9843227306897483,0.24636967242308902,5.4193399934454165,0.29678213985906593,LO51,M4,0.99
Autumn,0.9609092601618441,0.24299301127037745,13.949416598268211,0.29156273608237127,LO51,M4,0.99
Winter,0.9417871006930253,0.4318245166127045,18.180233376306955,0.5006172210696697,LO51,M4,0.99
Spring,0.9882764889468852,0.13144517625419838,3.2927296999134708,0.18469123366044765,MO22,M4,0.99
Summer,0.9900427051675639,0.12035193306436487,2.760205606851765,0.1575289605716272,MO22,M4,0.99
Autumn,0.9650531452987574,0.1266308644141033,6.87073277065513,0.17055363764586007,MO22,M4,0.99
Winter,0.9701175166787833,0.2082213429031372,8.692649446311563,0.2766185912059102,MO22,M4,0.99
Spring,0.9706608685191054,0.2082973779366626,4.82318251161238,0.2753825855929121,AL41,M3,0.99
Summer,0.956913573118764,0.33839044276277586,6.675133895645592,0.42349054031609923,AL41,M3,0.99
Autumn,0.9376319830280838,0.21950793902375804,12.621163111707984,0.27252564775357907,AL41,M3,0.99
Winter,0.9175931768392408,0.3003549946289062,13.6643520346035,0.3941168382195103,AL41,M3,0.99
Spring,0.8995689349379583,0.2587754410585842,7.267375704212882,0.35403422615196367,CA73,M3,0.99
Summer,0.9467947301193941,0.19528297377969617,5.268845288855065,0.2615952308102503,CA73,M3,0.99
Autumn,0.8296142846209437,0.2954081151515954,21.135157218822545,0.3567687078774932,CA73,M3,0.99
Winter,0.8227646366660273,0.26113183774042054,15.08636084437988,0.3400937569903597,CA73,M3,0.99
Spring,0.9820820871925371,0.32675538316888003,7.941021525934722,0.36179861196128327,CA91,M3,0.99
Summer,0.9796666591265576,0.12244428366150238,3.1042441425278096,0.16766725729990573,CA91,M3,0.99
Autumn,0.9365595809904913,0.27241701285044356,21.882970057147915,0.31027121387967216,CA91,M3,0.99
