Season,R2,MAE,MAPE,RMSE,Station,Model,TLPercentage
Spring,0.9792855481423574,0.2494548932479809,6.668426762485326,0.2998136584398184,A19 Villena,M4,0.99
Summer,0.9777436004570629,0.14891733519991746,3.5001897772662294,0.22138297752782188,A19 Villena,M4,0.99
Autumn,0.9760281057127321,0.12736629098326294,9.02475901375075,0.15133599054419758,A19 Villena,M4,0.99
Winter,0.9538892480002399,0.293210559387207,14.544010826924788,0.3526817849698499,A19 Villena,M4,0.99
Spring,0.9880856076525802,0.26137546381132504,6.029958535359978,0.30348165123439513,AB05 Albacete,M4,0.99
Summer,0.9826355582467438,0.1640131467526312,3.221154121553637,0.2185320288543244,AB05 Albacete,M4,0.99
Autumn,0.9740473824884328,0.20945232443853257,20.113399337258937,0.25140413536418255,AB05 Albacete,M4,0.99
Winter,0.9562621700003109,0.2809465597000122,16.11264345966064,0.33441540173113915,AB05 Albacete,M4,0.99
Spring,0.9841547063779925,0.2160513621647107,4.72316641920994,0.2539331692544248,AL02 Almería,M4,0.99
Summer,0.9743003455590799,0.18034387532091406,4.346171980688203,0.23813129686238602,AL02 Almería,M4,0.99
Autumn,0.9154557062707286,0.2815084822884313,19.157642642092714,0.34208147861571775,AL02 Almería,M4,0.99
Winter,0.9252188588848101,0.24774357058856591,12.186736533379003,0.31641526448595575,AL02 Almería,M4,0.99
Spring,0.9882406325658403,0.17350290392126358,4.555634243276959,0.2214219853664603,AL12 Tíjola,M4,0.99
Summer,0.9790258988606161,0.15473543699946973,3.4858073635820794,0.19980809167177363,AL12 Tíjola,M4,0.99
Autumn,0.9380691156526539,0.22457671470501842,15.665527740265684,0.2728486706934142,AL12 Tíjola,M4,0.99
Winter,0.935758060648716,0.23928400612957657,12.31095235100996,0.3056572771318126,AL12 Tíjola,M4,0.99
Spring,0.9895100264376051,0.28867704718403986,6.343284187928873,0.32232637847262136,BA09 Villafranca de los Barros,M4,0.99
Summer,0.9772019073044215,0.2821430163942414,5.311360760366069,0.3252499169466193,BA09 Villafranca de los Barros,M4,0.99
Autumn,0.9316057861502389,0.29893746994353915,23.97009734529556,0.3653578325441999,BA09 Villafranca de los Barros,M4,0.99
Winter,0.9641119493409749,0.2615050412676481,14.917685952790203,0.31992970112853225,BA09 Villafranca de los Barros,M4,0.99
Spring,0.9710566973144773,0.3016588604784676,8.476626508364898,0.3523058718371942,BU04 Tardajos,M4,0.99
Summer,0.9751811358830883,0.2202575446918634,5.797852952131926,0.28484236078657554,BU04 Tardajos,M4,0.99
Autumn,0.9430556453992688,0.3297675866394465,44.388111870883186,0.36990676177454895,BU04 Tardajos,M4,0.99
Winter,0.8881609400381125,0.218524970878348,20.09869863021471,0.2683905976196503,BU04 Tardajos,M4,0.99
Spring,0.9657783164716631,0.34080995640289896,9.975297265369242,0.39951770576587337,BU07 Santa Gadea del Cid,M4,0.99
Summer,0.9707902936663535,0.1635507490255715,4.784582045676456,0.21740024985778278,BU07 Santa Gadea del Cid,M4,0.99
Autumn,0.933599976678569,0.3383390602409293,42.5358897853772,0.3805530584987234,BU07 Santa Gadea del Cid,M4,0.99
Winter,0.9199918434062213,0.18645269573111573,16.65712250636034,0.23666204509443445,BU07 Santa Gadea del Cid,M4,0.99
Spring,0.9797633324050361,0.2158961597753509,7.533044318795078,0.26015493311791393,C02 Boimorto,M4,0.99
Summer,0.9639561045951837,0.2282853040485975,9.546466316542427,0.29491366126038643,C02 Boimorto,M4,0.99
Autumn,0.8039736772172417,0.3814508874731244,51.55684676337471,0.445044421645322,C02 Boimorto,M4,0.99
Winter,0.9268696433930005,0.3039446412074869,29.210305683728322,0.36101718841169284,C02 Boimorto,M4,0.99
Spring,0.9760157383058945,0.3062446405917126,8.006377209515113,0.34919279719933966,CA07 Jimena de la Frontera,M4,0.99
Summer,0.9743572016757666,0.12740042716709535,2.8964692759730304,0.17032632698942748,CA07 Jimena de la Frontera,M4,0.99
Autumn,0.9248665546457844,0.3768322126777084,31.16671694995298,0.43067846835898227,CA07 Jimena de la Frontera,M4,0.99
Winter,0.8874137931475841,0.203974689159073,12.371978933464511,0.2696862899537352,CA07 Jimena de la Frontera,M4,0.99
Spring,0.9874047404575549,0.24292341255959587,5.6528361114124435,0.28373140328525487,CR03 Porzuna,M4,0.99
Summer,0.983701623276244,0.1977844323692741,3.924667053883363,0.23498924372309338,CR03 Porzuna,M4,0.99
Autumn,0.9489986312617794,0.3134786889385913,33.16241495837867,0.3648628654008461,CR03 Porzuna,M4,0.99
Winter,0.9544065901642821,0.15201597540706488,10.895123471368615,0.20133250196722507,CR03 Porzuna,M4,0.99
Spring,0.9674148312394579,0.29225669340889016,7.689386689427366,0.32574522363647695,GC05 Arucas,M4,0.99
Summer,0.9732796531491889,0.11406767155614153,3.8235026138128605,0.1517961062801488,GC05 Arucas,M4,0.99
Autumn,0.9465839966505066,0.25637757689474255,12.229683690676676,0.3044140687900754,GC05 Arucas,M4,0.99
Winter,0.9149023908617475,0.24300757842747292,9.250040590040035,0.33099367434818255,GC05 Arucas,M4,0.99
Spring,0.9351850002156228,0.1708166818757884,4.582710204415949,0.22747249425025035,GC07 Tinajo,M4,0.99
Summer,0.8498448460831091,0.4124750142132406,12.218985018641526,0.5113106187795456,GC07 Tinajo,M4,0.99
Autumn,0.9322683003746997,0.26094104756327235,9.091342794572405,0.33756494350035654,GC07 Tinajo,M4,0.99
Winter,0.9671307356137792,0.20713839138981593,6.746874736517015,0.29837119641870613,GC07 Tinajo,M4,0.99
