Season,R2,MAE,MAPE,RMSE,Station,Model,TLPercentage
Spring,0.8031347264610351,0.41091065854797365,10.180387281172031,0.5682576036281347,AL02 Almería,M4,0.9
Summer,0.7126509016926703,0.5393047084936142,12.205139404250117,0.6998725447524158,AL02 Almería,M4,0.9
Autumn,0.7608939296623454,0.6186664101709205,46.01293015592609,0.6987905474027349,AL02 Almería,M4,0.9
Winter,0.819971762332324,0.6277798781069315,30.499837865937558,0.7745404216643316,AL02 Almería,M4,0.9
Spring,0.6431120341847957,0.4926982946914673,11.406068971942652,0.665772084221156,AL12 Tíjola,M4,0.9
Summer,0.7716518610217776,0.7303037578057348,18.824106312344906,0.9146516274205475,AL12 Tíjola,M4,0.9
Autumn,0.6418795815962316,0.9968823719914554,59.330995954289115,1.085845844139316,AL12 Tíjola,M4,0.9
Winter,0.5467158135842173,0.43821809745390367,19.281749976511826,0.5655843421858717,AL12 Tíjola,M4,0.9
Spring,0.7984951936202751,0.41259217891506617,9.573692448119495,0.5836813049723213,AB05 Albacete,M4,0.9
Summer,0.8355662842333091,0.5509183617926908,10.283576222188724,0.6854451148354153,AB05 Albacete,M4,0.9
Autumn,0.7177407945184243,0.9090185278200449,72.68228594743856,0.9890492379238848,AB05 Albacete,M4,0.9
Winter,0.7433155087603356,0.471885125333174,28.95166626956479,0.5889066349245659,AB05 Albacete,M4,0.9
Spring,0.47297939814702983,0.4307215746261597,11.575680159873402,0.5513440075878409,GC05 Arucas,M4,0.9
Summer,0.38607891196779437,0.5679567286437621,17.33468663744201,0.7030816749666913,GC05 Arucas,M4,0.9
Autumn,0.7934166360859931,0.9773074707972516,42.15001981647541,1.0905671931286136,GC05 Arucas,M4,0.9
Winter,0.7422094757129599,0.38496568202302517,11.99618616768064,0.4926265543236698,GC05 Arucas,M4,0.9
Spring,0.3440446593277659,0.637004377506209,13.718480634648447,0.8224258548119158,GC07 Tinajo,M4,0.9
Autumn,0.2901385034159662,0.6992091620706832,30.851256276126204,0.8217188702855389,GC07 Tinajo,M4,0.9
Winter,0.12101902553182552,1.179027451349398,24.78450980724184,1.5889885767646963,GC07 Tinajo,M4,0.9
Spring,0.7582977112223204,0.43958610611182325,12.567170956172069,0.5568842427418588,IB04 Son Ferriol,M4,0.9
Summer,0.6505083065109278,0.5850961015156206,16.803636688358434,0.7567175688177734,IB04 Son Ferriol,M4,0.9
