dates,temp,rh,solar_rad,wind,Estacion,Servicio
2023-06-18 00:00:00,22.0,68,0.0,2.23,CA91,WB
2023-06-18 01:00:00,21.8,65,0.0,0.75,CA91,WB
2023-06-18 02:00:00,21.5,66,0.0,0.46,CA91,WB
2023-06-18 03:00:00,20.8,68,0.0,1.4,CA91,WB
2023-06-18 04:00:00,21.0,59,0.0,1.0,CA91,WB
2023-06-18 05:00:00,20.9,54,0.0,1.1,CA91,WB
2023-06-18 06:00:00,20.7,57,0.0,0.61,CA91,WB
2023-06-18 07:00:00,21.1,61,34.02094,1.96,CA91,WB
2023-06-18 08:00:00,21.3,62,103.286476,2.48,CA91,WB
2023-06-18 09:00:00,22.6,51,127.97963,2.14,CA91,WB
2023-06-18 10:00:00,24.3,42,164.46014,2.4,CA91,WB
2023-06-18 11:00:00,25.4,43,417.75632,3.16,CA91,WB
2023-06-18 12:00:00,27.7,32,735.04517,3.23,CA91,WB
2023-06-18 13:00:00,29.4,26,966.6755,4.18,CA91,WB
2023-06-18 14:00:00,29.9,28,919.35406,5.22,CA91,WB
2023-06-18 15:00:00,29.7,34,945.6942,5.1,CA91,WB
2023-06-18 16:00:00,29.8,34,870.21576,5.79,CA91,WB
2023-06-18 17:00:00,29.6,31,749.2236,6.52,CA91,WB
2023-06-18 18:00:00,29.1,32,571.98425,6.21,CA91,WB
2023-06-18 19:00:00,28.0,36,392.42566,5.81,CA91,WB
2023-06-18 20:00:00,26.6,39,203.08185,4.71,CA91,WB
2023-06-18 21:00:00,25.0,48,39.45057,2.51,CA91,WB
2023-06-18 22:00:00,23.4,57,0.0,1.34,CA91,WB
2023-06-18 23:00:00,22.4,63,0.0,1.05,CA91,WB
2023-06-19 00:00:00,22.0,56,0.0,1.4,CA91,WB
2023-06-19 01:00:00,21.9,47,0.0,1.53,CA91,WB
2023-06-19 02:00:00,21.4,54,0.0,0.69,CA91,WB
2023-06-19 03:00:00,21.4,54,0.0,1.04,CA91,WB
2023-06-19 04:00:00,21.7,46,0.0,1.08,CA91,WB
2023-06-19 05:00:00,21.7,44,0.0,1.13,CA91,WB
2023-06-19 06:00:00,21.4,38,0.0,1.73,CA91,WB
2023-06-19 07:00:00,20.8,40,31.703358,1.14,CA91,WB
2023-06-19 08:00:00,20.8,46,125.4653,1.3,CA91,WB
2023-06-19 09:00:00,22.3,56,319.7626,1.57,CA91,WB
2023-06-19 10:00:00,23.9,55,507.92334,1.98,CA91,WB
2023-06-19 11:00:00,25.3,53,492.8237,2.18,CA91,WB
2023-06-19 12:00:00,26.6,49,838.54395,3.24,CA91,WB
2023-06-19 13:00:00,27.6,41,927.37946,3.6,CA91,WB
2023-06-19 14:00:00,27.9,44,964.46234,4.3,CA91,WB
2023-06-19 15:00:00,28.7,42,948.8013,3.9,CA91,WB
2023-06-19 16:00:00,28.8,44,869.73517,4.14,CA91,WB
2023-06-19 17:00:00,28.4,46,737.1535,4.06,CA91,WB
2023-06-19 18:00:00,28.0,52,575.20337,3.07,CA91,WB
2023-06-19 19:00:00,27.8,54,384.44565,1.9,CA91,WB
2023-06-19 20:00:00,26.4,58,201.14659,3.52,CA91,WB
2023-06-19 21:00:00,24.1,63,39.781746,3.32,CA91,WB
2023-06-19 22:00:00,22.9,70,0.0,2.33,CA91,WB
2023-06-19 23:00:00,22.2,73,0.0,1.78,CA91,WB
2023-06-20 00:00:00,21.9,70,0.0,3.61,CA91,WB
2023-06-20 01:00:00,21.7,74,0.0,2.8,CA91,WB
2023-06-20 02:00:00,21.4,77,0.0,3.6,CA91,WB
2023-06-20 03:00:00,21.6,78,0.0,3.72,CA91,WB
2023-06-20 04:00:00,21.6,75,0.0,1.87,CA91,WB
2023-06-20 05:00:00,21.2,74,0.0,2.48,CA91,WB
2023-06-20 06:00:00,21.1,77,0.0,1.44,CA91,WB
2023-06-20 07:00:00,21.1,73,31.681063,1.42,CA91,WB
2023-06-20 08:00:00,21.8,68,113.21248,1.12,CA91,WB
2023-06-20 09:00:00,23.6,61,350.25464,1.51,CA91,WB
2023-06-20 10:00:00,24.8,66,535.3017,1.92,CA91,WB
2023-06-20 11:00:00,26.3,60,704.7642,1.79,CA91,WB
2023-06-20 12:00:00,27.7,51,842.87384,2.17,CA91,WB
2023-06-20 13:00:00,28.9,47,932.0885,2.87,CA91,WB
2023-06-20 14:00:00,29.8,40,971.52924,3.34,CA91,WB
2023-06-20 15:00:00,30.4,37,950.5536,3.48,CA91,WB
2023-06-20 16:00:00,30.4,39,870.52136,4.06,CA91,WB
2023-06-20 17:00:00,29.8,42,662.5021,3.46,CA91,WB
2023-06-20 18:00:00,29.1,45,529.8746,3.65,CA91,WB
2023-06-20 19:00:00,28.3,47,319.5763,3.27,CA91,WB
2023-06-20 20:00:00,27.1,48,165.7125,2.86,CA91,WB
2023-06-20 21:00:00,25.9,54,39.21159,1.51,CA91,WB
2023-06-20 22:00:00,24.4,63,0.0,1.51,CA91,WB
2023-06-20 23:00:00,23.2,68,0.0,1.87,CA91,WB
2023-06-21 00:00:00,22.1,81,0.0,0.99,CA91,WB
2023-06-21 01:00:00,21.3,88,0.0,0.78,CA91,WB
2023-06-21 02:00:00,20.8,93,0.0,0.7,CA91,WB
2023-06-21 03:00:00,20.7,96,0.0,1.55,CA91,WB
2023-06-21 04:00:00,20.7,94,0.0,1.32,CA91,WB
2023-06-21 05:00:00,20.6,89,0.0,0.71,CA91,WB
2023-06-21 06:00:00,20.7,83,0.0,0.16,CA91,WB
2023-06-21 07:00:00,20.2,85,29.93708,1.56,CA91,WB
2023-06-21 08:00:00,20.9,81,101.7026,0.59,CA91,WB
2023-06-21 09:00:00,22.5,74,295.8089,0.96,CA91,WB
2023-06-21 10:00:00,24.3,71,510.88162,1.27,CA91,WB
2023-06-21 11:00:00,26.1,63,702.8946,2.27,CA91,WB
2023-06-21 12:00:00,27.3,56,817.0624,1.99,CA91,WB
2023-06-21 13:00:00,28.4,54,911.85016,1.64,CA91,WB
2023-06-21 14:00:00,29.1,55,893.5873,1.82,CA91,WB
2023-06-21 15:00:00,29.8,54,935.4413,2.09,CA91,WB
2023-06-21 16:00:00,29.9,54,847.82465,1.71,CA91,WB
2023-06-21 17:00:00,29.1,60,523.9658,3.25,CA91,WB
2023-06-21 18:00:00,27.6,62,554.70905,2.68,CA91,WB
2023-06-21 19:00:00,27.6,59,388.84195,2.53,CA91,WB
2023-06-21 20:00:00,27.0,60,201.40973,2.33,CA91,WB
2023-06-21 21:00:00,25.8,65,40.459885,2.43,CA91,WB
2023-06-21 22:00:00,24.4,67,0.0,1.91,CA91,WB
2023-06-21 23:00:00,23.5,67,0.0,1.37,CA91,WB
2023-06-22 00:00:00,23.0,77,0.0,2.58,CA91,WB
