Season,R2,MAE,MAPE,RMSE,Station,Model,TLPercentage
Spring,0.9819616082763616,0.1615259301394121,3.697323269128043,0.2228968104732722,AL41,M4,0.99
Summer,0.9826015848106041,0.18747311862000493,3.7254121154046733,0.25033930801488635,AL41,M4,0.99
Autumn,0.9687818656180078,0.1826735655177598,9.206968424875454,0.23571546743408706,AL41,M4,0.99
Winter,0.9727626140449607,0.14550407533945012,6.676508442389852,0.18468021545186203,AL41,M4,0.99
Spring,0.9416699330605851,0.20990636706718246,5.500646255477191,0.27039932294123975,CA73,M4,0.99
Summer,0.9412689013601782,0.22100323201747912,5.857752814214406,0.2717628630845694,CA73,M4,0.99
Autumn,0.9016905963110513,0.5405500416505754,35.10122366285547,0.5859668258876554,CA73,M4,0.99
Winter,0.8962034177699509,0.3965241245793557,23.400734565309943,0.46440476450350626,CA73,M4,0.99
Spring,0.9819552523580627,0.15479151062910462,4.149590297335637,0.19106530174546071,CA91,M4,0.99
Summer,0.9762073514237756,0.23560500835862092,6.200438109190647,0.29311910494920923,CA91,M4,0.99
Autumn,0.9212160740504304,0.4397535445036958,32.49479676669213,0.49009201292471055,CA91,M4,0.99
Winter,0.9445429492953308,0.23801585373957707,14.52190254177778,0.29333000326313075,CA91,M4,0.99
Spring,0.9824067262004622,0.1750637692342291,4.5718748949141945,0.21554744627639003,CI42,M4,0.99
Summer,0.9857071047605537,0.242472129836512,6.020080483275262,0.2974797328034242,CI42,M4,0.99
Autumn,0.9433405267026518,0.3044773678709721,23.63787476570871,0.359746851789409,CI42,M4,0.99
Winter,0.9610988049892282,0.18478823462806346,11.543017075169994,0.22877043274381187,CI42,M4,0.99
Spring,0.9856568145122775,0.15431348996905864,3.996854477193315,0.20030519470773644,JU71,M4,0.99
Summer,0.9868018969267991,0.16469564011209398,3.533331922338487,0.20942339113262884,JU71,M4,0.99
Autumn,0.9707423898151064,0.16298371501472064,9.190383507250617,0.2071578515578259,JU71,M4,0.99
Winter,0.9731224667588694,0.13753606865765278,6.708323953892956,0.17754222201556072,JU71,M4,0.99
Spring,0.9694810575160663,0.18773083773402485,4.1866368126614235,0.26215680028957417,LO51,M4,0.99
Summer,0.9626096914272132,0.23521788042659045,4.9640849215780785,0.30031174302940167,LO51,M4,0.99
Autumn,0.9177806259192683,0.44141035304508985,22.196997160500434,0.5079962669025136,LO51,M4,0.99
Winter,0.9104772209132517,0.3243494480055598,14.767570207577563,0.4036112377674288,LO51,M4,0.99
Spring,0.9866060027501339,0.14157247018750183,3.579879347199217,0.177822367931446,MO22,M4,0.99
Summer,0.9855864329551351,0.2105181920763674,4.900501835506299,0.26694578587797607,MO22,M4,0.99
Autumn,0.9496904692997313,0.27442478458047587,13.391234239378258,0.3287833391348529,MO22,M4,0.99
Winter,0.974781848168648,0.146093122413968,6.45236996037105,0.18795041204809085,MO22,M4,0.99
Spring,0.9655962306486182,0.3119132238375067,6.3482731446274645,0.3904030424226553,AL41,M3,0.99
Summer,0.9616260396665689,0.4804094007978311,8.847189746355511,0.5508276524478135,AL41,M3,0.99
Autumn,0.9125176049223781,0.30849264116811165,15.667181982522205,0.37391348701898397,AL41,M3,0.99
Winter,0.9131759817500981,0.2507328902577931,11.414099752046972,0.32581908146545335,AL41,M3,0.99
Spring,0.9365062672809974,0.2760352206613586,7.235227844128819,0.3688828096884985,CA73,M3,0.99
Summer,0.9261834587301475,0.40265376427138483,10.136413295281582,0.4747726722707943,CA73,M3,0.99
Autumn,0.8082815492176244,0.4365479621807832,29.451168613444732,0.4891408542122976,CA73,M3,0.99
Winter,0.8354910846461989,0.35591967847859624,22.157338539087522,0.4193000244604395,CA73,M3,0.99
Spring,0.9820379093611294,0.20846312771569192,5.350582574668991,0.23693103858471962,CA91,M3,0.99
Summer,0.9797467388474599,0.3897746659213944,9.250618932558764,0.4145332899024015,CA91,M3,0.99
Autumn,0.9110008157654229,0.4050925924116582,29.963972433935638,0.4548404886613787,CA91,M3,0.99
Winter,0.9267290284558354,0.23084043302096266,14.509027088065851,0.2749273837997846,CA91,M3,0.99
Spring,0.9794583847334796,0.23537278466006556,5.757933318731237,0.2715186685458059,CI42,M3,0.99
Summer,0.9770629534503841,0.3696580000519568,8.38443768005978,0.41771442778920626,CI42,M3,0.99
Autumn,0.9111810257168962,0.39185294162311524,31.047985900545978,0.45375981361813505,CI42,M3,0.99
Winter,0.9182429933524623,0.2500382095658414,16.344388133995817,0.31674252887233084,CI42,M3,0.99
Spring,0.9741529666245878,0.2121639519803934,5.214587948016985,0.2655106948030519,JU71,M3,0.99
Summer,0.98249941588049,0.2487444063340194,5.323335764941584,0.3015618751840901,JU71,M3,0.99
Autumn,0.9173647855821647,0.258124414278368,15.31660182686762,0.31875831618145684,JU71,M3,0.99
Winter,0.9261337936304761,0.2217882059476638,10.644169227247618,0.28583826489686187,JU71,M3,0.99
Spring,0.9463848138705894,0.28241324242628046,6.396707334975773,0.3716978640396255,LO51,M3,0.99
Summer,0.9521165414377635,0.3717294483462932,7.468709483809335,0.45254186612268255,LO51,M3,0.99
Autumn,0.8488827388065298,0.38332323352718417,19.34385875586267,0.44759432705017865,LO51,M3,0.99
Winter,0.8452092484725748,0.33590720728628626,15.341624353544365,0.4270355271664705,LO51,M3,0.99
Spring,0.9820412117895961,0.19246442500761782,4.726060773122109,0.2346192388812436,MO22,M3,0.99
Summer,0.980718177561257,0.30427155365740505,6.47512834519291,0.3410700340123087,MO22,M3,0.99
Autumn,0.8597324850450786,0.3056379629589139,14.227143985493662,0.3690818379635414,MO22,M3,0.99
Winter,0.924010965830949,0.2388348042709144,9.574861801143864,0.3359670214564294,MO22,M3,0.99
Spring,0.8779264540693142,0.5050738005692132,9.8205845360073,0.6787705417168142,AL41,M2,0.99
Summer,0.8940829172862205,0.4365264705155842,7.252713129997497,0.5964352561883153,AL41,M2,0.99
Autumn,0.6085575686724827,0.4661586123393543,25.2592828781646,0.5880781971454224,AL41,M2,0.99
Winter,0.6757743682708043,0.4656919404258728,20.627362330890307,0.637188345486636,AL41,M2,0.99
Spring,0.896302334611136,0.6700261495725529,16.552425816173983,0.7580278599307669,CA73,M2,0.99
Summer,0.9294852237413344,0.6531416443619772,16.235287743697118,0.6892953095214893,CA73,M2,0.99
Autumn,0.6480196800834022,0.6035802668017052,42.45584266782825,0.6834753856097305,CA73,M2,0.99
Winter,0.6703997792276369,0.5765104563570252,36.74390433952514,0.6797868112772617,CA73,M2,0.99
Spring,0.965246794922041,0.5453325151408687,12.229229354083344,0.6015228890401957,CA91,M2,0.99
Summer,0.9460705476391847,0.8866651484560922,20.842982099522818,0.9240741859251532,CA91,M2,0.99
Autumn,0.7981101695409244,0.8402242804150785,65.19564410409203,0.894749704638307,CA91,M2,0.99
Winter,0.8167817283923497,0.5651920668115007,38.5705052297185,0.6364674730777441,CA91,M2,0.99
Spring,0.9427701318507014,0.37754043004114773,8.261585742945464,0.4708139298598455,CI42,M2,0.99
Summer,0.8911761331961576,0.6260382893490836,14.71782891662891,0.7562405100186166,CI42,M2,0.99
Autumn,0.7290647811366424,0.7780040232777158,65.1732005632201,0.8620852792755916,CI42,M2,0.99
Winter,0.7334728703321787,0.5300174164886475,36.56256190013457,0.6341325011717491,CI42,M2,0.99
Spring,0.8854956699112156,0.3739806794734449,8.047912355251059,0.5117117016923425,JU71,M2,0.99
Summer,0.8063405804173337,0.48733618389157685,9.904515880202577,0.6541732542613578,JU71,M2,0.99
Autumn,0.6064571849393653,0.4703960611789711,29.55833603951195,0.5721400325761768,JU71,M2,0.99
Winter,0.6822839782052057,0.4677307394180298,21.64394464888005,0.6015804343699795,JU71,M2,0.99
Spring,0.8089491659995531,0.5189374471636652,11.170638135061425,0.66221245573124,LO51,M2,0.99
Summer,0.8681428563925827,0.36421567526334386,7.274563396066158,0.48677803591817304,LO51,M2,0.99
Autumn,0.45207648206782824,0.5277089608270584,25.327747793618855,0.7001164893670951,LO51,M2,0.99
Winter,0.4768488106579312,0.5794053996710888,24.68091915651709,0.7853142686740118,LO51,M2,0.99
Spring,0.914772473292228,0.3183639607113157,6.83000914679355,0.42115052377609263,MO22,M2,0.99
Summer,0.9020975807373248,0.4422915604258368,9.470173911767592,0.5331398843247959,MO22,M2,0.99
Autumn,0.5091007076990838,0.49991876464623675,23.085264398438998,0.6138028000865261,MO22,M2,0.99
Winter,0.6218254380446646,0.5389863810462951,18.938562366985284,0.786348992863124,MO22,M2,0.99
Spring,0.6922928907966401,0.78915779123576,15.75630234788574,0.9890650090389784,AL41,M1,0.99
Summer,0.762519947329751,1.2759061502652995,22.200805304475306,1.4565948802523156,AL41,M1,0.99
Autumn,0.4926202316380591,0.5504693804015656,25.643579553815616,0.7553291397100999,AL41,M1,0.99
Winter,0.5325845553772885,0.5882306206763921,25.72984226790705,0.793084620293377,AL41,M1,0.99
Spring,0.8188881834458934,0.658367313795543,16.71826066946996,0.7741023317167165,CA73,M1,0.99
Summer,0.8747811847596098,0.4568017620546924,12.044007310936756,0.5830018370388472,CA73,M1,0.99
Autumn,0.5814715955358538,0.3565055927126412,23.883117655834525,0.4367540398998993,CA73,M1,0.99
Winter,0.6553220387430735,0.44459857856083895,26.090446887291918,0.5420366862888363,CA73,M1,0.99
Spring,0.8182113554446604,0.6601263876494127,15.980644344877874,0.8126236549553151,CA91,M1,0.99
Summer,0.8988126573975833,0.3395802766446907,8.490187875078506,0.4343446794234368,CA91,M1,0.99
Autumn,0.62858914178087,0.497642224348699,41.08780796060655,0.5767124811587376,CA91,M1,0.99
Winter,0.7083006799080589,0.5996004921027671,37.64761475691995,0.7218175339055914,CA91,M1,0.99
Spring,0.7918809587372404,0.5575081595947646,12.892545856235504,0.7012169945897488,CI42,M1,0.99
Summer,0.8714158621486482,0.5580818938302109,11.50789800904425,0.6848600022538314,CI42,M1,0.99
Autumn,0.6544582434228138,0.4611846583881705,42.60747487780032,0.561144060217532,CI42,M1,0.99
Winter,0.6494026793876398,0.5835155335216854,38.31118954516582,0.7046202039438688,CI42,M1,0.99
Spring,0.7186393937851177,0.6412209928699737,14.392266117486255,0.8121413914203789,JU71,M1,0.99
Summer,0.6916186212462907,0.862621575058327,15.95970633419146,1.136886774548861,JU71,M1,0.99
Autumn,0.5201326465294581,0.4456251678024836,26.340238597686216,0.5662672796766456,JU71,M1,0.99
Winter,0.5454574818102153,0.592288981919869,27.245882807378578,0.7447196661036494,JU71,M1,0.99
Spring,0.6620748133032616,0.7074459174701347,15.208323680558944,0.9072516297865246,LO51,M1,0.99
Summer,0.7343536856574923,0.7741862363892437,15.089140887116606,1.0137417055366944,LO51,M1,0.99
Autumn,0.36678598858246064,0.5792103433904886,23.183650509613017,0.8646159246024968,LO51,M1,0.99
Winter,0.4221204961358487,0.6260903401039817,24.01362100423631,0.9015436994007582,LO51,M1,0.99
Spring,0.7716180445387041,0.5634783981125698,12.637720149732374,0.7180788115842769,MO22,M1,0.99
Summer,0.8182350025787435,0.7668457508900877,15.328170600420718,0.9501364085299033,MO22,M1,0.99
Autumn,0.5329802124783599,0.5482897012036452,22.676291211255883,0.7369523112710675,MO22,M1,0.99
Winter,0.506978029090199,0.6651395256948092,22.767796867805956,0.9518767696328121,MO22,M1,0.99
Spring,0.9817384693130612,0.16043567186194413,3.6201843521391006,0.222820513187002,AL41,M4,0.95
Summer,0.9826001326171008,0.19026591720087155,3.8095901907604146,0.25327513788674044,AL41,M4,0.95
Autumn,0.9680054597626799,0.18126845185008722,9.297250764852118,0.23516872217350057,AL41,M4,0.95
Winter,0.9724835191925241,0.14727601592673273,6.68465553046701,0.18678554538725764,AL41,M4,0.95
Spring,0.9417999237421251,0.208143829738911,5.387225927066074,0.2693377381757489,CA73,M4,0.95
Summer,0.9406218425717973,0.22234357935843418,5.946379162512768,0.2736214745936507,CA73,M4,0.95
Autumn,0.89956075107388,0.5417220185761042,35.65266338778298,0.5879543750879466,CA73,M4,0.95
Winter,0.8964883336956786,0.3987389889197877,23.284926299043,0.46661499912456167,CA73,M4,0.95
Spring,0.9819005628796498,0.15317890472307746,4.048619412986979,0.18969948277322365,CA91,M4,0.95
Summer,0.9763846793484472,0.24197132816553682,6.396916391641581,0.2984812993404265,CA91,M4,0.95
Autumn,0.9172075057144649,0.43768336387225193,32.93964184204046,0.48951653041634974,CA91,M4,0.95
Winter,0.9453241729632429,0.23659310737665776,14.176562222575079,0.2918054337311662,CA91,M4,0.95
Spring,0.9825073339598848,0.17533458847824454,4.563302435962573,0.2162778260809342,CI42,M4,0.95
Summer,0.9856491004696936,0.2497112295230218,6.228695535608435,0.30311150773939993,CI42,M4,0.95
Autumn,0.9371444556628566,0.302047622010003,24.053276460530864,0.35879955632910204,CI42,M4,0.95
Winter,0.960635681348901,0.18646258813192343,11.556810213606997,0.23084020756170565,CI42,M4,0.95
Spring,0.9856334828724772,0.15310394078644188,3.9100558980274243,0.19919587961997834,JU71,M4,0.95
Summer,0.9868669303834551,0.16826130125543226,3.6263095650686368,0.21290365641898784,JU71,M4,0.95
Autumn,0.9708690050294312,0.16271105050064366,9.28055372324328,0.20712181945852087,JU71,M4,0.95
Winter,0.9730022368734386,0.13927406748327908,6.694356262732275,0.1790982619227961,JU71,M4,0.95
Spring,0.9700160755308836,0.1828383743706922,4.012164984083217,0.25840059427656914,LO51,M4,0.95
Summer,0.9627559777568748,0.23771774754310998,5.054929047491106,0.30333587216104513,LO51,M4,0.95
Autumn,0.9175935730695156,0.4367024448623931,22.30550667681793,0.5043183519869887,LO51,M4,0.95
Winter,0.908982412914967,0.32968861374214375,14.853316400309488,0.40869483991963357,LO51,M4,0.95
Spring,0.986696969234387,0.1402013895794114,3.510198517817526,0.17672110334098126,MO22,M4,0.95
Summer,0.985618488955437,0.21734243031201875,5.073985033133812,0.27219703152411434,MO22,M4,0.95
Autumn,0.948136756660835,0.27004429721644885,13.386609342307038,0.32589406609995636,MO22,M4,0.95
Winter,0.974565053512115,0.14686241467701436,6.400060875664998,0.189417428734021,MO22,M4,0.95
Spring,0.9649927072354514,0.3120203895145058,6.257583122497418,0.3915101584042188,AL41,M3,0.95
Summer,0.9623983664160135,0.4802436601238168,8.91556318038982,0.5499730840698093,AL41,M3,0.95
Autumn,0.9095969092532907,0.30313867201385225,15.741306900143929,0.3697548482091489,AL41,M3,0.95
Winter,0.9142352520454712,0.2506563481031968,11.270752797677314,0.3257568467605345,AL41,M3,0.95
Spring,0.9366041217570081,0.2718248268860869,7.021720403915528,0.36633549066108956,CA73,M3,0.95
Summer,0.9239766515607359,0.40655490375123365,10.299960459556523,0.48021407777629266,CA73,M3,0.95
Autumn,0.8020153851579686,0.4326163494181184,29.726585176388376,0.48557938834372666,CA73,M3,0.95
Winter,0.8384449834751925,0.3573629891974847,21.99339693863867,0.4207219371598589,CA73,M3,0.95
Spring,0.9821507376972983,0.20857567454280046,5.275765198350016,0.2366178294884142,CA91,M3,0.95
Summer,0.9794467003650217,0.39286424108958384,9.404011822431233,0.4176128026950633,CA91,M3,0.95
Autumn,0.9052114282158222,0.39916338064018025,30.19739079521643,0.45008118896831395,CA91,M3,0.95
Winter,0.9268176243429977,0.231124972451216,14.270716974742632,0.2756099297283264,CA91,M3,0.95
Spring,0.979921572551135,0.23515205396358982,5.716293756619799,0.2710927992279433,CI42,M3,0.95
Summer,0.9770947900802144,0.3706543729851602,8.517141431906996,0.4178019643631543,CI42,M3,0.95
Autumn,0.9008048302532334,0.3858758061508748,31.51148546728676,0.4488642796467822,CI42,M3,0.95
Winter,0.9183792379117299,0.2515299083624123,16.386814917376945,0.31934191796467304,CI42,M3,0.95
Spring,0.9743362852655914,0.21089950653524567,5.113562957305698,0.2637966984729054,JU71,M3,0.95
Summer,0.982848435446829,0.25259436152900194,5.435267948681643,0.3057226883204042,JU71,M3,0.95
Autumn,0.917821395855592,0.25471044770317397,15.359686628723981,0.31522504405635066,JU71,M3,0.95
Winter,0.9257333574328773,0.22298325767350405,10.505133138645618,0.2875407859786024,JU71,M3,0.95
Spring,0.9456644452653659,0.28161660505586633,6.2996598843422165,0.37265250229505487,LO51,M3,0.95
Summer,0.9521413470522747,0.3730845018976824,7.545472166846906,0.4550729649469984,LO51,M3,0.95
Autumn,0.8481625835314476,0.37914520557261044,19.423458028588982,0.4451834426601777,LO51,M3,0.95
Winter,0.8444715029128159,0.3386922662247958,15.339526924522595,0.4304867239100139,LO51,M3,0.95
Spring,0.9819126037999515,0.19342941893307905,4.694894544977558,0.2357361695080675,MO22,M3,0.95
Summer,0.9804055597948881,0.30734579007389085,6.5904492271027335,0.3444698265548715,MO22,M3,0.95
Autumn,0.8558296361807276,0.29888584976638044,14.13899642869397,0.36359664436401934,MO22,M3,0.95
Winter,0.9246331212151081,0.23655647593612822,9.374705629707071,0.3348487936182154,MO22,M3,0.95
Spring,0.8770088044428754,0.5105404209326733,9.787412309509458,0.6862689515720897,AL41,M2,0.95
