Season,R2,MAE,MAPE,RMSE,Station,Model,TLPercentage
Spring,0.8069930650352585,0.48738355802832706,12.315783872217176,0.6460225983561423,AL02 Almería,M4,0.9
Summer,0.7844153901204048,0.5513809591997146,12.685907466025032,0.6756433810966452,AL02 Almería,M4,0.9
Autumn,0.7394181740518316,1.0807485290440573,81.26499379358977,1.12901534312486,AL02 Almería,M4,0.9
Winter,0.8565682009775892,0.4512755453601465,19.216190715524036,0.6570837412924825,AL02 Almería,M4,0.9
Spring,0.6759105487905803,0.5010134370398204,11.971458320057291,0.6417570306382744,AL12 Tíjola,M4,0.9
Summer,0.8218360269830361,0.5787140086450601,16.134506864426328,0.7121134213420368,AL12 Tíjola,M4,0.9
Autumn,0.3835237166320116,0.36023895968485453,20.85774360018889,0.4685459165477473,AL12 Tíjola,M4,0.9
Winter,0.39949713850331003,0.5226385154746173,25.988432941459493,0.7287314735619184,AL12 Tíjola,M4,0.9
Spring,0.7154585958507872,0.5296984270655314,11.762236620754582,0.74871965968766,AB05 Albacete,M4,0.9
Summer,0.7726029864745562,0.7187119435112276,13.105465668091265,0.868634863123026,AB05 Albacete,M4,0.9
Autumn,0.7426964776657705,0.886841977983075,73.05606528266931,0.9508712881510091,AB05 Albacete,M4,0.9
Winter,0.5614413722856348,0.5646638800863312,30.11870038133192,0.7395911478521684,AB05 Albacete,M4,0.9
Spring,0.04087673870680459,0.6986769174813166,19.441299239730082,0.8616838005026973,GC05 Arucas,M4,0.9
Summer,0.334940501952416,0.6287090709809454,19.08033153155107,0.7710531926094967,GC05 Arucas,M4,0.9
Autumn,0.8798000783945101,0.6978728418165461,27.88987800992478,0.792176288613906,GC05 Arucas,M4,0.9
Winter,0.7304704647533863,0.4325088773730209,13.986562148159187,0.5347600802851694,GC05 Arucas,M4,0.9
Spring,0.36536644332396556,0.6658342271673884,13.767636151111468,0.8764761303116161,GC07 Tinajo,M4,0.9
Autumn,0.13560836161020917,0.8125219033286685,38.100557687972206,0.9508387628299599,GC07 Tinajo,M4,0.9
Winter,0.10313982159792225,1.4285404231185914,31.719946221245976,1.7700983982700411,GC07 Tinajo,M4,0.9
Spring,0.7404889814111645,0.504603170941247,15.38919595790181,0.6458302486002883,IB04 Son Ferriol,M4,0.9
Summer,0.6719490337403604,0.5544923696362598,15.659845098682046,0.7300722085119344,IB04 Son Ferriol,M4,0.9
Autumn,0.7950140341163465,0.8429463480968612,87.26756310411083,0.9278501776809878,IB04 Son Ferriol,M4,0.9
Winter,0.49773509509676156,0.5217383464149066,30.627067661719153,0.6452091726758902,IB04 Son Ferriol,M4,0.9
Spring,0.7749241905109803,0.4897141367914242,13.338641098070605,0.6022098807067982,IB01 Santa Eulalia,M4,0.9
Summer,0.7565664069364342,0.673519489294213,19.958992453198565,0.8057293513092831,IB01 Santa Eulalia,M4,0.9
Autumn,0.7091405842196808,0.7753728214936038,67.72327842519155,0.8585606286373891,IB01 Santa Eulalia,M4,0.9
Winter,0.732038317419074,0.4491613777186417,27.410709887952272,0.5401701026422046,IB01 Santa Eulalia,M4,0.9
Spring,0.8216317494024317,0.48906890312483053,12.793232840899163,0.5969276924246942,M03 Aranjuez,M4,0.9
Summer,0.8744355155842648,0.889713698059082,27.090268581015557,1.0601076739427313,M03 Aranjuez,M4,0.9
Autumn,0.6643699958302907,0.8119541105795801,112.0624307432341,0.8719984032647872,M03 Aranjuez,M4,0.9
Winter,0.723875621361029,0.4993760909245189,33.677607980559515,0.7685063736743597,M03 Aranjuez,M4,0.9
Spring,0.5661759249789259,0.45525390591930825,13.864957219896528,0.604563775832212,V05 Cheste,M4,0.9
Summer,0.7558445051099859,0.536667953745279,14.636374338028894,0.6550001719220185,V05 Cheste,M4,0.9
Autumn,0.7611961017178587,0.8892130913800158,80.72633831459734,0.950063743094402,V05 Cheste,M4,0.9
Winter,0.742058872120041,0.5763851753083764,37.749226055108814,0.7276111997371236,V05 Cheste,M4,0.9
Spring,0.5971214864354781,0.5570669051966349,12.250012212050896,0.7904354552815895,A19 Villena,M4,0.9
Summer,0.8285878614847738,0.4765514111620432,10.966804714213762,0.6237315416960018,A19 Villena,M4,0.9
Autumn,0.6874858989706031,0.8592028483458553,49.658560694574874,0.9774908534895894,A19 Villena,M4,0.9
Winter,0.8186118581810155,0.3330386575560314,17.050189075967502,0.4316979079310844,A19 Villena,M4,0.9
Spring,0.7208938341223864,0.39368587606107924,9.924332932835917,0.5389683366292649,TE05 Teruel,M4,0.9
Summer,0.8082084391287176,0.6211094775157148,15.331458813747808,0.7423381544551163,TE05 Teruel,M4,0.9
Autumn,0.5803747684996008,0.6288840504927118,78.6010750661554,0.701593130775097,TE05 Teruel,M4,0.9
Winter,0.647962821800636,0.49006337955803847,32.50060468279312,0.6606610021675304,TE05 Teruel,M4,0.9
Spring,0.6926119033273497,0.6317175395568847,12.653158034851234,0.8096902216431389,GR02 Puebla de Don Fadrique,M4,0.9
Summer,0.8638885609665399,0.5209802892535107,8.584961542122876,0.6703864991768403,GR02 Puebla de Don Fadrique,M4,0.9
Autumn,0.2665986440915176,0.5610263468671776,25.26657319955566,0.7844313221403278,GR02 Puebla de Don Fadrique,M4,0.9
Winter,0.6003688607460894,0.7297546517913539,28.4998099039411,0.9201639394138921,GR02 Puebla de Don Fadrique,M4,0.9
Spring,0.8954472697633156,0.34064873866187206,9.614739991798428,0.4381415751228126,SA01 Ciudad Rodrigo,M4,0.9
Summer,0.8954913054622375,0.683061961605118,19.31287673935248,0.7950055041068774,SA01 Ciudad Rodrigo,M4,0.9
