Season,R2,MAE,MAPE,RMSE,Station,Model,TLPercentage
Spring,0.9923041167513199,0.3445665035162929,6.8541481466548415,0.37666446438555495,AL41,M4,0.99
Summer,0.9811312379550001,0.34851276395961617,6.911060673656279,0.4084797476188788,AL41,M4,0.99
Autumn,0.9766287615193642,0.16167713730192895,10.00167368859446,0.19701192627599332,AL41,M4,0.99
Winter,0.9647070634179469,0.1962411229133606,8.364942363254109,0.24750300859445046,AL41,M4,0.99
Spring,0.9628858789352228,0.4227089475216092,10.141676311926908,0.47486293413558156,CA73,M4,0.99
Summer,0.9581095755297455,0.20016851252261725,5.536945562754232,0.254638788740498,CA73,M4,0.99
Autumn,0.879661463222899,0.42032311483100737,29.04944070117546,0.4766668159127901,CA73,M4,0.99
Winter,0.9028660431164132,0.2966370792396595,16.74331169702302,0.3649366702050685,CA73,M4,0.99
Spring,0.9764845897625164,0.4130313424328666,9.591092674732717,0.45457620325702214,CA91,M4,0.99
Summer,0.967946796693379,0.3923150260095404,10.05085049317916,0.45174582267774016,CA91,M4,0.99
Autumn,0.8963516602284805,0.4384330219929445,34.77468374602641,0.4895651668341389,CA91,M4,0.99
Winter,0.9428114437177021,0.20878313116082972,11.457162764429006,0.26986155783364113,CA91,M4,0.99
Spring,0.9870329604629374,0.27422180144867986,6.299254701114439,0.3055908908272293,CI42,M4,0.99
Summer,0.9706980814704314,0.31181346862799947,7.453661962212468,0.3818129718493226,CI42,M4,0.99
Autumn,0.9437725240447479,0.2094821740113772,17.436791239856973,0.26124388222132044,CI42,M4,0.99
Winter,0.9440806305144626,0.21653757598114012,12.453313830840825,0.27720088468156845,CI42,M4,0.99
Spring,0.9899172791381579,0.16360911113544574,4.06558706325044,0.20696102455328952,JU71,M4,0.99
Summer,0.9837104973535243,0.27594787723877845,5.825855672228871,0.32437105245497183,JU71,M4,0.99
Autumn,0.9682805958156026,0.18692212048134813,12.439873440960078,0.21980871228733645,JU71,M4,0.99
Winter,0.9714070352164246,0.19066695502471925,8.698174562562784,0.2401169684108905,JU71,M4,0.99
Spring,0.9895123567975856,0.2951655128704305,6.29243401953464,0.33038718531186917,LO51,M4,0.99
Summer,0.9782479040465799,0.27736897491231916,6.0639425200178385,0.33915934151793625,LO51,M4,0.99
Autumn,0.9321994374721984,0.3808319048286595,20.017128075161956,0.44570053779517527,LO51,M4,0.99
Winter,0.9234082141654967,0.3035931032797684,12.981644093072205,0.37172461285811836,LO51,M4,0.99
Spring,0.9904731214880873,0.3563621255109225,7.784440938309187,0.38159853911154734,MO22,M4,0.99
Summer,0.9720597244022685,0.31410913748104785,7.097024626207982,0.38436183979189315,MO22,M4,0.99
Autumn,0.9720766890310774,0.12861343517408266,6.587315527835254,0.16313814552258224,MO22,M4,0.99
Winter,0.9569575200235896,0.21393083813095096,8.773235604089004,0.2693290962757848,MO22,M4,0.99
Spring,0.9727798943933498,0.2274798674606582,4.90341928683279,0.2962482798057485,AL41,M3,0.99
Summer,0.9620703965243484,0.3583826598563185,7.543689315483908,0.4522049130041272,AL41,M3,0.99
Autumn,0.9325391594359272,0.18924475433666316,10.026394273311883,0.24711282282926444,AL41,M3,0.99
Winter,0.9061970847135591,0.2595181851463318,11.326798636135905,0.34937812146402375,AL41,M3,0.99
Spring,0.9166057396193952,0.2481655871626493,6.758082094378592,0.3547586168925433,CA73,M3,0.99
Summer,0.9625033100272025,0.30965689322213147,9.111564280833983,0.40016406401954135,CA73,M3,0.99
Autumn,0.815758290149106,0.3069329264220633,22.483539518440853,0.36308224687283264,CA73,M3,0.99
Winter,0.8478282909116261,0.26952681661995903,15.402805408298784,0.34513999724108063,CA73,M3,0.99
Spring,0.975655564970803,0.41113870909360317,9.86210484692677,0.4509629627606355,CA91,M3,0.99
Summer,0.9662166751259418,0.454560469595998,11.675110353769254,0.5145218155005046,CA91,M3,0.99
Autumn,0.9196162664101564,0.2735348306510258,22.999036371632318,0.3181035043489092,CA91,M3,0.99
Winter,0.9269246959241164,0.2091048903473075,12.874094058546474,0.27231436736742903,CA91,M3,0.99
Spring,0.9759118712041853,0.33309874203062134,8.04770794130457,0.38177940095957685,CI42,M3,0.99
Summer,0.9822415444038558,0.22033754224097274,5.407420413077464,0.26632711195406045,CI42,M3,0.99
Autumn,0.9461296515555648,0.18285039187787652,15.69990442096155,0.2256513428164122,CI42,M3,0.99
Winter,0.9042368101669783,0.3002716453170776,19.28557567056835,0.3850051600969938,CI42,M3,0.99
Spring,0.9792945196509163,0.17838272164940447,4.473668844716892,0.23730138550490876,JU71,M3,0.99
Summer,0.9766376655037238,0.2426406164029065,5.779265300701265,0.32979663850139107,JU71,M3,0.99
Autumn,0.9424280507804754,0.16618956010999802,9.760752463606249,0.21854331011605982,JU71,M3,0.99
Winter,0.932062927068716,0.22554326926803586,10.337479176597816,0.29445761936057807,JU71,M3,0.99
Spring,0.9573550658585953,0.24794898525025083,5.652625537163967,0.3321057953952274,LO51,M3,0.99
Summer,0.9400524083801739,0.38344621588586664,8.570914459608698,0.47861695115163216,LO51,M3,0.99
Autumn,0.8659146506022883,0.30131699479936,16.293451952877405,0.3794574433871773,LO51,M3,0.99
Winter,0.8562603041590792,0.3319994366129632,14.892819181498925,0.42325790505422983,LO51,M3,0.99
Spring,0.9844982982200282,0.19351837872687283,5.058868066539531,0.26039892276943905,MO22,M3,0.99
Summer,0.9806158806476287,0.2653214838822973,6.273188362758632,0.33024268405801877,MO22,M3,0.99
Autumn,0.9148541464075732,0.1872202675595825,9.142982227610714,0.2381669613927455,MO22,M3,0.99
Winter,0.9191428108304215,0.266739511756897,10.974517236517652,0.3598112621011954,MO22,M3,0.99
Spring,0.8983896347785262,0.41003502843835204,8.47274510130106,0.5648674068411985,AL41,M2,0.99
Summer,0.8597570416305202,1.256965644799813,23.686720182082137,1.3553459026242345,AL41,M2,0.99
Autumn,0.5993781328403525,0.4566610279190006,23.42256927155699,0.6053092189683043,AL41,M2,0.99
Winter,0.735524915365697,0.4730368273209333,20.299154778935797,0.6323806862392841,AL41,M2,0.99
Spring,0.9453011568482111,0.23292719735487086,6.604814841441945,0.32240721686759904,CA73,M2,0.99
Summer,0.9001376920023993,0.5663861520535477,15.840984714125414,0.6620576079212385,CA73,M2,0.99
Autumn,0.5916997133344353,0.3647559497474099,26.99977745126422,0.4462092494467585,CA73,M2,0.99
Winter,0.7051259658032261,0.4845753219370969,28.370238735067304,0.6095530293859033,CA73,M2,0.99
Spring,0.9593228081978642,0.39722764396746557,8.56980085580885,0.46365917623207054,CA91,M2,0.99
Summer,0.9031887011149912,0.7744404807430735,19.774961142098448,0.8602308896776145,CA91,M2,0.99
Autumn,0.7021390381419058,0.544050565076718,48.731308526030794,0.619854247888147,CA91,M2,0.99
Winter,0.8304227083377709,0.352533671587916,20.732998221387057,0.4581882909496125,CA91,M2,0.99
Spring,0.8971809931543437,0.9474314698987494,18.76451711465318,1.1882409118271284,CI42,M2,0.99
Summer,0.8506225128022193,0.5674518195976941,13.83387984541592,0.7365135953683997,CI42,M2,0.99
Autumn,0.6804562281124434,0.671918961643736,63.61896071263199,0.7588191343739972,CI42,M2,0.99
Winter,0.7282227144925124,0.43697554005590084,24.92665587459877,0.5796881353496,CI42,M2,0.99
Spring,0.9010112584455745,0.46588102175194085,9.586339075387903,0.5925196254372845,JU71,M2,0.99
Summer,0.8055734651915873,0.539442366589518,11.021360272965234,0.6965865660705788,JU71,M2,0.99
Autumn,0.5421848818293328,0.42441104548068975,26.108477046400854,0.5433472821985355,JU71,M2,0.99
Winter,0.6635705371856513,0.5145891581925154,24.315548593519214,0.6629835088935525,JU71,M2,0.99
Spring,0.8570580957851092,0.6494915974988906,13.255742927010687,0.7775888351194578,LO51,M2,0.99
Summer,0.862451942432061,1.03409686845225,22.126942872717034,1.1178273064723483,LO51,M2,0.99
Autumn,0.43011738250749443,0.49828334406101504,22.102216421708366,0.7249717019004775,LO51,M2,0.99
Winter,0.5334895520034743,0.6698261913349821,27.385223179227896,0.9220384632396113,LO51,M2,0.99
Spring,0.8880039612894448,1.272811657888604,23.438771235753013,1.609762033954061,MO22,M2,0.99
Summer,0.8786687538032655,0.5063056757332421,11.789050431265075,0.6391976563016897,MO22,M2,0.99
Autumn,0.5500775031859914,0.415322488284373,19.004117010872378,0.5694638413423322,MO22,M2,0.99
Winter,0.6159448924872319,0.5465788423248827,22.132704095320914,0.7270394209385109,MO22,M2,0.99
Spring,0.7165752309831471,1.209689307968979,23.526598379936285,1.4440906329538143,AL41,M1,0.99
Summer,0.6756276832995273,0.7409403845858531,13.128161447498913,0.9397150412982598,AL41,M1,0.99
Autumn,0.49244134712298254,0.5182779863209868,27.56262142811787,0.6805796539768871,AL41,M1,0.99
Winter,0.5281861885674698,0.7827277676866055,35.23707555151456,0.9757583662795828,AL41,M1,0.99
Spring,0.8268518836103603,0.6810319489796253,21.550239016386634,0.8868872399675807,CA73,M1,0.99
Summer,0.8734828508118421,0.5934149160117747,15.241341453837542,0.7080760618568546,CA73,M1,0.99
Autumn,0.5925618142844308,0.5219524113308142,40.699115346280244,0.615037755818051,CA73,M1,0.99
Winter,0.6382759543250879,0.665287885521576,38.88034465618951,0.819153107501095,CA73,M1,0.99
Spring,0.8572589448451536,0.7797000518510703,19.778126396520683,0.8949111666698963,CA91,M1,0.99
Summer,0.8973980532184751,0.4086403754293592,9.839545654485187,0.5094185885796909,CA91,M1,0.99
Autumn,0.622617976707796,0.5448405650074922,48.9492627211708,0.6262733675195103,CA91,M1,0.99
Winter,0.7091999861412374,0.6201695182318487,35.89004504251911,0.7929519382115847,CA91,M1,0.99
Spring,0.7797404613639255,0.7091908659849986,13.659337173658065,0.9078052439025804,CI42,M1,0.99
Summer,0.8735956426782179,0.6471160116414428,14.127813577506235,0.7918255834526626,CI42,M1,0.99
Autumn,0.6561124722031674,0.7230087906711705,69.23084383434231,0.8124470503047148,CI42,M1,0.99
Winter,0.631494949545543,0.8707710338044464,54.79080412134901,1.0377823912440547,CI42,M1,0.99
Spring,0.7368424968022884,0.9087576099198227,23.307822702151988,1.1570804577664802,JU71,M1,0.99
Summer,0.6939099901965473,1.1487747353578315,21.599157025883766,1.3952520534687165,JU71,M1,0.99
Autumn,0.5161597233563812,0.4642601629846493,32.37982804838106,0.576871850233906,JU71,M1,0.99
Winter,0.5368108284717944,0.6723848908042908,28.461155779003,0.8608429543100018,JU71,M1,0.99
Spring,0.6794931445603631,0.9554354231693846,20.835454802192817,1.2276478330927505,LO51,M1,0.99
Summer,0.7338015786480615,0.8114953740684817,16.385801011850802,1.0655722939964065,LO51,M1,0.99
Autumn,0.3515840478787406,0.5760495185763254,29.315249483642553,0.7571201823243049,LO51,M1,0.99
Winter,0.42347006186513053,0.7272373442091171,28.64315290308453,1.0003340037695112,LO51,M1,0.99
Spring,0.7776283047838829,0.7422588279267207,19.109278054713922,0.9229132986944226,MO22,M1,0.99
Summer,0.819229615021377,0.7876019202769347,16.16426682987734,0.9750766436414409,MO22,M1,0.99
Autumn,0.534355252989278,0.43139130000229725,20.342781636501492,0.5777315339801599,MO22,M1,0.99
Winter,0.5266859748159269,0.9480856082344057,37.862746787479566,1.1858207325188999,MO22,M1,0.99
Spring,0.9896290062823798,0.21208090739547705,4.697174102237564,0.24395591127186728,AL41,M4,0.95
Summer,0.9863214284189052,0.20870277402968632,4.255718631551594,0.26423303725887864,AL41,M4,0.95
Autumn,0.976585513065662,0.17060273503978893,10.468044016776483,0.20775764684267564,AL41,M4,0.95
