Season,R2,MAE,MAPE,RMSE,Station,Model,TLPercentage
Spring,0.8022492803656192,0.5333022656970554,10.33526534967886,0.6757937070268383,AL41-alhama,M4,0.9
Summer,0.8424948883219684,0.5454408764839173,11.128972344862015,0.7267957187167625,AL41-alhama,M4,0.9
Autumn,0.756485425638651,0.4461045955462629,34.20116947432881,0.578173759444624,AL41-alhama,M4,0.9
Winter,0.7496841881544677,0.5544634394820143,26.47330959718307,0.7120548668832712,AL41-alhama,M4,0.9
Spring,0.6854893588702079,0.47227869743771017,13.711487435847275,0.6248097145398507,CA73-cartagena,M4,0.9
Summer,0.8232480917846847,0.3770125948190689,11.422753846451958,0.5290431608250485,CA73-cartagena,M4,0.9
Autumn,0.8343510988043874,0.29267545447920457,18.233833165864258,0.3939135187717797,CA73-cartagena,M4,0.9
Winter,0.8217376444937642,0.34117846116787054,17.50227682916682,0.4504941973225805,CA73-cartagena,M4,0.9
Spring,0.687380293492651,0.44279080518086744,11.609556233898804,0.6205356693513697,CA91-fuenteAlamo,M4,0.9
Summer,0.7790600256003898,0.47809667682647705,12.34123293787914,0.6540389640806833,CA91-fuenteAlamo,M4,0.9
Autumn,0.6533361872956565,0.4280281984725271,33.197920533273724,0.575885594179755,CA91-fuenteAlamo,M4,0.9
Winter,0.7937291861712653,0.434831145681986,21.780072160209176,0.537249060186157,CA91-fuenteAlamo,M4,0.9
Spring,0.7271834351040911,0.5312799550162421,11.431801311204657,0.6863071984537938,CI42-cieza,M4,0.9
Summer,0.7836590839552628,0.4500763878822326,10.347604606011503,0.6584975000004568,CI42-cieza,M4,0.9
Autumn,0.7721411639498474,0.39394189185406786,31.502117225879655,0.5261229733953559,CI42-cieza,M4,0.9
Winter,0.8243592855307812,0.34850152986805616,19.74401654327134,0.4506388903094053,CI42-cieza,M4,0.9
Spring,0.7162782028462087,0.4291481904550032,9.890609234746673,0.6020749366873499,CR12-caravaca,M4,0.9
Summer,0.8396792986692924,0.40552237498760224,9.987473715387486,0.5764565924694828,CR12-caravaca,M4,0.9
Autumn,0.8218490257191259,0.25661576634746486,12.633305056844751,0.3600672308594757,CR12-caravaca,M4,0.9
Winter,0.7327680075036024,0.32085310450414334,14.267990405771696,0.4455203109058523,CR12-caravaca,M4,0.9
Spring,0.6875501562179052,0.5411823598013984,10.714184869788678,0.7377037585813706,JU71-jumilla,M4,0.9
Summer,0.8622619164251946,0.3800125758647919,7.442929451525286,0.5639770847329129,JU71-jumilla,M4,0.9
Autumn,0.7549593834888468,0.4316442679784384,18.749075703969282,0.5559934058417937,JU71-jumilla,M4,0.9
Winter,0.8268811354246138,0.4030608144039061,19.78478623304755,0.4862490456367707,JU71-jumilla,M4,0.9
Spring,0.7794945356740096,0.4298648313946194,10.073977713299517,0.6317294221877674,LO51-aguilas,M4,0.9
Summer,0.8510017597662738,0.36988832497596746,7.906759608282879,0.534623108503327,LO51-aguilas,M4,0.9
Autumn,0.8355921894159051,0.342633839199342,14.326141734342675,0.4669105080293101,LO51-aguilas,M4,0.9
