Season,R2,MAE,MAPE,RMSE,Station,Model,TLPercentage
Spring,0.9874129601534264,0.4860268970716346,9.73582536822045,0.526862468969132,AL41,M4,0.99
Summer,0.9902170375887603,0.16123488976271105,3.3578057842775366,0.20755378259134538,AL41,M4,0.99
Autumn,0.9759095966595452,0.228388919118625,14.061965612523618,0.26719853169305313,AL41,M4,0.99
Winter,0.9676301809551455,0.16887416986083986,7.498862626895233,0.2122718033625374,AL41,M4,0.99
Spring,0.966046568946616,0.547256561276075,14.32813168132469,0.5842952411523099,CA73,M4,0.99
Summer,0.9674463229513462,0.22317892065672115,6.2170014773615305,0.27973877947096676,CA73,M4,0.99
Autumn,0.9063773946482273,0.23002755294552232,14.234183687527388,0.29993827373283205,CA73,M4,0.99
Winter,0.9018024327298869,0.29228762002541847,18.29498457911941,0.3517784524591149,CA73,M4,0.99
Spring,0.974432921300268,0.5793361151949881,14.415001442087757,0.6119314138011966,CA91,M4,0.99
Summer,0.9707050305020837,0.25523744989356784,6.680308222005606,0.3208068965799525,CA91,M4,0.99
Autumn,0.9080818355321958,0.24606882957387816,21.448255507692842,0.3063470629757299,CA91,M4,0.99
Winter,0.9367690396588988,0.23978342903421276,14.503090144856854,0.29876296213252584,CA91,M4,0.99
Spring,0.9791268194482915,0.398832962172924,9.625325639428322,0.43928607876009584,CI42,M4,0.99
Summer,0.9786573903767741,0.2740022427769858,6.3757918817894135,0.33398972926781556,CI42,M4,0.99
Autumn,0.953235617360565,0.23857427735850487,23.314434677115997,0.28640001921924263,CI42,M4,0.99
Winter,0.9583535569064611,0.1969950890197754,12.384653000476058,0.24208211942669305,CI42,M4,0.99
Spring,0.9858345478903121,0.2769580021915312,6.571801108555363,0.32093226503833017,JU71,M4,0.99
Summer,0.9884433596986386,0.16862200431087437,3.6716028522547157,0.21103252061239908,JU71,M4,0.99
Autumn,0.9721087749059867,0.2920739319642675,21.605851673144922,0.3395784113972483,JU71,M4,0.99
Winter,0.9724751267236241,0.15336992165374755,7.327712922714509,0.19237969238674268,JU71,M4,0.99
Spring,0.982628451107209,0.5256837997351649,10.83211165840673,0.5792174163538694,LO51,M4,0.99
Summer,0.9806257343880608,0.18402130088596935,4.122302722488424,0.2472792335652235,LO51,M4,0.99
Autumn,0.9295956322361223,0.2467639160689029,12.208858369390502,0.30543670266755035,LO51,M4,0.99
Winter,0.9186694904587329,0.31243126907364366,14.728521517485113,0.3631883949802191,LO51,M4,0.99
Spring,0.9838103326130145,0.38336752611842356,8.379722445951012,0.42227432831379363,MO22,M4,0.99
Summer,0.9816407637328528,0.24481849855217244,5.6069989382938505,0.30589456129065623,MO22,M4,0.99
Autumn,0.9616275177109451,0.23973606128491215,14.241937568249838,0.2911059131740199,MO22,M4,0.99
Winter,0.9728880777901205,0.161325090801239,6.867549197665531,0.20901260985666734,MO22,M4,0.99
Spring,0.9683914137124817,0.28472422198570274,6.449338552106082,0.3533939879242635,AL41,M3,0.99
Summer,0.9690995045794376,0.2650815299136983,5.47870319013174,0.34141310551905524,AL41,M3,0.99
Autumn,0.9253937657973001,0.22203525359506038,11.44497272632387,0.2965002814288828,AL41,M3,0.99
Winter,0.9217578013008559,0.22962721099853517,10.185497190602783,0.3079797054977278,AL41,M3,0.99
Spring,0.9224770074927993,0.28154342760105394,7.457957764001796,0.3484324626255191,CA73,M3,0.99
Summer,0.850123585675773,0.3127066466964294,8.776615301104663,0.4260205233673943,CA73,M3,0.99
Autumn,0.8205046358193177,0.2347160511914729,15.105142492601473,0.29902990222872466,CA73,M3,0.99
Winter,0.8477171743574239,0.25651823435428633,14.783166757783498,0.3260034471371178,CA73,M3,0.99
Spring,0.9724823767106315,0.25883410169512877,7.210520327006059,0.3088540850287517,CA91,M3,0.99
Summer,0.9762983519907676,0.22068671991010033,5.792600160798844,0.27560266262032124,CA91,M3,0.99
Autumn,0.9141321084196324,0.1719393656018504,13.510445941280624,0.22712940483059368,CA91,M3,0.99
Winter,0.9295649291303529,0.21379164966155578,13.71875223555887,0.26745016978977226,CA91,M3,0.99
Spring,0.9731598677274684,0.3181206320557061,8.650186916377953,0.38041362112200644,CI42,M3,0.99
Summer,0.9816777789594261,0.19787487506866455,4.803994869139149,0.24491540477269325,CI42,M3,0.99
Autumn,0.9369011054147054,0.21567996643497284,20.188917877323703,0.26887396082156717,CI42,M3,0.99
Winter,0.9443784685695248,0.2369303913650513,16.104020069007834,0.2994885706708845,CI42,M3,0.99
Spring,0.9730068430131628,0.19883405986727248,5.167762857608603,0.26810033876520845,JU71,M3,0.99
Summer,0.981581384699427,0.17366229477174144,4.061676603242678,0.24451831946202449,JU71,M3,0.99
Autumn,0.9387192656628115,0.18275182285082187,11.489061423169801,0.2356384012417024,JU71,M3,0.99
Winter,0.9355303850186272,0.22490311043930056,10.82045375386841,0.29439369863052633,JU71,M3,0.99
Spring,0.9518124827912481,0.2803413368274479,6.619431969244095,0.3561045204313896,LO51,M3,0.99
Summer,0.9483029952640514,0.3038672675946949,6.772374960034562,0.3920752372314462,LO51,M3,0.99
Autumn,0.8587296436888188,0.2671871920138098,12.691161383756757,0.35952378632945614,LO51,M3,0.99
Winter,0.8620450251486828,0.31545357253685247,14.106290906539998,0.40390544374686094,LO51,M3,0.99
Spring,0.9781096050232808,0.22173205957829373,6.0388671325062075,0.29358232655547334,MO22,M3,0.99
Summer,0.9835428416635169,0.21477973325161,5.1751140542577145,0.273068585214778,MO22,M3,0.99
Autumn,0.8845255599023489,0.2527205352774469,12.633236003544592,0.33435713833051894,MO22,M3,0.99
Winter,0.9317381035078854,0.2630851418418884,11.272245201468047,0.34721673670590575,MO22,M3,0.99
Spring,0.8833793067896596,0.5076364898450166,10.34859262821414,0.6869958000471372,AL41,M2,0.99
Summer,0.8946534112910822,0.3617328791034287,6.637662713756609,0.47086529558612944,AL41,M2,0.99
Autumn,0.5764477041262025,0.5032557834173316,23.775297591483692,0.6806378829591991,AL41,M2,0.99
Winter,0.6720182722957633,0.593032507068634,25.707448093407553,0.787766035435457,AL41,M2,0.99
Spring,0.9015041956687314,0.5425768377853406,14.377288516183228,0.6384750496210574,CA73,M2,0.99
Summer,0.9165399470772733,0.2268306388231081,6.057805004372111,0.29390390619407414,CA73,M2,0.99
Autumn,0.6023517621213513,0.37914169448108614,24.76309290649073,0.4839746050085007,CA73,M2,0.99
Winter,0.6587755816193815,0.5610704769381072,34.42033167081887,0.7264691865341416,CA73,M2,0.99
Spring,0.9552927387335561,0.7013996600037191,15.633251007800956,0.7716212836474468,CA91,M2,0.99
Summer,0.9177136145414065,0.40931762031924784,10.609004824545803,0.5128210126590219,CA91,M2,0.99
Autumn,0.7504345726328591,0.2816057562012594,22.032134456848567,0.38957378152106503,CA91,M2,0.99
Winter,0.8186447986580417,0.43637220798264553,28.90988350739423,0.5565308873199146,CA91,M2,0.99
Spring,0.9415707053939262,0.6074752932506791,12.556695850033922,0.7236856765969778,CI42,M2,0.99
Summer,0.8457881008223815,0.6653610900812655,15.34087754521963,0.8315351675217529,CI42,M2,0.99
Autumn,0.6674790678945357,0.42443126071067083,34.35196476203077,0.5322037170320176,CI42,M2,0.99
Winter,0.7065574166980678,0.48250688543542475,28.593154205323934,0.6292042315669311,CI42,M2,0.99
Spring,0.88151359377722,0.5187511042368065,10.738950013427631,0.6514773703984895,JU71,M2,0.99
