Season,R2,MAE,MAPE,RMSE,Station,Model,TLPercentage
Spring,0.7804307723846277,0.4043838679445055,9.966080014339644,0.5761312394702245,AL02 Almería,M4,0.9
Summer,0.6795189013350672,0.5631874445713043,12.5402391018322,0.7463266332577998,AL02 Almería,M4,0.9
Autumn,0.7439926316252918,0.666273508939867,50.28466283345371,0.7394316139959195,AL02 Almería,M4,0.9
Winter,0.7956212205450778,0.7044743204684374,33.56578313874173,0.8737366019191964,AL02 Almería,M4,0.9
Spring,0.6288459650134208,0.5161828518080394,12.167044424331566,0.6937537703120448,AL12 Tíjola,M4,0.9
Summer,0.7748224249389364,0.7323854101022377,17.718558958569016,0.941391098180651,AL12 Tíjola,M4,0.9
Autumn,0.5581070021212036,0.5419465471616722,29.96574975514753,0.6638716850919576,AL12 Tíjola,M4,0.9
Winter,0.4650018629467167,0.43900495669725004,22.048860644607053,0.6172620255216354,AL12 Tíjola,M4,0.9
Spring,0.7755792189493992,0.452348713730367,10.745344804102452,0.6341532098304677,AB05 Albacete,M4,0.9
Summer,0.8323793703918527,0.5673250255565414,10.291795959981286,0.7033574653913824,AB05 Albacete,M4,0.9
Autumn,0.6831632790298663,0.6916729771723829,58.92107670378298,0.7900543224529896,AB05 Albacete,M4,0.9
Winter,0.6998697510819739,0.48209717456013745,27.104474353912444,0.6494908896073378,AB05 Albacete,M4,0.9
Spring,0.43305158526330007,0.5962504882478502,15.316304966412437,0.7506833232430647,GC05 Arucas,M4,0.9
Summer,0.3777329133317207,0.7254199992752995,21.105246130675688,0.8609335445165903,GC05 Arucas,M4,0.9
Autumn,0.8792038515925656,0.6180069060810502,25.511160911148107,0.7126677281207279,GC05 Arucas,M4,0.9
Winter,0.7178850876130968,0.4163005043150274,14.146096981192487,0.5417260155655972,GC05 Arucas,M4,0.9
Spring,0.3757917950697408,0.6533174305094024,13.5604955713351,0.8582096745717286,GC07 Tinajo,M4,0.9
Autumn,0.28133039058680936,0.9321054702326457,44.2029452153167,1.0899068816976842,GC07 Tinajo,M4,0.9
Winter,0.09918118826295054,1.010660201955842,21.9787614693445,1.385868520532323,GC07 Tinajo,M4,0.9
