"ESTACION";"MUNICIPIO";"PARAJE";"HORAS";"FECHA";"ETO_PM_FAO  (mm)";"TMAX  (º C)";"TMIN  (º C)";"HRMAX  (%)";"HRMIN  (%)";"RADMED  (w/m2)";"VVMED  (m/s)";
"LO51";"Aguilas";"Tebar";"24";"18/06/23";"7,14";"30,42";"22,27";"55,87";"26,07";"298,44";"2,60"
"LO51";"Aguilas";"Tebar";"24";"19/06/23";"6,20";"27,69";"20,96";"78,65";"31,07";"324,02";"1,99"
"LO51";"Aguilas";"Tebar";"24";"20/06/23";"5,97";"29,31";"20,39";"94,10";"33,19";"319,42";"1,74"
"LO51";"Aguilas";"Tebar";"24";"21/06/23";"5,30";"29,89";"21,85";"88,33";"44,12";"270,54";"1,62"
"LO51";"Aguilas";"Tebar";"24";"22/06/23";"6,07";"28,52";"20,24";"89,00";"46,61";"346,77";"1,71"
"LO51";"Aguilas";"Tebar";"24";"23/06/23";"7,18";"29,32";"21,60";"63,03";"34,77";"352,08";"2,56"
"LO51";"Aguilas";"Tebar";"24";"24/06/23";"6,85";"29,64";"20,13";"55,98";"31,49";"358,18";"1,85"
"LO51";"Aguilas";"Tebar";"24";"25/06/23";"6,99";"30,94";"20,30";"56,02";"23,82";"358,56";"1,73"
"LO51";"Aguilas";"Tebar";"24";"26/06/23";"6,44";"31,30";"22,37";"54,29";"27,97";"290,50";"1,84"
"LO51";"Aguilas";"Tebar";"24";"27/06/23";"7,00";"33,33";"21,71";"81,45";"17,87";"337,16";"1,73"
"LO51";"Aguilas";"Tebar";"24";"28/06/23";"6,81";"30,81";"22,74";"91,43";"27,91";"337,39";"2,18"
"LO51";"Aguilas";"Tebar";"24";"29/06/23";"5,16";"27,84";"21,99";"92,27";"64,94";"300,08";"1,47"
"LO51";"Aguilas";"Tebar";"24";"30/06/23";"3,40";"26,74";"22,01";"91,23";"66,27";"162,47";"1,99"
"LO51";"Aguilas";"Tebar";"24";"01/07/23";"4,66";"27,81";"21,54";"99,73";"56,50";"264,65";"1,27"
"LO51";"Aguilas";"Tebar";"24";"02/07/23";"6,23";"29,06";"21,44";"92,32";"46,14";"347,68";"1,95"
"LO51";"Aguilas";"Tebar";"24";"03/07/23";"6,34";"29,75";"21,18";"89,60";"37,90";"349,85";"1,65"
"LO51";"Aguilas";"Tebar";"24";"04/07/23";"6,43";"31,04";"21,03";"85,82";"42,76";"350,40";"1,62"
"LO51";"Aguilas";"Tebar";"24";"05/07/23";"5,46";"29,25";"21,56";"90,30";"53,75";"296,11";"1,80"
"LO51";"Aguilas";"Tebar";"24";"06/07/23";"5,30";"29,17";"22,50";"88,07";"59,80";"287,62";"1,87"
"LO51";"Aguilas";"Tebar";"24";"07/07/23";"6,23";"30,35";"22,67";"91,02";"44,63";"329,54";"1,98"
"LO51";"Aguilas";"Tebar";"24";"08/07/23";"5,86";"29,82";"22,04";"84,52";"58,30";"326,34";"1,62"
"LO51";"Aguilas";"Tebar";"24";"09/07/23";"6,26";"31,15";"23,07";"89,68";"42,98";"320,88";"1,94"
"LO51";"Aguilas";"Tebar";"24";"10/07/23";"6,39";"31,87";"24,10";"92,50";"50,83";"324,07";"2,35"
"LO51";"Aguilas";"Tebar";"24";"11/07/23";"6,79";"34,37";"25,98";"80,34";"36,05";"304,81";"2,00"
"LO51";"Aguilas";"Tebar";"24";"12/07/23";"6,69";"36,01";"25,52";"99,00";"34,46";"302,21";"1,90"
"LO51";"Aguilas";"Tebar";"24";"13/07/23";"5,34";"30,27";"24,40";"84,52";"56,67";"265,62";"2,00"
"LO51";"Aguilas";"Tebar";"24";"14/07/23";"5,42";"30,55";"22,98";"87,58";"53,09";"287,50";"1,47"
"LO51";"Aguilas";"Tebar";"24";"15/07/23";"6,13";"30,93";"23,67";"89,78";"45,66";"328,49";"1,52"
"LO51";"Aguilas";"Tebar";"24";"16/07/23";"6,45";"34,00";"23,89";"91,20";"46,63";"302,32";"2,33"
"LO51";"Aguilas";"Tebar";"24";"17/07/23";"6,76";"32,66";"24,23";"94,82";"46,07";"336,76";"2,47"
"LO51";"Aguilas";"Tebar";"24";"18/07/23";"7,07";"33,17";"25,23";"99,90";"28,99";"339,63";"2,20"
"LO51";"Aguilas";"Tebar";"24";"19/07/23";"6,99";"37,55";"24,24";"88,28";"24,15";"301,90";"1,80"
"LO51";"Aguilas";"Tebar";"24";"20/07/23";"4,59";"31,63";"24,25";"94,92";"33,99";"189,16";"1,68"
"LO51";"Aguilas";"Tebar";"24";"21/07/23";"6,44";"33,71";"23,89";"85,93";"24,98";"288,41";"1,86"
"LO51";"Aguilas";"Tebar";"24";"22/07/23";"4,89";"30,75";"22,37";"89,35";"36,65";"227,26";"1,56"
"LO51";"Aguilas";"Tebar";"24";"23/07/23";"4,90";"31,96";"23,49";"96,63";"49,34";"230,54";"1,83"
"LO51";"Aguilas";"Tebar";"24";"24/07/23";"6,46";"35,12";"24,52";"91,38";"11,89";"247,56";"2,04"
"LO51";"Aguilas";"Tebar";"24";"25/07/23";"7,19";"31,98";"24,53";"70,21";"16,79";"347,22";"1,91"
"LO51";"Aguilas";"Tebar";"24";"26/07/23";"6,82";"29,76";"23,58";"79,16";"35,98";"336,71";"2,55"
"LO51";"Aguilas";"Tebar";"24";"27/07/23";"6,08";"31,03";"22,43";"87,67";"43,52";"323,31";"1,68"
"LO51";"Aguilas";"Tebar";"24";"28/07/23";"5,96";"30,06";"22,91";"85,87";"51,66";"331,63";"1,54"
"LO51";"Aguilas";"Tebar";"24";"29/07/23";"6,21";"30,51";"21,76";"68,68";"42,95";"328,55";"1,68"
