"ESTACION";"MUNICIPIO";"PARAJE";"HORAS";"FECHA";"ETO_PM_FAO  (mm)";"TMAX  (º C)";"TMIN  (º C)";"HRMAX  (%)";"HRMIN  (%)";"RADMED  (w/m2)";"VVMED  (m/s)";
"AL41";"Alhama";"La Calavera";"24";"18/06/23";"6,85";"31,62";"20,71";"67,51";"20,93";"272,83";"2,45"
"AL41";"Alhama";"La Calavera";"24";"19/06/23";"6,88";"31,92";"19,12";"73,45";"24,14";"327,76";"2,04"
"AL41";"Alhama";"La Calavera";"24";"20/06/23";"6,58";"31,99";"18,22";"80,87";"26,06";"317,77";"1,95"
"AL41";"Alhama";"La Calavera";"24";"21/06/23";"6,28";"30,18";"20,11";"82,15";"41,41";"315,20";"2,34"
"AL41";"Alhama";"La Calavera";"24";"22/06/23";"6,51";"32,41";"19,30";"76,47";"31,27";"349,47";"1,38"
"AL41";"Alhama";"La Calavera";"24";"23/06/23";"7,01";"31,32";"17,40";"74,41";"32,21";"354,49";"2,26"
"AL41";"Alhama";"La Calavera";"24";"24/06/23";"6,44";"32,64";"17,45";"75,60";"26,88";"360,77";"1,16"
"AL41";"Alhama";"La Calavera";"24";"25/06/23";"7,22";"34,31";"16,58";"68,18";"18,75";"360,98";"1,68"
"AL41";"Alhama";"La Calavera";"24";"26/06/23";"6,91";"33,01";"19,01";"69,61";"25,01";"287,69";"2,45"
"AL41";"Alhama";"La Calavera";"24";"27/06/23";"7,07";"35,17";"20,35";"72,82";"20,96";"326,96";"1,72"
"AL41";"Alhama";"La Calavera";"24";"28/06/23";"6,91";"34,80";"18,91";"78,38";"26,38";"335,42";"1,67"
"AL41";"Alhama";"La Calavera";"24";"29/06/23";"5,93";"31,98";"19,64";"84,03";"45,05";"318,08";"1,42"
"AL41";"Alhama";"La Calavera";"24";"30/06/23";"6,37";"30,57";"22,08";"85,98";"45,12";"296,88";"3,11"
"AL41";"Alhama";"La Calavera";"24";"01/07/23";"6,17";"31,07";"22,48";"78,88";"41,57";"315,43";"1,71"
"AL41";"Alhama";"La Calavera";"24";"02/07/23";"6,58";"32,72";"19,62";"84,25";"32,61";"338,58";"1,67"
"AL41";"Alhama";"La Calavera";"24";"03/07/23";"7,38";"32,18";"18,48";"77,24";"28,84";"347,56";"2,64"
"AL41";"Alhama";"La Calavera";"24";"04/07/23";"6,79";"32,57";"19,59";"85,63";"38,99";"351,30";"1,98"
