Season,R2,MAE,MAPE,RMSE,Station,Model,TLPercentage
Spring,0.8057125037508215,0.4357260675789727,10.51100145171054,0.5824967736400721,AL02 Almería,M4,0.9
Summer,0.749913422411587,0.4129680427892685,9.47822139804131,0.576715248054311,AL02 Almería,M4,0.9
Autumn,0.805675524249108,0.4574938476682364,33.55395209826334,0.5327988719769468,AL02 Almería,M4,0.9
Winter,0.8251150597526637,0.6301670082203934,30.791640694756328,0.7648202419178912,AL02 Almería,M4,0.9
Spring,0.6315527155467343,0.5650846704242282,13.388632559925224,0.7580977955619077,AL12 Tíjola,M4,0.9
Summer,0.7990802415651523,0.6316270950472178,15.842939148887853,0.820064792007568,AL12 Tíjola,M4,0.9
Autumn,0.657253567405495,0.5417002223625984,31.538310235097853,0.6474637194819042,AL12 Tíjola,M4,0.9
Winter,0.580915922699537,0.44399913200771063,20.649997375190054,0.5549534563539021,AL12 Tíjola,M4,0.9
Spring,0.794538167887535,0.42204478447536886,9.579157056588313,0.5864411226226451,AB05 Albacete,M4,0.9
Summer,0.8144233416159969,0.5635260163649594,10.96432500008795,0.7281133461686305,AB05 Albacete,M4,0.9
Autumn,0.7017779729864757,1.0299960892398696,77.56313927902444,1.1181374533834383,AB05 Albacete,M4,0.9
Winter,0.7604420619353411,0.5219307917764896,30.045465872016948,0.6538910666867291,AB05 Albacete,M4,0.9
Spring,0.4299979836181765,0.5361811796742758,13.61721466237742,0.673123491507669,GC05 Arucas,M4,0.9
Summer,0.35349007670659655,0.691182330477979,20.47422265995485,0.8332097270709372,GC05 Arucas,M4,0.9
Autumn,0.8405699566767403,0.7603872405791685,32.522564299827586,0.8675001953999613,GC05 Arucas,M4,0.9
Winter,0.7379183170207502,0.5483904869270324,17.447104387608405,0.6467892750700234,GC05 Arucas,M4,0.9
Spring,0.2050433178770729,0.7263432261363841,15.440769893680464,0.9247493261740711,GC07 Tinajo,M4,0.9
Autumn,0.304891360758495,0.9438515274752662,44.23222387073278,1.0697935891059869,GC07 Tinajo,M4,0.9
Winter,0.14576779182277222,1.1718129372059893,24.98060158338434,1.5537618148054413,GC07 Tinajo,M4,0.9
Spring,0.7416742574073656,0.4403329267442491,12.160344477286571,0.5584066183349133,IB04 Son Ferriol,M4,0.9
Summer,0.7205471876492607,0.5152179297170983,14.8946207024601,0.6894860384902594,IB04 Son Ferriol,M4,0.9
Autumn,0.816915992223858,0.4310147133292141,41.529586465345766,0.5396594117754824,IB04 Son Ferriol,M4,0.9
