Season,R2,MAE,MAPE,RMSE,Station,Model,TLPercentage
Spring,0.9803491256506247,0.1888843085850713,4.669976337263046,0.2468171882004275,A19 Villena,M4,0.99
Summer,0.9747280098049546,0.1780407595416528,3.8867677106746616,0.2430783601493562,A19 Villena,M4,0.99
Autumn,0.936878394020563,0.2326026933752137,13.511886469495444,0.30327188352065326,A19 Villena,M4,0.99
Winter,0.9334744265993028,0.21419270774650576,11.224752059197005,0.31072170590532194,A19 Villena,M4,0.99
Spring,0.9772005286957495,0.1983459705017917,5.063960229216096,0.2729079871756187,AB05 Albacete,M4,0.99
Summer,0.9775639167339875,0.20981501433705504,3.9421858059170796,0.2743892101181819,AB05 Albacete,M4,0.99
Autumn,0.8758958282477551,0.333640738898461,22.433119995484752,0.4769070889748208,AB05 Albacete,M4,0.99
Winter,0.8456087800502627,0.29789194342041014,18.02978915158276,0.47725247362914347,AB05 Albacete,M4,0.99
Spring,0.9727335362539181,0.15937500551342965,3.8389118857713287,0.21086589006749282,AL02 Almería,M4,0.99
Summer,0.9792453346176098,0.15518320007817804,3.4945186880932537,0.19414504653943984,AL02 Almería,M4,0.99
Autumn,0.9140874599862215,0.2726204334983119,16.199537070590505,0.3513186177824453,AL02 Almería,M4,0.99
Winter,0.9103002371297846,0.21762547377895877,11.828037538340348,0.2821334369022347,AL02 Almería,M4,0.99
Spring,0.9828151288986253,0.18343603634215022,5.374358589609409,0.2621297411003078,AL12 Tíjola,M4,0.99
Summer,0.9673904508159393,0.173360687789567,3.937974386316846,0.2388083618235382,AL12 Tíjola,M4,0.99
Autumn,0.9181042450801107,0.19116309881429464,11.116174414265759,0.2515099409889006,AL12 Tíjola,M4,0.99
Winter,0.9406304243245188,0.1695071915515418,9.521710047077114,0.22037753449258535,AL12 Tíjola,M4,0.99
Spring,0.9783937720104552,0.19355532072561077,4.3186677997439205,0.2633616752146023,BA09 Villafranca de los Barros,M4,0.99
Summer,0.9674908280797636,0.18786804408817503,3.509609893021748,0.2625808444983612,BA09 Villafranca de los Barros,M4,0.99
Autumn,0.9294168827753511,0.2543354563202177,19.094230881869795,0.3293388582841114,BA09 Villafranca de los Barros,M4,0.99
Winter,0.9299477648759493,0.20415879081039492,13.812320532426146,0.2788250855503879,BA09 Villafranca de los Barros,M4,0.99
Spring,0.9623607341433416,0.21785746416469676,6.97980374314419,0.28768416846288936,BU04 Tardajos,M4,0.99
Summer,0.9660874771707173,0.19787972611526683,4.582152360487771,0.2574239252507365,BU04 Tardajos,M4,0.99
Autumn,0.8496493362171115,0.3000014584794696,31.22951878218274,0.43336303507243773,BU04 Tardajos,M4,0.99
Winter,0.8112615837557157,0.27092344386231365,24.974095288745712,0.4309724391505166,BU04 Tardajos,M4,0.99
Spring,0.9669706799781821,0.2571717119015382,9.06562358527886,0.33111659978512287,BU07 Santa Gadea del Cid,M4,0.99
Summer,0.9736432657558803,0.18167464209213116,5.044976542478443,0.23826267678855295,BU07 Santa Gadea del Cid,M4,0.99
Autumn,0.9099929450710232,0.22816467807052332,22.327188813031274,0.3008875894715254,BU07 Santa Gadea del Cid,M4,0.99
Winter,0.8940954411688613,0.2144606558965796,18.387126672251657,0.30787168665946335,BU07 Santa Gadea del Cid,M4,0.99
Spring,0.9733986679275466,0.1858896529207369,7.423022752248092,0.24288693134810702,C02 Boimorto,M4,0.99
Summer,0.9699008558995101,0.16334439707412582,6.0354340868168395,0.2155018739332944,C02 Boimorto,M4,0.99
Autumn,0.8568509255482272,0.28076076152864493,34.31857780123575,0.3463620705527704,C02 Boimorto,M4,0.99
Winter,0.901219307561548,0.2086437629690104,22.53851307938768,0.27764724952172054,C02 Boimorto,M4,0.99
Spring,0.9715470828867823,0.16033998728361704,4.798673159003712,0.24702551853633242,CA07 Jimena de la Frontera,M4,0.99
Summer,0.9659343652101018,0.14181516287931759,3.1541656676833076,0.19981429207775003,CA07 Jimena de la Frontera,M4,0.99
Autumn,0.9309589476613539,0.18567500951334281,11.8501661298306,0.265786163061108,CA07 Jimena de la Frontera,M4,0.99
Winter,0.911900943993127,0.18566590590872276,11.49345048903956,0.2504646094932289,CA07 Jimena de la Frontera,M4,0.99
Spring,0.9847757193291861,0.1902944411876499,4.915124680417415,0.24906289281668822,CR03 Porzuna,M4,0.99
Summer,0.9746424305081954,0.15745467301253438,3.1927297338761864,0.2184773282750071,CR03 Porzuna,M4,0.99
Autumn,0.9287243268771026,0.20191267502703789,16.73965053649626,0.287910236009687,CR03 Porzuna,M4,0.99
Winter,0.903127241165892,0.1927569492976311,13.692277652992809,0.30152482482757886,CR03 Porzuna,M4,0.99
Spring,0.9644340036220425,0.1367454002304491,3.8894628417524277,0.1725854568968486,GC05 Arucas,M4,0.99
Summer,0.9529206704717609,0.2263559086885051,6.768501090876715,0.2708209721835274,GC05 Arucas,M4,0.99
Autumn,0.9285028495418702,0.3348707819687508,14.936691702723806,0.38950962675792616,GC05 Arucas,M4,0.99
Winter,0.9431937565293023,0.29129838046628304,11.925325062877436,0.34429669837329924,GC05 Arucas,M4,0.99
Spring,0.5052805555576898,0.9193411060438358,23.82506930428935,1.1237725139682804,GC07 Tinajo,M4,0.99
Summer,0.5277823213296216,1.3388046941041074,36.20716676789002,1.473027321293448,GC07 Tinajo,M4,0.99
Autumn,0.753308338376087,0.7102890715528938,26.00821241783442,0.8529851671574412,GC07 Tinajo,M4,0.99
Winter,0.7709831456632392,0.7004169477691157,24.0906458681781,0.8709434570214238,GC07 Tinajo,M4,0.99
