Season,R2,MAE,MAPE,RMSE,Station,Model,TLPercentage
Spring,0.9877166234972576,0.18564563188738037,4.324125839581979,0.231528603558061,A19 Villena,M4,0.99
Summer,0.9778283340995357,0.1837590799296796,3.9599355807591796,0.2352880810130585,A19 Villena,M4,0.99
Autumn,0.9390387367332691,0.16684869605542973,11.072501463790093,0.2075238758334117,A19 Villena,M4,0.99
Winter,0.9524678896235748,0.34249252608168124,20.087943846026416,0.41027598631238493,A19 Villena,M4,0.99
Spring,0.9846802575555789,0.3483647594328452,7.106498459761316,0.4297542222104413,AB05 Albacete,M4,0.99
Summer,0.9738582156971681,0.2302782181804316,4.150895686690252,0.29294797125964933,AB05 Albacete,M4,0.99
Autumn,0.8830625988386362,0.3806236102077939,31.72958200683244,0.46199485425019565,AB05 Albacete,M4,0.99
Winter,0.9472115364370758,0.24977541673922543,18.959251495226667,0.3231727887258596,AB05 Albacete,M4,0.99
Spring,0.9827904189614826,0.20095245356622496,4.725570227892417,0.24839438649346574,AL02 Almería,M4,0.99
Summer,0.982541051779876,0.1255882306636592,2.7586045063638243,0.1610053980919602,AL02 Almería,M4,0.99
Autumn,0.9243191826992527,0.1981342039373186,12.546288010903009,0.25966802217624463,AL02 Almería,M4,0.99
Winter,0.9364011112202245,0.2519273905463431,13.866504398792612,0.31362657341804623,AL02 Almería,M4,0.99
Spring,0.9839977561913236,0.21568419790887217,5.804131598178029,0.27487425131005205,AL12 Tíjola,M4,0.99
Summer,0.9697751448773868,0.17480204337233798,3.9570626766542105,0.24405279268147909,AL12 Tíjola,M4,0.99
Autumn,0.9210539939029674,0.19535126644898862,14.132160831368765,0.24391152664942534,AL12 Tíjola,M4,0.99
Winter,0.9566369019891416,0.25825304801630844,16.339566740613158,0.315021512474161,AL12 Tíjola,M4,0.99
Spring,0.9792515111185316,0.3421043603296743,6.969564432592139,0.41020300185650654,BA09 Villafranca de los Barros,M4,0.99
Summer,0.9707406918504726,0.17537424095384369,3.3482845795737406,0.24742121527612645,BA09 Villafranca de los Barros,M4,0.99
Autumn,0.9501734695046066,0.22126085784409075,15.742927436999787,0.278199454648142,BA09 Villafranca de los Barros,M4,0.99
Winter,0.9646733031725888,0.14752316684526698,9.393869878770692,0.1927451083843509,BA09 Villafranca de los Barros,M4,0.99
Spring,0.9782542359121648,0.24161932962519614,7.578934798865698,0.2879538184756137,BU04 Tardajos,M4,0.99
Summer,0.9754418651903298,0.1975023667075734,4.939394047932528,0.24661964084967816,BU04 Tardajos,M4,0.99
Autumn,0.8996949734529766,0.31572417437810296,46.35023104452042,0.3700683403205563,BU04 Tardajos,M4,0.99
Winter,0.9263003661512607,0.15743284484903547,15.045545862409467,0.22077147146619647,BU04 Tardajos,M4,0.99
Spring,0.9727725322282044,0.20698060491326095,6.524792245422159,0.2678243966345968,BU07 Santa Gadea del Cid,M4,0.99
Summer,0.9697344890539514,0.17037699550335758,4.717259082621487,0.223997395674623,BU07 Santa Gadea del Cid,M4,0.99
Autumn,0.9402645117826258,0.20335738877637669,26.017609912712036,0.2460972686908639,BU07 Santa Gadea del Cid,M4,0.99
Winter,0.9397777982814736,0.16080978685507663,13.747706988529218,0.20680597217929153,BU07 Santa Gadea del Cid,M4,0.99
