"ESTACION";"MUNICIPIO";"PARAJE";"HORAS";"FECHA";"ETO_PM_FAO  (mm)";"TMAX  (º C)";"TMIN  (º C)";"HRMAX  (%)";"HRMIN  (%)";"RADMED  (w/m2)";"VVMED  (m/s)";
"AL41";"Alhama";"La Calavera";"24";"01/01/10";"1,85";"16,14";"3,22";"77,28";"33,97";"136,39";"2,17"
"AL41";"Alhama";"La Calavera";"24";"02/01/10";"1,19";"16,16";"2,62";"90,60";"44,23";"120,07";"1,22"
"AL41";"Alhama";"La Calavera";"24";"03/01/10";"0,77";"13,98";"1,30";"94,70";"63,29";"103,44";"0,78"
"AL41";"Alhama";"La Calavera";"24";"04/01/10";"0,73";"13,72";"4,95";"94,60";"76,54";"65,30";"0,98"
"AL41";"Alhama";"La Calavera";"24";"05/01/10";"0,90";"15,50";"7,57";"95,60";"64,45";"65,76";"1,04"
"AL41";"Alhama";"La Calavera";"24";"06/01/10";"1,34";"13,57";"7,23";"86,80";"46,38";"87,64";"1,72"
"AL41";"Alhama";"La Calavera";"24";"07/01/10";"0,75";"8,97";"5,64";"94,30";"74,07";"16,71";"1,84"
"AL41";"Alhama";"La Calavera";"24";"08/01/10";"1,81";"7,19";"4,49";"77,59";"27,77";"55,02";"3,05"
"AL41";"Alhama";"La Calavera";"24";"09/01/10";"1,69";"9,13";"0,61";"67,35";"21,62";"140,70";"2,17"
"AL41";"Alhama";"La Calavera";"24";"10/01/10";"1,08";"8,29";"-3,96";"92,30";"33,12";"97,67";"1,38"
"AL41";"Alhama";"La Calavera";"24";"11/01/10";"0,78";"9,90";"1,55";"94,30";"71,55";"101,41";"1,40"
"AL41";"Alhama";"La Calavera";"24";"12/01/10";"0,59";"10,09";"1,54";"94,20";"81,90";"16,14";"1,08"
"AL41";"Alhama";"La Calavera";"24";"13/01/10";"1,47";"15,07";"6,92";"90,70";"48,13";"66,12";"1,97"
"AL41";"Alhama";"La Calavera";"24";"14/01/10";"2,34";"18,29";"6,97";"94,70";"31,04";"112,70";"2,81"
"AL41";"Alhama";"La Calavera";"24";"15/01/10";"1,96";"16,88";"6,47";"89,40";"30,33";"129,51";"2,09"
